Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
03:18:12.060169,-12.0,207.75,5.25,208.16,18.0,210.0,3.5,210.8,55,203,-2,210.33
03:18:12.362910,-12.25,209.5,5.0,209.92,18.5,211.5,3.0,212.33,55,204,-1,211.29
03:18:12.666191,-13.0,207.0,5.0,207.47,22.5,211.5,3.5,212.72,60,204,1,212.64
03:18:12.968855,-14.25,209.5,4.75,210.04,21.5,210.0,2.0,211.11,55,206,1,213.22
03:18:13.272040,-11.25,207.75,4.25,208.1,21.5,210.0,2.5,211.11,56,205,-2,212.52
03:18:13.574853,-11.25,210.0,4.5,210.35,21.5,211.0,3.0,212.11,61,206,-2,214.85
03:18:13.878181,-10.75,209.75,4.75,210.08,22.0,210.5,2.5,211.66,58,202,-2,210.17
03:18:14.181104,-11.5,210.75,4.5,211.11,22.5,210.5,2.5,211.71,57,208,1,215.67
03:18:14.484044,-11.5,210.75,3.5,211.09,24.0,213.5,3.0,214.87,62,210,-2,218.97
03:18:14.787128,-11.0,208.25,3.5,208.57,27.0,213.5,2.0,215.21,60,206,0,214.56
03:18:15.090061,-9.75,211.5,5.75,211.8,23.0,212.5,2.5,213.76,62,207,0,216.09
03:18:15.393069,-10.0,210.5,5.0,210.8,23.5,210.5,3.0,211.83,60,207,-1,215.52
03:18:15.696253,-11.75,212.5,5.0,212.88,24.5,210.0,2.5,211.44,61,207,-1,215.8
03:18:15.999228,-11.5,211.75,6.0,212.15,21.5,212.5,4.0,213.62,57,206,1,213.74
03:18:16.302093,-14.75,210.0,5.5,210.59,22.5,209.5,3.5,210.73,55,207,2,214.19
03:18:16.605041,-10.5,210.5,4.25,210.8,21.5,211.0,4.0,212.13,57,208,0,215.67
03:18:16.908070,-12.75,210.0,4.5,210.43,23.0,210.0,2.0,211.27,57,206,-1,213.74
03:18:17.210978,-11.75,209.25,4.5,209.63,24.5,210.0,1.5,211.43,60,204,1,212.64
03:18:17.513779,-12.75,211.75,4.75,212.19,24.0,209.5,2.5,210.89,57,207,1,214.71
03:18:17.816989,-12.0,208.5,5.25,208.91,23.0,211.0,3.0,212.27,58,207,1,214.97
03:18:18.119850,-11.25,209.0,4.25,209.35,23.0,209.0,2.0,210.27,60,206,-1,214.56
03:18:18.423278,-10.0,208.5,4.75,208.79,25.5,209.0,2.0,210.56,59,206,-1,214.28
03:18:18.725899,-6.5,210.0,4.5,210.15,28.0,213.5,2.5,215.34,62,207,0,216.09
03:18:19.029276,-4.75,211.75,5.0,211.86,27.0,213.0,4.0,214.74,63,206,-1,215.42
03:18:19.332104,-8.75,212.0,5.25,212.25,27.0,212.5,3.0,214.23,60,205,0,213.6
03:18:19.635119,-8.75,209.75,5.75,210.01,26.0,211.0,3.0,212.62,62,208,0,217.04
03:18:19.938295,-9.25,210.0,7.0,210.32,24.0,211.0,3.5,212.39,59,203,2,211.41
03:18:20.240889,-10.5,209.75,6.5,210.11,21.0,212.0,3.5,213.07,63,207,0,216.37
03:18:20.544222,-12.25,208.5,5.25,208.93,23.0,213.5,3.5,214.76,61,208,2,216.77
