Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
03:14:43.291862,-10.25,207.25,4.25,207.55,25.0,212.5,2.0,213.97,64,205,-2,214.77
03:14:43.595008,-7.0,210.25,4.25,210.41,29.0,211.5,2.5,213.49,64,205,-2,214.77
03:14:43.897962,-9.0,210.0,4.5,210.24,28.0,210.0,2.0,211.87,61,206,0,214.84
03:14:44.200622,-6.25,210.5,3.75,210.63,29.0,210.5,2.5,212.5,61,206,-1,214.84
03:14:44.503834,-5.75,205.5,4.75,205.64,28.0,212.5,2.0,214.35,64,205,-3,214.78
03:14:44.806904,-7.5,210.75,3.25,210.91,29.0,212.5,1.5,214.47,63,205,0,214.46
03:14:45.109956,-4.5,208.25,3.75,208.33,29.5,209.0,1.5,211.08,63,206,-1,215.42
03:14:45.412993,-4.5,210.75,4.5,210.85,31.0,211.5,2.0,213.77,64,205,0,214.76
03:14:45.715706,-6.0,210.75,5.0,210.89,29.5,210.5,3.0,212.58,62,204,0,213.21
03:14:46.018697,-8.75,219.5,5.0,219.73,29.0,222.0,2.5,223.9,64,214,-1,223.37
03:14:46.321719,-12.75,220.0,5.25,220.43,26.0,220.5,3.0,222.05,62,215,-2,223.77
03:14:46.624593,-6.75,208.5,5.5,208.68,25.0,211.5,2.0,212.98,61,204,-1,212.93
03:14:46.927819,-11.0,209.0,4.25,209.33,23.5,211.5,2.0,212.81,59,206,1,214.28
03:14:47.230851,-10.0,209.25,4.5,209.54,24.5,211.0,2.0,212.43,63,204,-2,213.52
03:14:47.533811,-4.75,207.75,4.0,207.84,23.0,212.5,3.0,213.76,61,204,-3,212.95
03:14:47.836753,-9.5,211.5,4.25,211.76,26.5,210.5,2.5,212.18,62,201,0,210.34
03:14:48.139893,-8.0,211.5,4.5,211.7,25.0,211.5,2.5,212.99,60,205,-3,213.62
03:14:48.442907,-7.0,210.75,4.5,210.91,25.0,211.5,2.0,212.98,65,201,-1,211.25
03:14:48.745845,-6.75,210.0,3.25,210.13,26.5,209.5,2.5,211.18,63,205,-4,214.5
03:14:49.048740,-6.5,210.0,4.25,210.14,28.5,209.5,2.5,211.44,63,206,-3,215.44
03:14:49.351619,-6.75,210.25,4.0,210.4,31.0,213.0,2.0,215.25,64,206,-2,215.72
03:14:49.654731,-5.75,208.75,4.25,208.87,28.0,210.0,2.0,211.87,63,205,0,214.46
03:14:49.957440,-9.5,209.0,5.5,209.29,24.5,212.0,3.5,213.44,62,206,0,215.13
03:14:50.260946,-10.0,212.25,5.5,212.56,23.0,212.5,3.5,213.77,60,203,-2,211.69
03:14:50.563499,-10.5,210.0,4.25,210.31,25.0,212.0,1.0,213.47,58,207,0,214.97
03:14:50.866729,-12.75,210.75,4.0,211.17,22.5,212.0,1.5,213.2,59,208,-2,216.22
03:14:51.169417,-9.75,210.25,3.75,210.51,25.0,209.0,2.0,210.5,61,204,-1,212.93
03:14:51.472951,-10.5,210.25,3.75,210.55,26.0,211.5,2.5,213.11,58,205,0,213.05
03:14:51.775868,-11.25,208.25,4.25,208.6,28.0,211.0,3.0,212.87,58,204,-3,212.11
