Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
03:14:04.507345,-6.25,209.5,4.0,209.63,23.5,210.5,2.5,211.82,63,203,1,212.55
03:14:04.810372,-8.0,210.75,4.25,210.94,26.5,209.5,2.5,211.18,61,203,1,211.97
03:14:05.113667,-8.0,210.5,4.75,210.71,26.0,209.0,2.0,210.62,60,203,0,211.68
03:14:05.416262,-5.5,210.0,4.0,210.11,28.5,212.0,2.0,213.92,61,203,-3,211.99
03:14:05.719628,-10.75,209.75,3.75,210.06,27.0,212.5,2.0,214.22,63,204,-3,213.53
03:14:06.022670,-8.25,209.75,3.75,209.95,29.5,212.5,1.0,214.54,61,204,-2,212.93
03:14:06.325290,-6.75,210.75,3.25,210.88,28.0,212.0,2.0,213.85,65,204,-2,214.11
03:14:06.628407,-7.5,210.5,4.0,210.67,31.5,209.5,2.0,211.86,65,206,-3,216.03
03:14:06.931637,-0.5,209.25,3.0,209.27,31.5,210.0,2.5,212.36,66,202,-2,212.52
03:14:07.234249,-5.5,220.5,5.0,220.63,30.0,221.5,3.0,223.54,64,214,-3,223.39
03:14:07.537328,-9.5,219.0,5.25,219.27,28.0,222.0,2.0,223.77,67,212,0,222.34
03:14:07.840194,-9.0,211.5,5.25,211.76,26.0,211.5,2.0,213.1,62,207,0,216.09
03:14:08.143370,-10.75,208.5,4.25,208.82,24.5,210.5,2.0,211.93,59,203,-3,211.42
03:14:08.446177,-13.5,210.75,3.5,211.21,23.0,210.0,1.0,211.26,61,206,-1,214.84
03:14:08.749646,-11.25,209.5,3.5,209.83,23.0,211.0,0.5,212.25,60,203,-4,211.72
03:14:09.052782,-10.0,209.0,3.5,209.27,22.0,211.5,0.5,212.64,60,206,-2,214.57
03:14:09.355701,-6.75,210.5,3.75,210.64,28.0,210.0,1.5,211.86,65,205,0,215.06
03:14:09.658655,-9.5,209.25,4.25,209.51,21.5,209.0,2.0,210.11,57,205,-2,212.79
03:14:09.961552,-9.25,211.5,4.0,211.74,25.0,211.0,1.5,212.48,60,205,-1,213.6
03:14:10.264652,-5.25,210.5,2.5,210.58,26.5,211.5,2.0,213.16,63,205,0,214.46
03:14:10.567774,-9.0,209.75,2.5,209.96,28.5,212.0,1.0,213.91,64,208,-3,217.64
03:14:10.870270,-9.0,210.5,3.25,210.72,24.0,213.5,2.5,214.86,64,205,1,214.76
03:14:11.173652,-10.75,211.25,4.75,211.58,26.5,211.5,1.5,213.16,60,208,-2,216.49
03:14:11.476683,-9.5,209.25,4.25,209.51,22.0,214.0,2.5,215.14,58,205,0,213.05
03:14:11.779734,-11.5,209.75,4.0,210.1,23.0,212.5,1.5,213.75,55,205,1,212.25
03:14:12.082405,-12.5,207.75,4.0,208.16,22.5,211.0,2.0,212.21,59,204,-2,212.37
03:14:12.385745,-12.25,208.75,4.25,209.15,24.0,211.0,0.5,212.36,56,205,-3,212.53
03:14:12.688771,-11.25,206.75,3.5,207.09,22.5,210.0,2.5,211.22,58,204,0,212.08
03:14:12.991563,-12.0,209.5,4.75,209.9,19.0,211.0,3.0,211.87,58,206,0,214.01
