Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
22:11:49.583645,-512.0,-512.0,-26.0,724.54,-410.5,-1024.0,-11.0,1103.27,-86,-1186,13,1189.19
22:11:49.886611,-512.0,-512.0,-26.0,724.54,-412.0,-1024.0,-10.0,1103.82,-88,-1184,13,1187.34
22:11:50.189834,-512.0,-512.0,-27.0,724.58,-417.0,-1024.0,-11.5,1105.71,-93,-1182,11,1185.7
22:11:50.492888,-512.0,-512.0,-27.5,724.6,-412.0,-1024.0,-12.0,1103.84,-89,-1184,11,1187.39
22:11:50.796065,-512.0,-512.0,-27.75,724.61,-410.0,-1024.0,-11.5,1103.09,-87,-1186,13,1189.26
22:11:51.098971,-512.0,-512.0,-29.0,724.66,-413.0,-1024.0,-13.5,1104.23,-92,-1192,12,1195.61
22:11:51.402108,-512.0,-512.0,-27.25,724.59,-415.0,-1024.0,-11.0,1104.95,-93,-1194,13,1197.69
22:11:51.705106,-512.0,-512.0,-22.5,724.43,-413.0,-1024.0,-7.5,1104.17,-82,-1196,18,1198.94
22:11:52.007885,-512.0,-512.0,-28.25,724.63,-405.0,-1024.0,-12.5,1101.25,-75,-1199,12,1201.4
22:11:52.310902,-512.0,-512.0,-24.75,724.5,-400.0,-1024.0,-9.5,1099.39,-68,-1203,16,1205.03
22:11:52.614020,-512.0,-512.0,-22.75,724.43,-402.5,-1024.0,-7.0,1100.29,-65,-1206,18,1207.88
22:11:52.916793,-512.0,-512.0,-24.25,724.48,-398.5,-1024.0,-9.0,1098.84,-69,-1202,15,1204.07
22:11:53.220061,-512.0,-512.0,-22.25,724.42,-403.5,-1024.0,-7.0,1100.65,-70,-1201,17,1203.16
22:11:53.522589,-512.0,-512.0,-26.0,724.54,-405.0,-1024.0,-11.0,1101.24,-75,-1197,13,1199.42
22:11:53.825894,-512.0,-512.0,-23.0,724.44,-406.5,-1024.0,-9.0,1101.77,-77,-1197,17,1199.59
