Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
02:47:41.103831,-5,215,2,215.07,-2,434,-2,434.01,62,208,-3,217.06
02:47:41.407322,-8,214,2,214.16,2,432,2,432.01,67,210,-5,220.49
02:47:41.709919,-4,215,3,215.06,0,433,0,433.0,65,211,-3,220.81
02:47:42.013404,-5,214,2,214.07,-1,427,-1,427.0,67,209,-4,219.51
02:47:42.315923,-6,214,2,214.09,1,439,1,439.0,65,211,-1,220.79
02:47:42.619231,-5,212,2,212.07,2,431,2,431.01,65,211,-4,220.82
02:47:42.922321,-8,214,2,214.16,2,438,2,438.01,65,211,-1,220.79
02:47:43.225164,-9,218,2,218.19,2,434,2,434.01,66,210,-1,220.13
02:47:43.527857,-8,215,3,215.17,3,435,3,435.02,65,209,-2,218.88
02:47:43.831416,-8,214,2,214.16,1,436,1,436.0,64,212,0,221.45
02:47:44.134305,-9,212,2,212.2,-3,430,-3,430.02,64,211,-1,220.49
02:47:44.437262,-7,214,2,214.12,1,430,1,430.0,62,209,-2,218.01
02:47:44.740079,-7,215,2,215.12,0,425,0,425.0,62,211,-4,219.96
02:47:45.043230,-8,215,2,215.16,-1,428,-1,428.0,66,207,-1,217.27
02:47:45.346331,-9,222,2,222.19,-2,452,-2,452.01,64,217,-2,226.25
02:47:45.649372,-11,223,2,223.28,2,449,2,449.01,62,218,-4,226.68
02:47:45.952000,-10,211,1,211.24,1,426,1,426.0,64,208,-3,217.64
02:47:46.255110,-8,213,2,213.16,2,425,2,425.01,63,209,0,218.29
02:47:46.558284,-7,212,2,212.12,2,431,2,431.01,65,210,-1,219.83
02:47:46.861323,-7,216,2,216.12,0,428,0,428.0,64,206,-4,215.75
02:47:47.164161,-7,211,3,211.14,2,431,2,431.01,66,209,-3,219.19
02:47:47.467407,-7,214,2,214.12,3,432,3,432.02,65,207,-2,216.97
02:47:47.770318,-6,215,1,215.09,0,437,0,437.0,64,207,-2,216.68
02:47:48.073232,-7,214,3,214.14,1,434,1,434.0,65,208,-3,217.94
02:47:48.376044,-6,213,3,213.11,3,434,3,434.02,68,210,0,220.74
02:47:48.679340,-12,216,2,216.34,0,426,0,426.0,61,209,0,217.72
02:47:48.982330,-11,214,3,214.3,2,435,2,435.01,61,210,-4,218.72
02:47:49.285224,-8,213,2,213.16,3,428,3,428.02,64,208,-4,217.66
02:47:49.588242,-8,215,2,215.16,4,428,4,428.04,63,208,-4,217.37
02:47:49.891116,-9,214,3,214.21,2,428,2,428.01,60,207,-4,215.56
02:47:50.194161,-10,212,2,212.25,2,430,2,430.01,61,209,-3,217.74
02:47:50.496947,-10,214,1,214.24,1,425,1,425.0,61,207,-4,215.84
02:47:50.800322,-11,212,3,212.31,0,426,0,426.0,61,208,-2,216.77
02:47:51.102864,-7,211,2,211.13,0,427,0,427.0,62,207,-2,216.09
02:47:51.406386,-8,211,3,211.17,3,431,3,431.02,65,207,-2,216.97
02:47:51.709307,-8,212,2,212.16,1,427,1,427.0,61,209,0,217.72
02:47:52.012343,-10,211,2,211.25,0,427,0,427.0,62,209,-2,218.01
02:47:52.315299,-4,210,2,210.05,0,430,0,430.0,68,208,-5,218.89
02:47:52.618323,-6,213,2,213.09,-1,435,-1,435.0,65,211,-2,220.79
02:47:52.920998,-7,213,3,213.14,-2,432,-2,432.01,65,206,-4,216.05
02:47:53.224468,-7,215,3,215.13,3,427,3,427.02,64,209,-2,218.59
02:47:53.527271,-8,215,3,215.17,2,432,2,432.01,66,209,-4,219.21
02:47:53.830130,-7,212,2,212.12,1,426,1,426.0,66,208,-2,218.23
02:47:54.133344,-8,213,2,213.16,0,427,0,427.0,66,208,-2,218.23
02:47:54.436133,-7,214,2,214.12,4,430,4,430.04,66,209,-1,219.18
