Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
22:46:40.982621,-512.0,-512.0,-20.75,724.37,-290.5,-1024.0,-4.0,1064.42,50,-1200,19,1201.19
22:46:41.285549,-512.0,-512.0,-20.75,724.37,-289.5,-1024.0,-4.5,1064.15,49,-1200,20,1201.17
22:46:41.588252,-512.0,-512.0,-20.25,724.36,-288.0,-1024.0,-5.0,1063.74,51,-1201,19,1202.23
22:46:41.891352,-512.0,-512.0,-22.75,724.43,-289.5,-1024.0,-6.5,1064.16,51,-1200,20,1201.25
22:46:42.194281,-512.0,-512.0,-24.5,724.49,-291.5,-1024.0,-8.0,1064.71,50,-1201,18,1202.18
22:46:42.497573,-512.0,-512.0,-26.25,724.55,-293.5,-1024.0,-10.5,1065.28,45,-1204,14,1204.92
22:46:42.800306,-512.0,-512.0,-25.25,724.52,-304.5,-1024.0,-8.5,1068.35,42,-1211,17,1211.85
22:46:43.103633,-512.0,-512.0,-22.5,724.43,-297.5,-1024.0,-7.5,1066.37,47,-1213,18,1214.04
22:46:43.406393,-512.0,-512.0,-22.0,724.41,-293.5,-1024.0,-4.5,1065.24,54,-1213,21,1214.38
22:46:43.709657,-512.0,-512.0,-20.25,724.36,-289.5,-1024.0,-3.5,1064.14,60,-1217,23,1218.7
22:46:44.012202,-512.0,-512.0,-19.25,724.33,-278.0,-1024.0,-3.0,1061.07,67,-1211,21,1213.03
22:46:44.315232,-512.0,-512.0,-23.75,724.47,-275.0,-1024.0,-7.5,1060.31,69,-1211,18,1213.1
22:46:44.618040,-512.0,-512.0,-22.25,724.42,-280.0,-1024.0,-5.5,1061.61,66,-1207,19,1208.95
22:46:44.921274,-512.0,-512.0,-28.0,724.62,-289.0,-1024.0,-13.0,1064.08,53,-1203,12,1204.23
22:46:45.224036,-512.0,-512.0,-21.5,724.4,-288.0,-1024.0,-5.0,1063.74,56,-1206,21,1207.48
22:46:45.527565,-512.0,-512.0,-21.75,724.4,-292.0,-1024.0,-6.5,1064.84,48,-1202,19,1203.11
22:46:45.830195,-512.0,-512.0,-23.25,724.45,-290.5,-1024.0,-6.5,1064.43,49,-1203,18,1204.13
22:46:46.133570,-512.0,-512.0,-25.75,724.54,-294.0,-1024.0,-9.5,1065.41,46,-1203,15,1203.97
22:46:46.436500,-512.0,-512.0,-27.0,724.58,-303.5,-1024.0,-10.0,1068.08,39,-1213,15,1213.72
22:46:46.739623,-512.0,-512.0,-24.0,724.47,-308.0,-1024.0,-6.0,1069.33,35,-1213,19,1213.65
22:46:47.042238,-512.0,-512.0,-26.25,724.55,-303.0,-1024.0,-8.5,1067.92,42,-1219,15,1219.82
22:46:47.345579,-512.0,-512.0,-19.75,724.35,-294.0,-1024.0,-4.0,1065.38,54,-1214,22,1215.4
22:46:47.648530,-512.0,-512.0,-19.75,724.35,-286.0,-1024.0,-3.5,1063.2,58,-1214,22,1215.58
22:46:47.951394,-512.0,-512.0,-21.75,724.4,-277.5,-1024.0,-6.0,1060.95,66,-1211,21,1212.98
22:46:48.254341,-512.0,-512.0,-24.25,724.48,-286.5,-1024.0,-8.5,1063.36,63,-1211,17,1212.76
22:46:48.557682,-512.0,-512.0,-22.75,724.43,-291.0,-1024.0,-7.0,1064.57,57,-1209,19,1210.49
22:46:48.860332,-512.0,-512.0,-22.25,724.42,-285.5,-1024.0,-6.5,1063.08,60,-1211,20,1212.65
22:46:49.163684,-512.0,-512.0,-22.5,724.43,-288.0,-1024.0,-7.0,1063.75,57,-1212,19,1213.49
22:46:49.466655,-512.0,-512.0,-23.0,724.44,-287.0,-1024.0,-6.5,1063.48,58,-1214,19,1215.53
