Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
22:58:18.796004,-512.0,-512.0,-24.5,724.49,-302.0,-1024.0,-8.5,1067.64,40,-1202,18,1202.8
22:58:19.099093,-512.0,-512.0,-25.25,724.52,-301.0,-1024.0,-8.5,1067.36,41,-1201,18,1201.83
22:58:19.401752,-512.0,-512.0,-25.0,724.51,-305.0,-1024.0,-8.0,1068.49,37,-1204,18,1204.7
22:58:19.705007,-512.0,-512.0,-24.0,724.47,-305.0,-1024.0,-6.5,1068.48,39,-1207,17,1207.75
22:58:20.007726,-512.0,-512.0,-25.5,724.53,-300.0,-1024.0,-9.0,1067.08,44,-1207,17,1207.92
22:58:20.310828,-512.0,-512.0,-20.5,724.37,-288.5,-1024.0,-4.5,1063.87,52,-1205,23,1206.34
22:58:20.613919,-512.0,-512.0,-20.25,724.36,-286.5,-1024.0,-4.0,1063.33,58,-1207,23,1208.61
22:58:20.916877,-512.0,-512.0,-22.0,724.41,-277.5,-1024.0,-6.0,1060.95,64,-1199,19,1200.86
22:58:21.220043,-512.0,-512.0,-24.75,724.5,-300.5,-1024.0,-8.5,1067.22,44,-1223,18,1223.92
22:58:21.522931,-512.0,-512.0,-29.25,724.67,-308.5,-1024.0,-13.0,1069.54,45,-1251,15,1251.9
22:58:21.825906,-512.0,-512.0,-22.25,724.42,-288.5,-1024.0,-5.5,1063.88,49,-1186,20,1187.18
22:58:22.128995,-512.0,-512.0,-24.25,724.48,-290.0,-1024.0,-8.0,1064.3,48,-1194,18,1195.1
22:58:22.432001,-512.0,-512.0,-23.75,724.47,-281.5,-1024.0,-7.0,1062.01,55,-1192,20,1193.44
22:58:22.735106,-512.0,-512.0,-25.25,724.52,-289.5,-1024.0,-9.5,1064.18,52,-1195,16,1196.24
22:58:23.038191,-512.0,-512.0,-29.0,724.66,-297.5,-1024.0,-12.0,1066.41,43,-1201,14,1201.85
22:58:23.341140,-512.0,-512.0,-24.75,724.5,-305.5,-1024.0,-8.5,1068.63,36,-1207,20,1207.7
22:58:23.644116,-512.0,-512.0,-25.25,724.52,-294.0,-1024.0,-10.0,1065.42,49,-1201,16,1202.11
22:58:23.947061,-512.0,-512.0,-23.0,724.44,-283.0,-1024.0,-6.0,1062.4,58,-1207,20,1208.56
22:58:24.250110,-512.0,-512.0,-22.25,724.42,-286.5,-1024.0,-6.0,1063.34,56,-1205,21,1206.48
22:58:24.552763,-512.0,-512.0,-22.0,724.41,-275.5,-1024.0,-5.5,1060.43,67,-1203,21,1205.05
22:58:24.856121,-512.0,-512.0,-26.0,724.54,-277.0,-1024.0,-10.5,1060.86,66,-1196,15,1197.91
22:58:25.158652,-512.0,-512.0,-24.25,724.48,-275.5,-1024.0,-7.5,1060.44,69,-1199,18,1201.12
22:58:25.462140,-512.0,-512.0,-29.0,724.66,-289.5,-1024.0,-14.0,1064.23,57,-1198,13,1199.43
22:58:25.764678,-512.0,-512.0,-23.0,724.44,-280.5,-1024.0,-8.0,1061.75,57,-1195,19,1196.51
22:58:26.068014,-512.0,-512.0,-23.0,724.44,-284.5,-1024.0,-7.0,1062.81,54,-1194,19,1195.37
22:58:26.370637,-512.0,-512.0,-24.25,724.48,-286.0,-1024.0,-8.5,1063.22,54,-1198,17,1199.34
22:58:26.674098,-512.0,-512.0,-26.75,724.57,-289.5,-1024.0,-11.5,1064.2,51,-1199,15,1200.18
22:58:26.977158,-512.0,-512.0,-27.25,724.59,-289.0,-1024.0,-11.5,1064.06,51,-1198,15,1199.18
22:58:27.279862,-512.0,-512.0,-27.5,724.6,-289.0,-1024.0,-11.0,1064.06,51,-1197,15,1198.18
