time,Bx,By,Bz,Btotal
2023-06-09 14:14:51.3950,-61.18,-2636.93,-80.68,2638.87
2023-06-09 14:14:51.4950,-61.36,-2636.83,-80.44,2638.77
2023-06-09 14:14:51.5970,-61.72,-2636.88,-80.32,2638.82
2023-06-09 14:14:51.6950,-61.47,-2636.9,-80.44,2638.84
2023-06-09 14:14:51.7930,-61.45,-2636.45,-80.59,2638.4
2023-06-09 14:14:51.8960,-61.5,-2636.29,-80.8,2638.24
2023-06-09 14:14:51.9950,-61.65,-2636.32,-80.73,2638.27
2023-06-09 14:14:52.0940,-61.77,-2635.78,-81.12,2637.75
2023-06-09 14:14:52.1940,-61.75,-2636.83,-80.97,2638.8
2023-06-09 14:14:52.2940,-61.67,-2637.07,-81.01,2639.03
2023-06-09 14:14:52.3910,-61.75,-2636.75,-80.85,2638.71
2023-06-09 14:14:52.4920,-61.94,-2636.66,-80.5,2638.61
2023-06-09 14:14:52.5900,-62.07,-2636.77,-80.96,2638.74
2023-06-09 14:14:52.6900,-62.03,-2636.84,-80.99,2638.81
2023-06-09 14:14:52.7910,-62.01,-2636.7,-80.84,2638.67
2023-06-09 14:14:52.8900,-61.78,-2637.34,-80.31,2639.28
2023-06-09 14:14:52.9870,-61.81,-2637.06,-80.2,2639.0
2023-06-09 14:14:53.0840,-61.82,-2636.92,-80.65,2638.87
2023-06-09 14:14:53.1850,-61.72,-2637.63,-80.47,2639.58
2023-06-09 14:14:53.2860,-62.05,-2636.92,-81.11,2638.9
2023-06-09 14:14:53.3850,-61.43,-2636.77,-79.41,2638.68
2023-06-09 14:14:53.4840,-59.89,-2635.16,-74.83,2636.9
2023-06-09 14:14:53.5860,-58.05,-2634.25,-73.51,2635.91
2023-06-09 14:14:53.6850,-55.56,-2633.39,-73.97,2635.02
2023-06-09 14:14:53.7840,-53.92,-2634.22,-73.42,2635.8
2023-06-09 14:14:53.8840,-54.88,-2635.13,-72.11,2636.69
2023-06-09 14:14:53.9830,-51.38,-2635.95,-69.41,2637.37
2023-06-09 14:14:54.0830,-51.34,-2638.24,-69.7,2639.66
2023-06-09 14:14:54.1780,-52.34,-2637.18,-62.15,2638.43
