time,Bx,By,Bz,Btotal
2023-06-09 14:19:00.7100,-56.25,-2663.13,-67.51,2664.58
2023-06-09 14:19:00.8100,-56.23,-2663.23,-67.45,2664.67
2023-06-09 14:19:00.9080,-56.33,-2663.32,-67.4,2664.77
2023-06-09 14:19:01.0080,-56.29,-2663.42,-67.45,2664.87
2023-06-09 14:19:01.1080,-56.48,-2663.0,-67.09,2664.45
2023-06-09 14:19:01.2100,-56.62,-2663.11,-67.67,2664.57
2023-06-09 14:19:01.3070,-56.65,-2663.77,-67.22,2665.22
2023-06-09 14:19:01.4100,-57.14,-2663.29,-67.49,2664.76
2023-06-09 14:19:01.5090,-56.92,-2663.69,-65.46,2665.1
2023-06-09 14:19:01.6050,-56.5,-2663.05,-65.2,2664.45
2023-06-09 14:19:01.7050,-55.8,-2660.32,-61.9,2661.63
2023-06-09 14:19:01.8050,-54.3,-2657.21,-57.23,2658.38
2023-06-09 14:19:01.9060,-52.7,-2656.49,-56.85,2657.62
2023-06-09 14:19:02.0030,-50.11,-2653.44,-53.95,2654.46
2023-06-09 14:19:02.1030,-47.66,-2653.77,-50.87,2654.68
2023-06-09 14:19:02.2020,-43.68,-2652.73,-44.37,2653.46
2023-06-09 14:19:02.3010,-39.64,-2653.4,-48.67,2654.14
2023-06-09 14:19:02.4010,-36.26,-2652.92,-39.85,2653.47
2023-06-09 14:19:02.4980,-35.57,-2656.88,-48.42,2657.56
2023-06-09 14:19:02.5990,-34.86,-2657.8,-27.86,2658.18
2023-06-09 14:19:02.6970,-32.52,-2657.67,-24.77,2657.98
2023-06-09 14:19:02.7980,-33.86,-2660.38,-14.31,2660.63
2023-06-09 14:19:02.8970,-33.95,-2662.81,-34.35,2663.25
2023-06-09 14:19:03.0000,-35.78,-2663.21,-43.33,2663.81
2023-06-09 14:19:03.0980,-36.16,-2664.52,-51.45,2665.26
2023-06-09 14:19:03.1950,-38.74,-2666.93,-61.44,2667.92
2023-06-09 14:19:03.2950,-38.97,-2667.88,-70.21,2669.09
2023-06-09 14:19:03.3950,-42.51,-2668.49,-58.7,2669.48
2023-06-09 14:19:03.4930,-43.35,-2668.01,-64.41,2669.14
2023-06-09 14:19:03.5920,-43.15,-2666.36,-62.54,2667.45
