time,Bx,By,Bz,Btotal
2023-06-09 14:25:24.5330,239.27,-3625.54,1215.49,3831.34
2023-06-09 14:25:24.6330,239.24,-3625.43,1215.55,3831.26
2023-06-09 14:25:24.7320,239.21,-3626.29,1215.71,3832.12
2023-06-09 14:25:24.8320,238.98,-3626.26,1215.9,3832.14
2023-06-09 14:25:24.9310,238.55,-3625.56,1215.98,3831.48
2023-06-09 14:25:25.0300,238.7,-3625.4,1215.75,3831.26
2023-06-09 14:25:25.1300,238.81,-3625.79,1215.56,3831.57
2023-06-09 14:25:25.2290,238.77,-3625.69,1215.88,3831.58
2023-06-09 14:25:25.3280,238.89,-3625.02,1215.62,3830.87
2023-06-09 14:25:25.4280,238.96,-3625.34,1215.41,3831.11
2023-06-09 14:25:25.5280,238.69,-3625.16,1215.27,3830.88
2023-06-09 14:25:25.6270,238.71,-3625.33,1215.42,3831.09
2023-06-09 14:25:25.7270,238.85,-3624.66,1215.36,3830.45
2023-06-09 14:25:25.8260,238.79,-3625.58,1215.23,3831.28
2023-06-09 14:25:25.9250,239.11,-3625.37,1215.61,3831.22
2023-06-09 14:25:26.0240,238.89,-3625.42,1215.16,3831.1
2023-06-09 14:25:26.1230,238.69,-3625.74,1215.46,3831.49
2023-06-09 14:25:26.2230,238.9,-3625.55,1215.3,3831.28
2023-06-09 14:25:26.3220,238.89,-3624.92,1214.92,3830.55
2023-06-09 14:25:26.4220,238.84,-3625.68,1215.45,3831.43
2023-06-09 14:25:26.5210,239.06,-3625.04,1215.43,3830.84
2023-06-09 14:25:26.6200,239.05,-3625.04,1214.99,3830.7
2023-06-09 14:25:26.7200,238.46,-3624.32,1214.09,3829.7
2023-06-09 14:25:26.8190,236.3,-3623.42,1215.33,3829.1
2023-06-09 14:25:26.9190,234.53,-3622.8,1214.14,3828.03
2023-06-09 14:25:27.0180,234.91,-3621.36,1213.75,3826.57
2023-06-09 14:25:27.1180,234.41,-3620.04,1215.58,3825.86
2023-06-09 14:25:27.2170,233.02,-3620.16,1220.05,3827.32
2023-06-09 14:25:27.3160,230.72,-3617.15,1220.31,3824.42
2023-06-09 14:25:27.4150,229.16,-3616.73,1221.48,3824.3
2023-06-09 14:25:27.5150,228.75,-3615.66,1223.34,3823.86
2023-06-09 14:25:27.6140,227.87,-3615.25,1223.21,3823.37
2023-06-09 14:25:27.7140,228.75,-3614.34,1217.77,3820.83
2023-06-09 14:25:27.8130,225.86,-3614.92,1215.05,3820.34
