time,Bx,By,Bz,Btotal
2023-06-09 14:26:26.3490,235.68,-3693.29,1227.97,3899.22
2023-06-09 14:26:26.4490,235.2,-3694.32,1227.78,3900.1
2023-06-09 14:26:26.5480,235.03,-3693.45,1227.15,3899.06
2023-06-09 14:26:26.6470,235.24,-3694.56,1227.77,3900.33
2023-06-09 14:26:26.7470,235.05,-3694.27,1227.65,3900.0
2023-06-09 14:26:26.8460,234.52,-3694.24,1228.07,3900.07
2023-06-09 14:26:26.9460,235.25,-3694.07,1228.48,3900.09
2023-06-09 14:26:27.0450,235.34,-3693.91,1228.87,3900.07
2023-06-09 14:26:27.1440,235.61,-3694.33,1229.77,3900.76
2023-06-09 14:26:27.2430,235.79,-3694.19,1230.45,3900.86
2023-06-09 14:26:27.3430,236.02,-3695.26,1231.09,3902.08
2023-06-09 14:26:27.4420,235.66,-3694.28,1230.94,3901.08
2023-06-09 14:26:27.5420,235.64,-3693.98,1231.16,3900.87
2023-06-09 14:26:27.6410,235.59,-3694.82,1230.94,3901.59
2023-06-09 14:26:27.7400,235.71,-3694.91,1231.9,3901.98
2023-06-09 14:26:27.8400,235.85,-3694.06,1230.99,3900.9
2023-06-09 14:26:27.9390,235.72,-3694.32,1231.17,3901.2
2023-06-09 14:26:28.0380,236.02,-3694.97,1232.51,3902.26
2023-06-09 14:26:28.1380,235.93,-3694.8,1232.7,3902.14
2023-06-09 14:26:28.2380,234.91,-3692.91,1230.5,3899.6
2023-06-09 14:26:28.3370,232.65,-3691.59,1229.68,3897.96
2023-06-09 14:26:28.4360,229.83,-3688.98,1233.28,3896.46
2023-06-09 14:26:28.5360,229.58,-3688.43,1236.01,3896.79
2023-06-09 14:26:28.6350,226.78,-3682.73,1241.42,3892.95
2023-06-09 14:26:28.7350,225.29,-3685.31,1253.6,3899.2
2023-06-09 14:26:28.8340,226.45,-3686.58,1258.44,3902.03
2023-06-09 14:26:28.9330,227.17,-3686.15,1255.48,3900.71
2023-06-09 14:26:29.0320,226.67,-3685.3,1249.64,3898.0
2023-06-09 14:26:29.1320,228.01,-3686.24,1249.12,3898.8
