time,Bx,By,Bz,Btotal
2023-06-09 14:29:43.1720,202.45,-3663.18,1413.81,3931.76
2023-06-09 14:29:43.2710,202.31,-3661.91,1412.94,3930.26
2023-06-09 14:29:43.3700,202.12,-3662.86,1413.46,3931.31
2023-06-09 14:29:43.4690,201.9,-3662.46,1413.06,3930.79
2023-06-09 14:29:43.5690,201.75,-3662.13,1412.11,3930.13
2023-06-09 14:29:43.6680,202.37,-3662.85,1412.76,3931.07
2023-06-09 14:29:43.7690,202.63,-3661.88,1413.06,3930.29
2023-06-09 14:29:43.8680,203.12,-3662.85,1414.08,3931.58
2023-06-09 14:29:43.9660,204.55,-3662.16,1416.4,3931.85
2023-06-09 14:29:44.0660,204.6,-3662.4,1415.82,3931.87
2023-06-09 14:29:44.1650,204.22,-3662.0,1415.76,3931.45
2023-06-09 14:29:44.2650,204.55,-3661.59,1416.28,3931.27
2023-06-09 14:29:44.3640,204.28,-3662.25,1416.21,3931.85
2023-06-09 14:29:44.4630,204.28,-3663.76,1415.85,3933.13
2023-06-09 14:29:44.5630,204.26,-3663.23,1416.31,3932.8
2023-06-09 14:29:44.6620,204.08,-3662.73,1415.75,3932.12
2023-06-09 14:29:44.7620,204.26,-3662.31,1415.47,3931.64
2023-06-09 14:29:44.8610,204.11,-3664.06,1416.25,3933.54
2023-06-09 14:29:44.9610,204.19,-3663.58,1416.07,3933.04
2023-06-09 14:29:45.0600,204.15,-3662.61,1416.09,3932.14
2023-06-09 14:29:45.1590,204.32,-3663.1,1416.2,3932.64
2023-06-09 14:29:45.2590,204.07,-3663.3,1416.46,3932.91
2023-06-09 14:29:45.3580,204.53,-3663.88,1416.65,3933.55
2023-06-09 14:29:45.4580,204.22,-3662.94,1417.5,3932.96
2023-06-09 14:29:45.5570,204.35,-3662.43,1415.88,3931.9
2023-06-09 14:29:45.6560,203.34,-3661.81,1414.58,3930.81
2023-06-09 14:29:45.7560,202.54,-3659.71,1407.95,3926.43
2023-06-09 14:29:45.8550,202.05,-3659.78,1415.87,3929.31
2023-06-09 14:29:45.9540,203.0,-3658.18,1414.95,3927.54
2023-06-09 14:29:46.0540,202.54,-3657.6,1410.99,3925.55
