time,Bx,By,Bz,Btotal
2023-06-09 14:13:37.3570,-35.49,-2651.12,-23.15,2651.46
2023-06-09 14:13:37.4590,-35.84,-2651.44,-23.57,2651.78
2023-06-09 14:13:37.5590,-35.7,-2651.99,-23.41,2652.33
2023-06-09 14:13:37.6560,-36.33,-2651.58,-23.47,2651.93
2023-06-09 14:13:37.7560,-36.0,-2651.3,-23.31,2651.65
2023-06-09 14:13:37.8540,-36.15,-2651.36,-23.86,2651.71
2023-06-09 14:13:37.9550,-36.34,-2651.08,-23.53,2651.44
2023-06-09 14:13:38.0550,-36.43,-2651.34,-23.66,2651.7
2023-06-09 14:13:38.1540,-36.54,-2651.34,-23.79,2651.7
2023-06-09 14:13:38.2550,-36.11,-2651.55,-23.84,2651.9
2023-06-09 14:13:38.3540,-36.41,-2650.99,-24.31,2651.35
2023-06-09 14:13:38.4530,-36.58,-2651.69,-23.91,2652.05
2023-06-09 14:13:38.5550,-36.82,-2651.47,-23.82,2651.83
2023-06-09 14:13:38.6550,-36.62,-2651.07,-24.02,2651.43
2023-06-09 14:13:38.7530,-36.82,-2651.16,-23.56,2651.52
2023-06-09 14:13:38.8510,-36.68,-2650.95,-24.15,2651.31
2023-06-09 14:13:38.9470,-36.71,-2651.03,-23.98,2651.39
2023-06-09 14:13:39.0470,-36.47,-2651.21,-24.4,2651.57
2023-06-09 14:13:39.1480,-36.4,-2650.91,-24.19,2651.27
2023-06-09 14:13:39.2450,-36.39,-2651.66,-24.51,2652.03
2023-06-09 14:13:39.3440,-36.6,-2650.98,-24.14,2651.35
2023-06-09 14:13:39.4430,-36.44,-2651.19,-24.09,2651.55
2023-06-09 14:13:39.5440,-36.52,-2651.81,-23.61,2652.16
2023-06-09 14:13:39.6440,-36.59,-2650.97,-24.16,2651.33
2023-06-09 14:13:39.7430,-36.02,-2650.9,-23.58,2651.25
2023-06-09 14:13:39.8430,-36.38,-2651.45,-21.48,2651.78
2023-06-09 14:13:39.9420,-35.73,-2650.97,-19.28,2651.28
2023-06-09 14:13:40.0430,-35.88,-2649.8,-15.26,2650.08
2023-06-09 14:13:40.1440,-33.54,-2649.1,-11.73,2649.34
2023-06-09 14:13:40.2420,-32.42,-2649.71,-7.25,2649.92
2023-06-09 14:13:40.3420,-29.69,-2648.68,-6.42,2648.86
2023-06-09 14:13:40.4360,-28.9,-2648.76,-1.23,2648.92
2023-06-09 14:13:40.5440,-29.12,-2649.53,-0.93,2649.69
2023-06-09 14:13:40.6450,-29.99,-2650.76,-4.17,2650.94
