Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
22:47:37.643856,-512.0,-512.0,-22.75,724.43,-302.0,-1024.0,-8.0,1067.63,39,-1203,19,1203.78
22:47:37.946508,-512.0,-512.0,-23.25,724.45,-301.0,-1024.0,-6.5,1067.34,39,-1205,18,1205.77
22:47:38.249938,-512.0,-512.0,-23.25,724.45,-300.0,-1024.0,-7.5,1067.07,40,-1203,20,1203.83
22:47:38.552473,-512.0,-512.0,-25.25,724.52,-299.5,-1024.0,-9.5,1066.94,40,-1205,15,1205.76
22:47:38.855929,-512.0,-512.0,-25.75,724.54,-301.5,-1024.0,-10.0,1067.51,41,-1207,16,1207.8
22:47:39.158534,-512.0,-512.0,-22.25,724.42,-303.5,-1024.0,-6.5,1068.05,39,-1212,21,1212.81
22:47:39.461691,-512.0,-512.0,-24.75,724.5,-298.0,-1024.0,-8.5,1066.51,48,-1212,19,1213.1
22:47:39.764942,-512.0,-512.0,-20.25,724.36,-289.5,-1024.0,-4.5,1064.15,56,-1214,22,1215.49
22:47:40.067724,-512.0,-512.0,-19.5,724.34,-285.5,-1024.0,-2.5,1063.06,62,-1209,24,1210.83
22:47:40.370580,-512.0,-512.0,-21.0,724.38,-285.5,-1024.0,-4.0,1063.06,64,-1220,22,1221.88
22:47:40.673939,-512.0,-512.0,-24.25,724.48,-278.0,-1024.0,-8.0,1061.1,63,-1205,18,1206.78
22:47:40.976648,-512.0,-512.0,-24.25,724.48,-278.5,-1024.0,-9.0,1061.23,64,-1206,16,1207.8
22:47:41.279991,-512.0,-512.0,-24.25,724.48,-292.0,-1024.0,-7.5,1064.85,52,-1207,16,1208.23
22:47:41.582902,-512.0,-512.0,-23.0,724.44,-291.0,-1024.0,-7.5,1064.57,54,-1202,18,1203.35
22:47:41.885963,-512.0,-512.0,-22.5,724.43,-294.5,-1024.0,-6.5,1065.53,47,-1202,19,1203.07
22:47:42.188849,-512.0,-512.0,-24.75,724.5,-292.0,-1024.0,-8.0,1064.85,50,-1203,16,1204.14
22:47:42.491638,-512.0,-512.0,-27.0,724.58,-299.0,-1024.0,-10.5,1066.81,44,-1209,15,1209.89
22:47:42.794882,-512.0,-512.0,-26.25,724.55,-311.5,-1024.0,-9.5,1070.37,32,-1212,17,1212.54
22:47:43.097680,-512.0,-512.0,-24.25,724.48,-300.5,-1024.0,-8.0,1067.21,45,-1213,19,1213.98
22:47:43.400513,-512.0,-512.0,-22.25,724.42,-297.0,-1024.0,-4.5,1066.21,49,-1217,20,1218.15
22:47:43.703714,-512.0,-512.0,-20.25,724.36,-290.5,-1024.0,-4.5,1064.42,56,-1212,21,1213.47
22:47:44.006765,-512.0,-512.0,-20.0,724.35,-280.5,-1024.0,-4.0,1061.73,63,-1214,22,1215.83
22:47:44.309971,-512.0,-512.0,-24.25,724.48,-280.0,-1024.0,-9.0,1061.63,61,-1209,17,1210.66
22:47:44.612871,-512.0,-512.0,-23.0,724.44,-282.0,-1024.0,-7.5,1062.15,62,-1209,19,1210.74
22:47:44.915914,-512.0,-512.0,-28.75,724.65,-293.0,-1024.0,-13.0,1065.17,47,-1207,12,1207.97
22:47:45.218846,-512.0,-512.0,-21.75,724.4,-294.0,-1024.0,-6.0,1065.39,49,-1204,21,1205.18
22:47:45.521886,-512.0,-512.0,-22.0,724.41,-293.0,-1024.0,-5.5,1065.11,51,-1206,21,1207.26
22:47:45.824886,-512.0,-512.0,-22.5,724.43,-292.0,-1024.0,-5.5,1064.83,50,-1203,21,1204.22
22:47:46.127698,-512.0,-512.0,-22.5,724.43,-293.0,-1024.0,-5.0,1065.11,52,-1210,20,1211.28
22:47:46.430625,-512.0,-512.0,-22.0,724.41,-292.0,-1024.0,-6.0,1064.84,47,-1204,20,1205.08
