Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
22:46:08.561132,-512.0,-512.0,-20.75,724.37,-299.0,-1024.0,-5.0,1066.77,46,-1203,22,1204.08
22:46:08.863819,-512.0,-512.0,-20.25,724.36,-297.0,-1024.0,-5.5,1066.22,42,-1203,19,1203.88
22:46:09.167031,-512.0,-512.0,-20.0,724.35,-298.0,-1024.0,-4.5,1066.49,41,-1204,21,1204.88
22:46:09.470060,-512.0,-512.0,-20.5,724.37,-299.0,-1024.0,-5.0,1066.77,42,-1204,21,1204.92
22:46:09.773265,-512.0,-512.0,-21.0,724.38,-290.5,-1024.0,-5.0,1064.42,44,-1202,20,1202.97
22:46:10.076049,-512.0,-512.0,-24.5,724.49,-291.5,-1024.0,-7.5,1064.71,50,-1205,18,1206.17
22:46:10.379023,-512.0,-512.0,-26.25,724.55,-298.5,-1024.0,-11.0,1066.68,44,-1205,15,1205.9
22:46:10.681905,-512.0,-512.0,-25.25,724.52,-306.0,-1024.0,-10.0,1068.79,36,-1214,17,1214.65
22:46:10.985033,-512.0,-512.0,-23.0,724.44,-296.5,-1024.0,-7.0,1066.09,46,-1214,19,1215.02
22:46:11.288237,-512.0,-512.0,-22.75,724.43,-302.5,-1024.0,-6.0,1067.76,45,-1223,20,1223.99
22:46:11.591378,-512.0,-512.0,-20.5,724.37,-288.0,-1024.0,-4.0,1063.74,58,-1211,22,1212.59
22:46:11.893953,-512.0,-512.0,-19.5,724.34,-279.0,-1024.0,-2.0,1061.33,63,-1213,23,1214.85
22:46:12.197023,-512.0,-512.0,-24.0,724.47,-276.0,-1024.0,-8.0,1060.57,68,-1206,18,1208.05
22:46:12.500088,-512.0,-512.0,-23.0,724.44,-282.0,-1024.0,-7.0,1062.14,63,-1209,19,1210.79
22:46:12.803089,-512.0,-512.0,-28.25,724.63,-291.0,-1024.0,-13.0,1064.62,53,-1207,12,1208.22
22:46:13.105970,-512.0,-512.0,-21.75,724.4,-293.0,-1024.0,-5.0,1065.11,52,-1205,19,1206.27
22:46:13.409206,-512.0,-512.0,-22.0,724.41,-296.0,-1024.0,-7.5,1065.95,48,-1205,18,1206.09
22:46:13.711857,-512.0,-512.0,-23.75,724.47,-293.5,-1024.0,-7.5,1065.26,49,-1202,19,1203.15
22:46:14.015137,-512.0,-512.0,-25.75,724.54,-297.5,-1024.0,-10.5,1066.39,47,-1206,17,1207.04
22:46:14.318067,-512.0,-512.0,-27.5,724.6,-307.5,-1024.0,-12.0,1069.24,38,-1214,15,1214.69
22:46:14.621100,-512.0,-512.0,-23.5,724.46,-308.5,-1024.0,-7.0,1069.48,38,-1215,18,1215.73
22:46:14.924348,-512.0,-512.0,-26.75,724.57,-302.5,-1024.0,-8.5,1067.78,41,-1218,17,1218.81
22:46:15.227061,-512.0,-512.0,-19.25,724.33,-295.0,-1024.0,-3.5,1065.65,49,-1215,21,1216.17
22:46:15.530332,-512.0,-512.0,-20.5,724.37,-288.5,-1024.0,-3.5,1063.87,59,-1212,22,1213.63
22:46:15.833172,-512.0,-512.0,-21.0,724.38,-276.5,-1024.0,-5.5,1060.69,67,-1212,21,1214.03
22:46:16.136049,-512.0,-512.0,-24.0,724.47,-285.0,-1024.0,-8.5,1062.95,60,-1211,17,1212.6
22:46:16.439138,-512.0,-512.0,-24.25,724.48,-279.5,-1024.0,-8.0,1061.49,62,-1209,16,1210.69
22:46:16.742356,-512.0,-512.0,-24.5,724.49,-278.5,-1024.0,-10.0,1061.24,66,-1209,17,1210.92
22:46:17.044927,-512.0,-512.0,-23.5,724.46,-280.0,-1024.0,-8.0,1061.62,63,-1207,17,1208.76
22:46:17.348123,-512.0,-512.0,-23.25,724.45,-277.5,-1024.0,-9.0,1060.97,61,-1208,17,1209.66
