time,Bx,By,Bz,Btotal
2023-06-06 10:44:31.3770,-95.58,3120.25,-380.41,3144.81
2023-06-06 10:44:31.4760,-96.17,3117.23,-380.42,3141.83
2023-06-06 10:44:31.5760,-96.4,3114.13,-379.88,3138.7
2023-06-06 10:44:31.6760,-96.73,3110.98,-380.08,3135.6
2023-06-06 10:44:31.7750,-96.86,3111.95,-380.17,3136.58
2023-06-06 10:44:31.8750,-96.86,3113.54,-379.98,3138.14
2023-06-06 10:44:31.9770,-96.26,3115.15,-380.2,3139.75
2023-06-06 10:44:32.0730,-96.22,3116.97,-380.29,3141.55
2023-06-06 10:44:32.1740,-95.95,3114.29,-378.84,3138.71
2023-06-06 10:44:32.2720,-96.05,3111.41,-379.06,3135.88
2023-06-06 10:44:32.3740,-96.42,3109.37,-380.05,3134.0
2023-06-06 10:44:32.4730,-97.16,3110.28,-384.16,3135.43
2023-06-06 10:44:32.5640,-99.16,3109.76,-389.14,3135.58
2023-06-06 10:44:32.6730,-101.06,3109.76,-393.07,3136.13
2023-06-06 10:44:32.7700,-104.56,3107.95,-398.22,3135.1
2023-06-06 10:44:32.8700,-109.07,3107.65,-403.55,3135.64
2023-06-06 10:44:32.9700,-111.74,3107.04,-406.9,3135.57
2023-06-06 10:44:33.0670,-114.01,3109.07,-411.03,3138.19
2023-06-06 10:44:33.1690,-115.78,3110.42,-413.96,3139.98
2023-06-06 10:44:33.2690,-117.78,3112.64,-415.63,3142.47
2023-06-06 10:44:33.3690,-119.55,3114.66,-416.28,3144.63
2023-06-06 10:44:33.4670,-119.1,3113.41,-402.34,3141.56
2023-06-06 10:44:33.5620,-116.87,3111.15,-391.37,3137.85
2023-06-06 10:44:33.6650,-115.08,3108.79,-390.0,3135.27
2023-06-06 10:44:33.7630,-113.88,3105.77,-390.98,3132.35
2023-06-06 10:44:33.8630,-113.46,3102.74,-393.45,3129.64
2023-06-06 10:44:33.9610,-113.77,3102.55,-397.03,3129.92
2023-06-06 10:44:34.0640,-113.28,3102.54,-400.13,3130.29
2023-06-06 10:44:34.1620,-113.38,3104.23,-402.58,3132.28
2023-06-06 10:44:34.2600,-112.02,3105.49,-405.24,3133.82
2023-06-06 10:44:34.3610,-111.33,3108.63,-409.01,3137.39
2023-06-06 10:44:34.4590,-110.13,3109.64,-413.18,3138.91
2023-06-06 10:44:34.5580,-110.37,3107.84,-415.54,3137.44
2023-06-06 10:44:34.6580,-108.95,3104.82,-417.15,3134.61
2023-06-06 10:44:34.7570,-108.26,3103.62,-419.22,3133.67
2023-06-06 10:44:34.8560,-107.26,3103.38,-420.54,3133.58
2023-06-06 10:44:34.9570,-106.21,3103.31,-420.35,3133.45
2023-06-06 10:44:35.0550,-106.37,3102.86,-422.15,3133.26
2023-06-06 10:44:35.1550,-106.36,3103.36,-423.05,3133.87
2023-06-06 10:44:35.2550,-106.53,3103.97,-422.79,3134.44
2023-06-06 10:44:35.3510,-106.03,3103.88,-421.69,3134.18
2023-06-06 10:44:35.4520,-105.8,3103.12,-420.84,3133.32
2023-06-06 10:44:35.5510,-104.47,3104.04,-419.96,3134.06
2023-06-06 10:44:35.6520,-104.96,3104.32,-420.21,3134.38
2023-06-06 10:44:35.7530,-104.92,3103.18,-420.88,3133.35
2023-06-06 10:44:35.8520,-105.2,3102.35,-422.14,3132.71
2023-06-06 10:44:35.9530,-106.47,3101.46,-425.49,3132.32
2023-06-06 10:44:36.0540,-108.53,3101.03,-429.9,3132.56
2023-06-06 10:44:36.1480,-110.34,3096.53,-435.74,3128.98
2023-06-06 10:44:36.2510,-110.06,3100.61,-430.28,3132.26
2023-06-06 10:44:36.3490,-110.4,3101.37,-427.22,3132.6
2023-06-06 10:44:36.4490,-110.26,3103.33,-421.27,3133.73
2023-06-06 10:44:36.5450,-108.57,3103.02,-413.71,3132.36
2023-06-06 10:44:36.6470,-107.22,3107.85,-405.73,3136.05
2023-06-06 10:44:36.7480,-105.39,3109.89,-399.3,3137.19
2023-06-06 10:44:36.8450,-104.14,3104.68,-397.52,3131.76
2023-06-06 10:44:36.9470,-102.75,3087.3,-387.43,3113.21
2023-06-06 10:44:37.0460,-101.43,3079.3,-383.6,3104.76
2023-06-06 10:44:37.1420,-100.3,3088.71,-378.91,3113.48
2023-06-06 10:44:37.2440,-100.35,3108.42,-383.52,3133.6
2023-06-06 10:44:37.3420,-98.03,3105.86,-380.96,3130.67
2023-06-06 10:44:37.4410,-96.53,3104.12,-378.5,3128.6
2023-06-06 10:44:37.5420,-94.68,3103.84,-376.01,3127.97
2023-06-06 10:44:37.6400,-92.64,3103.02,-373.75,3126.82
2023-06-06 10:44:37.7390,-91.25,3103.63,-374.61,3127.49
2023-06-06 10:44:37.8400,-90.4,3107.34,-378.0,3131.55
2023-06-06 10:44:37.9390,-89.44,3106.35,-380.34,3130.82
2023-06-06 10:44:38.0380,-88.2,3105.98,-380.71,3130.47
2023-06-06 10:44:38.1360,-87.55,3104.99,-382.86,3129.73
2023-06-06 10:44:38.2380,-88.64,3103.85,-388.12,3129.27
2023-06-06 10:44:38.3390,-89.17,3103.33,-391.33,3129.18
2023-06-06 10:44:38.4380,-90.73,3102.94,-395.88,3129.41
2023-06-06 10:44:38.5370,-91.85,3102.44,-398.68,3129.3
2023-06-06 10:44:38.6340,-92.73,3103.37,-401.16,3130.56
2023-06-06 10:44:38.7320,-93.77,3104.5,-404.35,3132.12
2023-06-06 10:44:38.8330,-96.01,3110.44,-409.87,3138.79
2023-06-06 10:44:38.9310,-98.91,3114.76,-417.57,3144.18
2023-06-06 10:44:39.0320,-101.02,3113.99,-422.78,3144.18
2023-06-06 10:44:39.1310,-101.42,3112.39,-424.38,3142.82
2023-06-06 10:44:39.2300,-101.61,3110.73,-425.73,3141.37
2023-06-06 10:44:39.3290,-102.04,3110.23,-427.29,3141.1
2023-06-06 10:44:39.4210,-102.79,3109.11,-428.62,3140.2
2023-06-06 10:44:39.5250,-103.82,3109.69,-430.75,3141.09
2023-06-06 10:44:39.6270,-105.71,3110.68,-433.04,3142.46
2023-06-06 10:44:39.7310,-105.88,3115.28,-436.91,3147.55
2023-06-06 10:44:39.8300,-105.3,3119.7,-437.15,3151.94
2023-06-06 10:44:39.9280,-105.95,3122.51,-436.47,3154.65
2023-06-06 10:44:40.0280,-107.01,3125.16,-434.04,3156.97
2023-06-06 10:44:40.1280,-105.76,3126.83,-419.6,3156.63
2023-06-06 10:44:40.2290,-103.55,3126.57,-409.32,3154.95
2023-06-06 10:44:40.3270,-102.09,3125.86,-409.08,3154.17
2023-06-06 10:44:40.4280,-101.31,3124.73,-410.45,3153.2
2023-06-06 10:44:40.5240,-100.44,3124.61,-411.46,3153.18
2023-06-06 10:44:40.6230,-100.96,3125.88,-413.03,3154.66
2023-06-06 10:44:40.7240,-101.92,3126.18,-416.28,3155.42
2023-06-06 10:44:40.8230,-101.44,3130.86,-419.64,3160.49
2023-06-06 10:44:40.9220,-101.06,3135.17,-423.48,3165.26
2023-06-06 10:44:41.0230,-99.97,3139.75,-426.27,3170.13
2023-06-06 10:44:41.1210,-99.25,3148.56,-426.95,3178.93
2023-06-06 10:44:41.2220,-106.2,3190.99,-449.02,3224.18
2023-06-06 10:44:41.3210,-108.76,3228.68,-462.99,3263.52
2023-06-06 10:44:41.4230,-113.89,3233.65,-483.82,3271.63
2023-06-06 10:44:41.5200,-117.74,3198.3,-499.28,3239.18
2023-06-06 10:44:41.6200,-108.32,3150.71,-469.57,3187.35
2023-06-06 10:44:41.7170,-104.11,3147.17,-458.93,3182.16
2023-06-06 10:44:41.8170,-105.55,3145.55,-462.03,3181.05
2023-06-06 10:44:41.9170,-106.47,3147.51,-463.72,3183.27
2023-06-06 10:44:42.0150,-107.05,3150.01,-463.24,3185.69
2023-06-06 10:44:42.1150,-107.11,3152.12,-462.71,3187.7
2023-06-06 10:44:42.2140,-106.46,3154.44,-462.03,3189.87
2023-06-06 10:44:42.3160,-106.4,3156.76,-463.71,3192.41
2023-06-06 10:44:42.4160,-107.37,3156.34,-465.25,3192.25
2023-06-06 10:44:42.5160,-107.82,3155.12,-467.41,3191.38
2023-06-06 10:44:42.6140,-109.71,3155.07,-470.49,3191.85
2023-06-06 10:44:42.7120,-112.04,3154.47,-473.68,3191.8
2023-06-06 10:44:42.8110,-114.82,3154.25,-480.35,3192.68
2023-06-06 10:44:42.9100,-117.16,3156.0,-485.16,3195.23
2023-06-06 10:44:43.0090,-116.28,3158.66,-480.1,3197.05
2023-06-06 10:44:43.1090,-117.22,3160.25,-477.67,3198.29
2023-06-06 10:44:43.2080,-116.22,3161.52,-471.28,3198.57
2023-06-06 10:44:43.3010,-115.35,3165.17,-464.79,3201.19
2023-06-06 10:44:43.4010,-114.04,3168.6,-456.39,3203.33
2023-06-06 10:44:43.5020,-113.56,3171.13,-452.24,3205.23
2023-06-06 10:44:43.6030,-112.36,3171.71,-450.25,3205.48
2023-06-06 10:44:43.7010,-111.12,3170.43,-448.0,3203.85
2023-06-06 10:44:43.8040,-109.4,3169.86,-446.03,3202.96
2023-06-06 10:44:43.9020,-108.6,3168.5,-443.82,3201.27
2023-06-06 10:44:44.0030,-108.27,3167.26,-442.89,3199.91
2023-06-06 10:44:44.1000,-108.27,3167.6,-444.11,3200.41
2023-06-06 10:44:44.2010,-107.77,3167.12,-444.25,3199.94
2023-06-06 10:44:44.2990,-106.37,3168.14,-443.13,3200.75
2023-06-06 10:44:44.4000,-105.91,3166.98,-442.51,3199.5
2023-06-06 10:44:44.4990,-105.71,3169.03,-443.99,3201.72
2023-06-06 10:44:44.6000,-105.35,3170.65,-447.92,3203.87
2023-06-06 10:44:44.6890,-105.15,3169.03,-450.32,3202.59
2023-06-06 10:44:44.8000,-104.96,3167.44,-453.43,3201.46
2023-06-06 10:44:44.8960,-105.85,3169.13,-458.17,3203.83
2023-06-06 10:44:44.9960,-107.46,3168.34,-464.06,3203.95
2023-06-06 10:44:45.0950,-108.92,3167.72,-469.09,3204.12
2023-06-06 10:44:45.1970,-111.8,3166.84,-474.35,3204.12
2023-06-06 10:44:45.2930,-113.03,3166.34,-479.21,3204.4
2023-06-06 10:44:45.3950,-114.49,3166.96,-480.9,3205.31
2023-06-06 10:44:45.4920,-116.19,3167.69,-484.52,3206.64
2023-06-06 10:44:45.5940,-117.64,3171.26,-489.44,3210.96
2023-06-06 10:44:45.6930,-121.35,3174.67,-498.2,3215.81
2023-06-06 10:44:45.7900,-123.24,3174.26,-503.35,3216.29
2023-06-06 10:44:45.8910,-123.67,3172.08,-501.5,3213.86
2023-06-06 10:44:45.9890,-122.79,3167.83,-498.49,3209.16
2023-06-06 10:44:46.0880,-122.52,3167.92,-498.64,3209.26
2023-06-06 10:44:46.1880,-122.57,3168.23,-499.08,3209.64
2023-06-06 10:44:46.2870,-122.16,3168.37,-499.56,3209.84
2023-06-06 10:44:46.3860,-122.2,3167.97,-499.3,3209.4
2023-06-06 10:44:46.4880,-121.93,3167.84,-499.44,3209.28
2023-06-06 10:44:46.5850,-122.17,3167.11,-499.34,3208.56
2023-06-06 10:44:46.6860,-121.96,3166.26,-499.05,3207.66
2023-06-06 10:44:46.7840,-120.66,3173.31,-499.89,3214.7
2023-06-06 10:44:46.8840,-121.29,3175.07,-500.7,3216.59
2023-06-06 10:44:46.9840,-121.11,3177.94,-500.52,3219.4
2023-06-06 10:44:47.0820,-121.48,3167.14,-499.36,3208.57
2023-06-06 10:44:47.1820,-121.76,3166.6,-499.08,3208.0
2023-06-06 10:44:47.2800,-120.82,3170.78,-499.74,3212.19
