time,Bx,By,Bz,Btotal
2023-06-06 13:35:08.2640,-142.45,1426.16,319.55,1468.45
2023-06-06 13:35:08.3640,-142.52,1426.04,319.79,1468.39
2023-06-06 13:35:08.4630,-142.56,1426.4,319.76,1468.74
2023-06-06 13:35:08.5640,-142.21,1426.74,319.74,1469.03
2023-06-06 13:35:08.6630,-142.32,1426.21,319.77,1468.53
2023-06-06 13:35:08.7600,-142.42,1426.12,319.81,1468.46
2023-06-06 13:35:08.8620,-142.48,1426.15,319.66,1468.46
2023-06-06 13:35:08.9610,-142.37,1426.45,319.84,1468.78
2023-06-06 13:35:09.0610,-142.32,1426.26,319.96,1468.62
2023-06-06 13:35:09.1610,-142.21,1425.98,319.7,1468.28
2023-06-06 13:35:09.2590,-144.0,1426.75,320.84,1469.45
2023-06-06 13:35:09.3590,-144.77,1426.15,321.45,1469.08
2023-06-06 13:35:09.4580,-145.95,1426.29,321.48,1469.33
2023-06-06 13:35:09.5570,-146.75,1426.66,321.85,1469.86
2023-06-06 13:35:09.6570,-146.87,1425.95,321.33,1469.07
2023-06-06 13:35:09.7540,-146.13,1425.73,320.34,1468.57
2023-06-06 13:35:09.8560,-146.68,1427.76,320.43,1470.61
2023-06-06 13:35:09.9560,-147.5,1428.32,320.94,1471.34
2023-06-06 13:35:10.0540,-149.07,1429.15,321.01,1472.33
2023-06-06 13:35:10.1530,-150.06,1430.13,321.43,1473.47
2023-06-06 13:35:10.2510,-150.88,1430.22,321.69,1473.7
2023-06-06 13:35:10.3520,-152.02,1430.37,321.73,1473.97
2023-06-06 13:35:10.4510,-152.53,1429.95,321.46,1473.55
2023-06-06 13:35:10.5520,-153.12,1428.29,320.77,1471.85
2023-06-06 13:35:10.6510,-154.99,1429.25,321.82,1473.21
2023-06-06 13:35:10.7510,-157.62,1430.16,323.92,1474.83
2023-06-06 13:35:10.8490,-160.25,1430.46,326.6,1476.0
2023-06-06 13:35:10.9480,-163.25,1430.9,329.11,1477.31
2023-06-06 13:35:11.0470,-165.82,1430.84,331.58,1478.09
2023-06-06 13:35:11.1460,-169.18,1430.95,333.87,1479.1
2023-06-06 13:35:11.2460,-173.0,1431.21,337.62,1480.64
2023-06-06 13:35:11.3460,-176.16,1431.23,340.18,1481.61
2023-06-06 13:35:11.4440,-178.23,1431.3,341.91,1482.33
2023-06-06 13:35:11.5430,-179.59,1430.96,343.53,1482.54
2023-06-06 13:35:11.6450,-181.88,1430.13,344.97,1482.35
2023-06-06 13:35:11.7440,-183.24,1430.27,346.06,1482.9
2023-06-06 13:35:11.8440,-184.01,1429.48,345.91,1482.2
2023-06-06 13:35:11.9440,-185.35,1429.27,347.13,1482.45
2023-06-06 13:35:12.0430,-187.5,1430.07,348.43,1483.8
2023-06-06 13:35:12.1420,-190.39,1430.16,349.78,1484.57
2023-06-06 13:35:12.2430,-192.21,1430.44,350.34,1485.2
2023-06-06 13:35:12.3400,-193.58,1431.75,350.82,1486.76
2023-06-06 13:35:12.4400,-192.82,1432.94,353.26,1488.39
2023-06-06 13:35:12.5400,-193.29,1433.1,353.37,1488.63
2023-06-06 13:35:12.6370,-194.38,1433.32,353.28,1488.96
2023-06-06 13:35:12.7380,-196.09,1433.85,354.54,1489.99
2023-06-06 13:35:12.8370,-197.89,1433.12,354.18,1489.44
2023-06-06 13:35:12.9360,-199.86,1432.27,355.59,1489.23
2023-06-06 13:35:13.0370,-201.36,1431.83,356.66,1489.26
2023-06-06 13:35:13.1340,-202.91,1431.91,357.43,1489.73
2023-06-06 13:35:13.2350,-204.31,1431.71,359.0,1490.11
2023-06-06 13:35:13.3330,-204.98,1431.82,359.65,1490.46
2023-06-06 13:35:13.4330,-205.89,1431.87,360.4,1490.82
2023-06-06 13:35:13.5340,-207.7,1432.9,362.7,1492.62
2023-06-06 13:35:13.6330,-208.85,1434.07,364.05,1494.22
2023-06-06 13:35:13.7300,-209.24,1434.26,364.34,1494.54
2023-06-06 13:35:13.8310,-209.73,1433.69,364.75,1494.16
2023-06-06 13:35:13.9310,-209.09,1432.48,365.17,1493.01
2023-06-06 13:35:14.0300,-208.0,1429.84,366.74,1490.71
2023-06-06 13:35:14.1280,-206.09,1428.08,368.98,1489.3
2023-06-06 13:35:14.2240,-206.69,1429.81,372.33,1491.88
2023-06-06 13:35:14.3280,-220.18,1444.15,383.05,1510.23
2023-06-06 13:35:14.4290,-224.75,1456.16,387.17,1523.42
2023-06-06 13:35:14.5280,-226.35,1458.52,387.23,1525.93
2023-06-06 13:35:14.6250,-219.99,1443.84,382.56,1509.77
2023-06-06 13:35:14.7240,-206.84,1430.5,372.65,1492.65
2023-06-06 13:35:14.8240,-204.4,1429.52,369.88,1490.68
2023-06-06 13:35:14.9240,-201.69,1429.9,366.98,1489.96
2023-06-06 13:35:15.0230,-199.8,1429.59,364.11,1488.7
2023-06-06 13:35:15.1250,-198.05,1428.83,362.17,1487.26
2023-06-06 13:35:15.2230,-196.79,1428.43,360.81,1486.38
2023-06-06 13:35:15.3240,-196.49,1428.46,360.08,1486.19
2023-06-06 13:35:15.4220,-195.84,1429.28,359.06,1486.65
2023-06-06 13:35:15.5210,-195.34,1429.75,357.8,1486.73
2023-06-06 13:35:15.6210,-192.51,1429.77,356.82,1486.14
2023-06-06 13:35:15.7190,-191.17,1431.08,357.45,1487.38
2023-06-06 13:35:15.8190,-186.14,1430.1,356.23,1485.51
2023-06-06 13:35:15.9170,-181.56,1428.79,352.94,1482.89
2023-06-06 13:35:16.0170,-177.93,1427.0,349.59,1479.93
2023-06-06 13:35:16.1130,-175.01,1425.15,346.77,1477.14
2023-06-06 13:35:16.2150,-173.33,1423.97,345.44,1475.48
2023-06-06 13:35:16.3140,-171.55,1423.05,342.9,1473.8
2023-06-06 13:35:16.4140,-169.33,1421.45,340.34,1471.4
2023-06-06 13:35:16.5150,-168.4,1420.99,338.62,1470.45
2023-06-06 13:35:16.6140,-169.3,1420.47,338.16,1469.94
2023-06-06 13:35:16.7120,-171.25,1420.66,337.97,1470.32
2023-06-06 13:35:16.8120,-172.07,1422.31,338.52,1472.13
2023-06-06 13:35:16.9120,-173.83,1423.35,338.96,1473.45
2023-06-06 13:35:17.0130,-174.71,1424.74,339.2,1474.95
2023-06-06 13:35:17.1100,-175.67,1425.13,339.5,1475.51
2023-06-06 13:35:17.2100,-177.45,1423.2,339.28,1473.8
2023-06-06 13:35:17.3090,-179.1,1422.72,340.04,1473.71
2023-06-06 13:35:17.4080,-181.25,1423.8,342.25,1475.53
2023-06-06 13:35:17.5090,-183.08,1424.39,344.98,1476.96
2023-06-06 13:35:17.6100,-185.43,1424.85,347.55,1478.3
