time,Bx,By,Bz,Btotal
2023-06-06 13:30:58.9660,917.09,-327.53,2684.66,2855.82
2023-06-06 13:30:59.0630,917.08,-327.7,2685.84,2856.94
2023-06-06 13:30:59.1630,916.83,-327.65,2684.51,2855.61
2023-06-06 13:30:59.2640,917.1,-327.5,2684.96,2856.11
2023-06-06 13:30:59.3610,916.93,-327.4,2683.95,2855.09
2023-06-06 13:30:59.4610,917.26,-327.73,2685.68,2856.86
2023-06-06 13:30:59.5610,916.97,-327.66,2685.59,2856.67
2023-06-06 13:30:59.6590,916.83,-327.83,2685.62,2856.67
2023-06-06 13:30:59.7590,916.99,-327.8,2685.48,2856.59
2023-06-06 13:30:59.8580,916.99,-327.58,2685.31,2856.4
2023-06-06 13:30:59.9580,916.79,-327.5,2684.89,2855.93
2023-06-06 13:31:00.0570,916.48,-327.69,2684.78,2855.76
2023-06-06 13:31:00.1570,916.73,-327.69,2684.89,2855.94
2023-06-06 13:31:00.2580,916.69,-327.67,2685.24,2856.26
2023-06-06 13:31:00.3560,916.91,-327.66,2684.78,2855.89
2023-06-06 13:31:00.4540,916.78,-327.24,2682.0,2853.19
2023-06-06 13:31:00.5540,916.9,-328.77,2683.3,2854.62
2023-06-06 13:31:00.6550,915.91,-331.26,2687.23,2858.29
2023-06-06 13:31:00.7540,915.97,-334.38,2688.62,2859.98
2023-06-06 13:31:00.8530,915.38,-335.46,2686.45,2857.87
2023-06-06 13:31:00.9510,916.83,-336.18,2686.92,2858.87
2023-06-06 13:31:01.0510,918.49,-332.4,2683.29,2855.55
2023-06-06 13:31:01.1510,918.77,-330.21,2680.18,2852.46
2023-06-06 13:31:01.2500,918.81,-329.8,2678.87,2851.2
2023-06-06 13:31:01.3490,919.48,-329.38,2677.35,2849.94
2023-06-06 13:31:01.4500,920.08,-329.27,2676.32,2849.15
2023-06-06 13:31:01.5480,921.07,-329.33,2674.37,2847.64
2023-06-06 13:31:01.6480,921.91,-329.08,2671.96,2845.63
2023-06-06 13:31:01.7470,923.01,-329.43,2670.37,2844.53
2023-06-06 13:31:01.8460,924.62,-329.25,2667.65,2842.48
2023-06-06 13:31:01.9480,926.28,-328.27,2664.89,2840.31
2023-06-06 13:31:02.0460,928.02,-328.72,2663.01,2839.17
2023-06-06 13:31:02.1440,929.49,-328.44,2660.06,2836.85
2023-06-06 13:31:02.2440,929.68,-326.8,2657.52,2834.35
2023-06-06 13:31:02.3430,930.46,-325.58,2655.55,2832.61
2023-06-06 13:31:02.4420,930.92,-325.48,2655.3,2832.52
2023-06-06 13:31:02.5420,930.73,-325.54,2655.28,2832.45
2023-06-06 13:31:02.6420,929.47,-324.47,2650.98,2827.87
2023-06-06 13:31:02.7410,930.2,-325.84,2651.5,2828.76
2023-06-06 13:31:02.8400,931.25,-329.62,2653.78,2831.68
2023-06-06 13:31:02.9410,930.87,-333.04,2656.5,2834.51
2023-06-06 13:31:03.0390,931.65,-337.37,2660.76,2839.27
2023-06-06 13:31:03.1390,932.32,-342.39,2666.86,2845.81
2023-06-06 13:31:03.2380,932.11,-346.06,2670.81,2849.88
2023-06-06 13:31:03.3370,932.6,-351.21,2677.04,2856.5
2023-06-06 13:31:03.4400,934.52,-356.48,2685.14,2865.37
2023-06-06 13:31:03.5410,936.89,-362.05,2692.74,2873.96
2023-06-06 13:31:03.6400,939.36,-366.17,2699.76,2881.87
2023-06-06 13:31:03.7400,940.46,-369.67,2704.82,2887.42
2023-06-06 13:31:03.8390,941.05,-373.73,2708.79,2891.85
2023-06-06 13:31:03.9390,941.61,-377.62,2712.09,2895.63
2023-06-06 13:31:04.0360,941.6,-379.54,2714.26,2897.91
2023-06-06 13:31:04.1370,942.4,-382.87,2716.96,2901.14
2023-06-06 13:31:04.2360,944.89,-389.62,2724.72,2910.11
2023-06-06 13:31:04.3350,946.65,-394.96,2729.11,2915.5
2023-06-06 13:31:04.4350,948.6,-400.15,2734.02,2921.45
2023-06-06 13:31:04.5340,953.63,-405.19,2736.72,2926.3
2023-06-06 13:31:04.6340,957.51,-405.68,2736.57,2927.5
2023-06-06 13:31:04.7340,958.1,-394.76,2728.14,2918.31
2023-06-06 13:31:04.8330,954.63,-371.83,2708.53,2895.81
2023-06-06 13:31:04.9320,951.75,-368.62,2702.47,2888.78
2023-06-06 13:31:05.0310,952.77,-366.46,2696.48,2883.24
2023-06-06 13:31:05.1300,952.13,-365.99,2691.31,2878.13
2023-06-06 13:31:05.2300,951.03,-364.63,2683.37,2870.17
2023-06-06 13:31:05.3300,950.6,-363.28,2677.58,2864.44
2023-06-06 13:31:05.4300,949.77,-362.84,2674.22,2860.98
2023-06-06 13:31:05.5290,949.29,-362.5,2671.87,2858.58
2023-06-06 13:31:05.6290,948.14,-362.15,2669.19,2855.64
2023-06-06 13:31:05.7280,948.0,-362.78,2669.37,2855.84
2023-06-06 13:31:05.8260,948.13,-363.83,2670.48,2857.06
2023-06-06 13:31:05.9250,947.5,-364.42,2669.64,2856.14
2023-06-06 13:31:06.0260,947.3,-365.17,2669.23,2855.78
2023-06-06 13:31:06.1240,946.5,-366.28,2670.07,2856.45
2023-06-06 13:31:06.2230,945.82,-368.18,2670.88,2857.22
2023-06-06 13:31:06.3230,944.83,-368.72,2670.32,2856.44
2023-06-06 13:31:06.4230,944.73,-368.86,2669.97,2856.11
2023-06-06 13:31:06.5230,943.53,-369.1,2670.8,2856.51
2023-06-06 13:31:06.6220,941.79,-368.73,2670.76,2855.85
2023-06-06 13:31:06.7210,940.46,-366.82,2670.88,2855.28
2023-06-06 13:31:06.8210,939.16,-366.11,2670.61,2854.51
2023-06-06 13:31:06.9190,938.65,-365.63,2672.25,2855.81
2023-06-06 13:31:07.0140,938.61,-364.96,2675.03,2858.32
2023-06-06 13:31:07.1140,937.07,-364.44,2674.38,2857.14
2023-06-06 13:31:07.2140,936.18,-366.91,2677.28,2859.88
2023-06-06 13:31:07.3130,935.82,-370.13,2681.37,2864.0
2023-06-06 13:31:07.4130,936.74,-376.76,2690.35,2873.57
2023-06-06 13:31:07.5120,935.24,-377.09,2687.33,2870.3
2023-06-06 13:31:07.6120,936.64,-379.19,2689.07,2872.66
2023-06-06 13:31:07.7110,937.16,-379.5,2689.32,2873.11
2023-06-06 13:31:07.8120,939.53,-377.85,2688.58,2872.97
2023-06-06 13:31:07.9100,941.51,-375.29,2688.42,2873.13
2023-06-06 13:31:08.0100,942.37,-375.08,2689.51,2874.41
2023-06-06 13:31:08.1090,943.33,-374.49,2690.22,2875.31
2023-06-06 13:31:08.2080,943.46,-370.78,2684.76,2869.76
2023-06-06 13:31:08.3080,943.08,-364.51,2677.86,2862.38
2023-06-06 13:31:08.4070,942.88,-360.51,2671.19,2855.57
2023-06-06 13:31:08.5070,942.92,-358.43,2665.25,2849.76
2023-06-06 13:31:08.6060,943.51,-356.15,2660.67,2845.38
2023-06-06 13:31:08.7060,944.26,-353.45,2654.12,2839.18
2023-06-06 13:31:08.8060,953.8,-362.75,2673.35,2861.49
2023-06-06 13:31:08.9050,964.0,-374.85,2702.18,2893.37
2023-06-06 13:31:09.0030,967.83,-381.8,2715.43,2907.93
2023-06-06 13:31:09.1030,962.64,-379.85,2701.67,2893.09
2023-06-06 13:31:09.2020,950.88,-359.8,2657.51,2845.34
2023-06-06 13:31:09.3020,952.01,-364.02,2653.68,2842.68
2023-06-06 13:31:09.4010,953.31,-366.17,2650.61,2840.53
2023-06-06 13:31:09.5010,954.15,-365.36,2648.02,2838.3
2023-06-06 13:31:09.6000,952.42,-360.67,2644.58,2833.9
2023-06-06 13:31:09.6990,952.41,-362.89,2650.07,2839.3
2023-06-06 13:31:09.8000,954.2,-368.29,2657.26,2847.31
2023-06-06 13:31:09.8990,953.46,-371.73,2662.6,2852.49
2023-06-06 13:31:09.9980,953.43,-376.0,2668.23,2858.3
2023-06-06 13:31:10.0970,954.27,-381.55,2675.03,2865.66
2023-06-06 13:31:10.1960,956.36,-387.47,2682.85,2874.45
2023-06-06 13:31:10.2960,958.9,-393.09,2691.34,2883.98
2023-06-06 13:31:10.3960,961.15,-397.8,2699.07,2892.58
2023-06-06 13:31:10.4960,962.74,-402.24,2704.1,2898.42
2023-06-06 13:31:10.5940,963.43,-406.14,2708.74,2903.52
2023-06-06 13:31:10.6930,964.24,-410.38,2712.68,2908.06
2023-06-06 13:31:10.7930,964.18,-412.4,2713.97,2909.53
2023-06-06 13:31:10.8920,965.3,-416.75,2718.37,2914.63
2023-06-06 13:31:10.9910,967.1,-422.98,2724.93,2922.23
2023-06-06 13:31:11.0890,968.7,-428.31,2729.72,2928.0
2023-06-06 13:31:11.1890,970.38,-433.15,2735.38,2934.55
2023-06-06 13:31:11.2880,972.08,-436.64,2740.22,2940.14
2023-06-06 13:31:11.3900,973.45,-437.08,2743.14,2943.37
2023-06-06 13:31:11.4910,972.94,-426.06,2732.07,2931.27
2023-06-06 13:31:11.5900,972.71,-401.79,2705.46,2902.95
2023-06-06 13:31:11.6880,972.13,-398.61,2699.08,2896.37
2023-06-06 13:31:11.7890,972.31,-394.59,2693.14,2890.34
2023-06-06 13:31:11.8870,972.13,-392.61,2687.77,2885.01
2023-06-06 13:31:11.9870,971.88,-391.46,2684.04,2881.3
2023-06-06 13:31:12.0860,971.1,-390.95,2680.67,2877.83
2023-06-06 13:31:12.1850,969.45,-390.48,2678.27,2874.97
2023-06-06 13:31:12.2860,968.49,-390.18,2677.11,2873.52
2023-06-06 13:31:12.3860,967.17,-389.12,2674.51,2870.51
2023-06-06 13:31:12.4840,966.5,-389.28,2675.11,2870.87
2023-06-06 13:31:12.5850,965.97,-389.53,2674.93,2870.56
2023-06-06 13:31:12.6840,964.99,-389.82,2674.83,2870.17
2023-06-06 13:31:12.7820,964.26,-391.28,2676.06,2871.27
2023-06-06 13:31:12.8820,963.61,-392.4,2676.68,2871.78
2023-06-06 13:31:12.9810,963.51,-395.41,2680.85,2876.05
2023-06-06 13:31:13.0820,961.37,-394.79,2678.39,2872.96
2023-06-06 13:31:13.1810,959.93,-395.14,2678.96,2873.05
2023-06-06 13:31:13.2790,957.36,-395.09,2679.84,2873.01
2023-06-06 13:31:13.3790,955.0,-393.6,2679.62,2871.81
2023-06-06 13:31:13.4790,953.46,-392.41,2679.82,2871.33
2023-06-06 13:31:13.5780,951.98,-391.82,2680.77,2871.64
2023-06-06 13:31:13.6760,951.16,-391.61,2682.31,2872.78
2023-06-06 13:31:13.7760,949.58,-390.37,2683.31,2873.02
2023-06-06 13:31:13.8750,948.17,-391.01,2684.29,2873.55
2023-06-06 13:31:13.9750,946.9,-393.9,2687.38,2876.42
2023-06-06 13:31:14.0740,947.34,-398.75,2694.17,2883.57
2023-06-06 13:31:14.1730,949.18,-406.26,2707.94,2898.09
2023-06-06 13:31:14.2730,949.33,-406.92,2707.43,2897.76
2023-06-06 13:31:14.3740,948.92,-406.24,2705.89,2896.09
2023-06-06 13:31:14.4720,948.62,-406.55,2705.74,2895.89
2023-06-06 13:31:14.5710,947.74,-406.14,2704.18,2894.09
2023-06-06 13:31:14.6700,947.5,-406.13,2704.03,2893.87
2023-06-06 13:31:14.7700,947.08,-405.88,2704.13,2893.78
2023-06-06 13:31:14.8700,947.37,-405.63,2704.29,2894.0
2023-06-06 13:31:14.9700,946.83,-405.51,2704.04,2893.57
2023-06-06 13:31:15.0660,947.36,-405.54,2704.46,2894.14
2023-06-06 13:31:15.1650,947.48,-405.62,2705.32,2894.99
2023-06-06 13:31:15.2640,946.88,-405.07,2702.93,2892.49
2023-06-06 13:31:15.3640,946.52,-405.11,2702.55,2892.02
2023-06-06 13:31:15.4640,946.66,-404.87,2701.71,2891.25
2023-06-06 13:31:15.5630,946.46,-404.86,2701.94,2891.4
2023-06-06 13:31:15.6620,946.75,-404.68,2701.71,2891.25
2023-06-06 13:31:15.7620,946.52,-404.7,2701.79,2891.26
2023-06-06 13:31:15.8600,946.61,-404.62,2701.41,2890.91
2023-06-06 13:31:15.9600,946.11,-404.61,2701.92,2891.23
2023-06-06 13:31:16.0590,946.44,-404.89,2702.33,2891.75
2023-06-06 13:31:16.1590,946.53,-404.97,2702.55,2892.0
2023-06-06 13:31:16.2580,946.41,-404.96,2702.35,2891.78
2023-06-06 13:31:16.3580,946.54,-405.12,2702.53,2892.01
2023-06-06 13:31:16.4570,947.17,-405.14,2703.22,2892.86
2023-06-06 13:31:16.5560,946.87,-405.43,2703.41,2892.99
2023-06-06 13:31:16.6580,946.85,-405.27,2702.96,2892.54
2023-06-06 13:31:16.7550,946.88,-405.27,2703.45,2893.01
2023-06-06 13:31:16.8540,946.94,-405.34,2703.02,2892.63
2023-06-06 13:31:16.9540,946.81,-405.26,2703.02,2892.58
2023-06-06 13:31:17.0530,948.29,-406.56,2705.59,2895.64
