time,Bx,By,Bz,Btotal
2023-06-06 11:5:16.1350,-968.46,395.9,-2694.39,2890.39
2023-06-06 11:5:16.2350,-970.19,397.09,-2695.5,2892.17
2023-06-06 11:5:16.3340,-970.16,399.42,-2693.33,2890.46
2023-06-06 11:5:16.4330,-971.91,400.59,-2695.23,2892.98
2023-06-06 11:5:16.5330,-974.14,403.63,-2695.74,2894.63
2023-06-06 11:5:16.6320,-974.86,407.11,-2693.6,2893.37
2023-06-06 11:5:16.7310,-975.83,408.53,-2694.26,2894.51
2023-06-06 11:5:16.8310,-975.41,410.69,-2692.48,2893.02
2023-06-06 11:5:16.9300,-974.72,412.07,-2690.0,2890.67
2023-06-06 11:5:17.0300,-973.67,413.24,-2686.94,2887.64
2023-06-06 11:5:17.1290,-973.19,413.59,-2684.8,2885.53
2023-06-06 11:5:17.2290,-973.28,414.29,-2684.23,2885.13
2023-06-06 11:5:17.3280,-972.19,415.41,-2681.88,2882.74
2023-06-06 11:5:17.4270,-972.4,415.14,-2681.05,2882.0
2023-06-06 11:5:17.5270,-972.34,416.43,-2679.97,2881.16
2023-06-06 11:5:17.6260,-973.15,415.36,-2684.39,2885.39
2023-06-06 11:5:17.7250,-975.03,413.2,-2693.02,2893.75
2023-06-06 11:5:17.8250,-975.32,411.94,-2695.51,2895.98
2023-06-06 11:5:17.9240,-975.9,409.66,-2698.77,2898.89
2023-06-06 11:5:18.0240,-975.49,402.34,-2704.45,2903.02
2023-06-06 11:5:18.1230,-975.99,396.07,-2706.49,2904.22
2023-06-06 11:5:18.2230,-976.37,400.44,-2702.74,2901.45
2023-06-06 11:5:18.3220,-992.78,390.43,-2754.58,2953.94
2023-06-06 11:5:18.4210,-1003.51,381.69,-2796.75,2995.75
2023-06-06 11:5:18.5210,-1008.06,373.11,-2816.6,3014.74
2023-06-06 11:5:18.6200,-1004.39,365.1,-2803.61,3000.39
2023-06-06 11:5:18.7190,-991.58,371.82,-2754.69,2951.24
2023-06-06 11:5:18.8190,-993.21,367.57,-2754.01,2950.62
2023-06-06 11:5:18.9180,-992.65,367.37,-2751.51,2948.08
2023-06-06 11:5:19.0180,-994.94,364.88,-2756.3,2953.0
2023-06-06 11:5:19.1170,-992.93,364.18,-2753.0,2949.16
2023-06-06 11:5:19.2160,-994.19,361.14,-2756.76,2952.72
2023-06-06 11:5:19.3160,-993.27,362.57,-2753.18,2949.24
2023-06-06 11:5:19.4150,-993.17,362.76,-2751.1,2947.29
2023-06-06 11:5:19.5150,-993.59,362.62,-2752.72,2948.93
2023-06-06 11:5:19.6140,-992.45,364.5,-2751.25,2947.4
2023-06-06 11:5:19.7130,-993.17,365.49,-2752.53,2948.97
2023-06-06 11:5:19.8130,-993.88,369.18,-2750.92,2948.16
2023-06-06 11:5:19.9120,-996.48,371.9,-2752.67,2951.01
2023-06-06 11:5:20.0110,-997.07,376.86,-2747.54,2947.06
2023-06-06 11:5:20.1120,-998.56,375.35,-2751.91,2951.44
2023-06-06 11:5:20.2120,-997.46,374.84,-2751.06,2950.22
2023-06-06 11:5:20.3110,-998.59,373.04,-2753.94,2953.06
2023-06-06 11:5:20.4100,-997.52,371.03,-2752.06,2950.69
2023-06-06 11:5:20.5100,-999.83,367.98,-2757.97,2956.59
2023-06-06 11:5:20.6090,-999.47,366.61,-2758.83,2957.11
2023-06-06 11:5:20.7090,-1001.29,364.47,-2764.39,2962.65
2023-06-06 11:5:20.8080,-1000.84,363.56,-2765.05,2963.0
2023-06-06 11:5:20.9070,-1001.9,362.34,-2768.6,2966.51
2023-06-06 11:5:21.0070,-1002.52,360.63,-2772.43,2970.09
2023-06-06 11:5:21.1060,-1003.57,358.95,-2776.17,2973.74
2023-06-06 11:5:21.2060,-1003.39,358.09,-2775.11,2972.58
2023-06-06 11:5:21.3050,-1002.9,357.44,-2775.2,2972.43
2023-06-06 11:5:21.4040,-1002.17,356.26,-2776.04,2972.82
2023-06-06 11:5:21.5040,-1000.83,357.05,-2771.81,2968.51
2023-06-06 11:5:21.6030,-1001.88,355.73,-2773.11,2969.92
2023-06-06 11:5:21.7020,-1001.92,356.76,-2771.1,2968.18
2023-06-06 11:5:21.8020,-1003.47,356.23,-2773.2,2970.61
2023-06-06 11:5:21.9010,-1005.02,356.47,-2774.94,2972.78
2023-06-06 11:5:22.0010,-1005.71,354.25,-2777.64,2975.27
2023-06-06 11:5:22.1000,-1007.56,356.61,-2779.79,2978.18
2023-06-06 11:5:22.1990,-1008.88,357.42,-2782.99,2981.71
2023-06-06 11:5:22.2990,-1010.67,356.25,-2786.17,2985.15
2023-06-06 11:5:22.3980,-1009.75,356.27,-2785.93,2984.61
2023-06-06 11:5:22.4970,-1012.58,354.23,-2790.64,2989.72
2023-06-06 11:5:22.5970,-1011.93,353.98,-2788.58,2987.55
2023-06-06 11:5:22.6960,-1014.86,351.63,-2793.64,2993.0
2023-06-06 11:5:22.7960,-1014.59,353.32,-2797.76,2996.95
2023-06-06 11:5:22.8950,-1025.22,342.27,-2834.38,3033.47
2023-06-06 11:5:22.9950,-1025.12,343.19,-2832.78,3032.05
2023-06-06 11:5:23.0940,-1025.44,343.28,-2831.84,3031.28
2023-06-06 11:5:23.1930,-1025.26,343.46,-2831.98,3031.38
2023-06-06 11:5:23.2930,-1024.3,343.66,-2829.93,3029.15
2023-06-06 11:5:23.3920,-1025.31,342.84,-2831.69,3031.05
2023-06-06 11:5:23.4910,-1024.66,344.24,-2830.21,3029.61
2023-06-06 11:5:23.5910,-1026.11,342.72,-2833.68,3033.16
2023-06-06 11:5:23.6890,-1023.93,344.06,-2829.73,3028.89
2023-06-06 11:5:23.7880,-1025.23,343.72,-2832.71,3032.07
2023-06-06 11:5:23.8880,-1024.52,344.15,-2831.07,3030.35
2023-06-06 11:5:23.9870,-1026.83,342.2,-2835.86,3035.39
