time,Bx,By,Bz,Btotal
2023-06-06 13:10:15.9710,-1709.97,-14.79,-517.11,1786.51
2023-06-06 13:10:16.0670,-1710.28,-14.57,-517.14,1786.81
2023-06-06 13:10:16.1620,-1709.75,-14.64,-517.15,1786.31
2023-06-06 13:10:16.2680,-1709.59,-14.98,-517.03,1786.12
2023-06-06 13:10:16.3610,-1710.27,-14.89,-516.91,1786.74
2023-06-06 13:10:16.4610,-1709.92,-14.4,-517.12,1786.46
2023-06-06 13:10:16.5600,-1709.62,-14.69,-516.81,1786.08
2023-06-06 13:10:16.6610,-1710.09,-14.8,-517.14,1786.63
2023-06-06 13:10:16.7640,-1709.76,-14.79,-516.75,1786.2
2023-06-06 13:10:16.8630,-1709.91,-14.68,-516.97,1786.41
2023-06-06 13:10:16.9640,-1709.7,-14.89,-516.89,1786.19
2023-06-06 13:10:17.0620,-1709.39,-14.64,-517.2,1785.98
2023-06-06 13:10:17.1620,-1709.62,-14.26,-516.69,1786.05
2023-06-06 13:10:17.2610,-1709.67,-12.93,-515.84,1785.84
2023-06-06 13:10:17.3630,-1709.4,-13.08,-515.9,1785.6
2023-06-06 13:10:17.4610,-1709.88,-13.08,-516.14,1786.14
2023-06-06 13:10:17.5610,-1710.26,-13.03,-516.07,1786.47
2023-06-06 13:10:17.6600,-1710.84,-13.32,-516.93,1787.28
2023-06-06 13:10:17.7510,-1712.88,-12.96,-517.11,1789.28
2023-06-06 13:10:17.8580,-1713.53,-12.86,-517.85,1790.11
2023-06-06 13:10:17.9580,-1714.08,-13.33,-518.2,1790.75
2023-06-06 13:10:18.0500,-1714.83,-12.38,-517.92,1791.38
2023-06-06 13:10:18.1580,-1716.22,-11.06,-517.74,1792.65
2023-06-06 13:10:18.2510,-1716.51,-11.27,-518.11,1793.03
2023-06-06 13:10:18.3500,-1716.51,-11.38,-519.44,1793.42
2023-06-06 13:10:18.4530,-1716.93,-11.74,-520.27,1794.07
2023-06-06 13:10:18.5520,-1717.62,-11.73,-520.34,1794.74
2023-06-06 13:10:18.6520,-1717.62,-12.16,-520.78,1794.88
2023-06-06 13:10:18.7520,-1717.15,-12.69,-520.94,1794.47
2023-06-06 13:10:18.8510,-1717.59,-12.65,-520.52,1794.77
