time,Bx,By,Bz,Btotal
2023-06-06 13:39:32.6660,-166.66,3654.82,714.41,3727.72
2023-06-06 13:39:32.7670,-167.01,3654.38,714.78,3727.37
2023-06-06 13:39:32.8660,-167.02,3654.91,714.73,3727.88
2023-06-06 13:39:32.9650,-166.8,3655.38,714.61,3728.31
2023-06-06 13:39:33.0650,-166.91,3655.15,715.22,3728.21
2023-06-06 13:39:33.1670,-167.23,3655.31,714.96,3728.33
2023-06-06 13:39:33.2650,-167.1,3654.95,714.73,3727.92
2023-06-06 13:39:33.3660,-167.03,3653.95,714.77,3726.95
2023-06-06 13:39:33.4640,-167.23,3654.73,715.34,3727.84
2023-06-06 13:39:33.5670,-168.42,3654.68,717.27,3728.2
2023-06-06 13:39:33.6620,-168.84,3655.82,718.6,3729.6
2023-06-06 13:39:33.7600,-169.3,3655.49,719.27,3729.43
2023-06-06 13:39:33.8600,-169.98,3653.98,720.46,3728.2
2023-06-06 13:39:33.9580,-171.84,3651.79,723.31,3726.7
2023-06-06 13:39:34.0600,-174.29,3653.3,729.76,3729.55
2023-06-06 13:39:34.1590,-176.01,3653.62,735.36,3731.04
2023-06-06 13:39:34.2590,-178.94,3651.15,742.37,3730.15
2023-06-06 13:39:34.3580,-180.94,3649.24,750.36,3729.98
2023-06-06 13:39:34.4570,-182.77,3649.02,758.63,3731.52
2023-06-06 13:39:34.5560,-183.77,3647.35,760.91,3730.4
2023-06-06 13:39:34.6560,-184.52,3649.14,764.03,3732.83
2023-06-06 13:39:34.7560,-185.78,3649.12,768.79,3733.85
2023-06-06 13:39:34.8550,-186.89,3650.19,773.47,3735.92
2023-06-06 13:39:34.9520,-187.85,3651.98,775.07,3738.04
2023-06-06 13:39:35.0550,-187.9,3652.95,774.32,3738.84
2023-06-06 13:39:35.1560,-186.58,3654.98,771.57,3740.19
2023-06-06 13:39:35.2550,-183.37,3656.87,770.71,3741.7
2023-06-06 13:39:35.3530,-183.4,3657.39,773.94,3742.87
2023-06-06 13:39:35.4500,-184.15,3657.04,777.59,3743.33
2023-06-06 13:39:35.5500,-184.77,3655.71,782.89,3743.16
2023-06-06 13:39:35.6480,-185.23,3653.43,788.65,3742.17
2023-06-06 13:39:35.7480,-184.95,3653.56,791.76,3742.94
2023-06-06 13:39:35.8480,-183.81,3651.75,793.43,3741.47
2023-06-06 13:39:35.9470,-183.13,3653.3,794.92,3743.26
2023-06-06 13:39:36.0460,-182.82,3653.37,794.92,3743.32
2023-06-06 13:39:36.1470,-182.74,3655.7,793.23,3745.23
2023-06-06 13:39:36.2460,-182.71,3658.12,794.31,3747.81
2023-06-06 13:39:36.3450,-183.17,3660.89,796.1,3750.93
2023-06-06 13:39:36.4440,-184.43,3661.85,796.71,3752.05
2023-06-06 13:39:36.5430,-186.01,3661.7,797.17,3752.09
2023-06-06 13:39:36.6440,-186.32,3659.25,797.27,3749.73
2023-06-06 13:39:36.7410,-184.55,3656.43,796.59,3746.74
2023-06-06 13:39:36.8390,-180.66,3654.07,794.67,3743.84
2023-06-06 13:39:36.9380,-177.82,3652.79,793.32,3742.17
2023-06-06 13:39:37.0400,-176.34,3653.38,791.15,3742.22
2023-06-06 13:39:37.1420,-175.72,3654.02,789.08,3742.38
2023-06-06 13:39:37.2380,-175.71,3656.22,786.69,3744.03
2023-06-06 13:39:37.3380,-175.47,3657.72,783.54,3744.82
2023-06-06 13:39:37.4350,-175.55,3660.4,780.97,3746.9
2023-06-06 13:39:37.5370,-175.83,3659.98,776.38,3745.55
2023-06-06 13:39:37.6350,-176.52,3660.35,774.19,3745.49
2023-06-06 13:39:37.7350,-176.52,3658.65,773.46,3743.68
2023-06-06 13:39:37.8330,-177.8,3656.88,772.59,3741.83
2023-06-06 13:39:37.9330,-178.57,3654.65,772.23,3739.61
2023-06-06 13:39:38.0330,-179.35,3654.67,772.97,3739.82
2023-06-06 13:39:38.1330,-180.26,3654.59,772.28,3739.65
2023-06-06 13:39:38.2300,-180.17,3657.09,766.6,3740.91
2023-06-06 13:39:38.3300,-186.6,3672.55,804.66,3764.29
2023-06-06 13:39:38.4290,-189.4,3683.34,825.21,3779.39
2023-06-06 13:39:38.5300,-190.81,3684.81,826.71,3781.23
2023-06-06 13:39:38.6300,-183.15,3672.76,798.23,3762.96
2023-06-06 13:39:38.7290,-168.84,3654.94,742.44,3733.41
2023-06-06 13:39:38.8280,-165.34,3652.83,724.27,3727.61
2023-06-06 13:39:38.9270,-163.95,3650.42,713.9,3723.18
2023-06-06 13:39:39.0270,-163.42,3650.62,707.66,3722.17
2023-06-06 13:39:39.1260,-162.52,3651.72,701.65,3722.07
2023-06-06 13:39:39.2260,-162.73,3653.34,697.45,3722.88
2023-06-06 13:39:39.3250,-163.22,3653.5,696.1,3722.81
2023-06-06 13:39:39.4230,-166.04,3654.73,696.09,3724.13
2023-06-06 13:39:39.5230,-166.54,3655.43,698.97,3725.38
2023-06-06 13:39:39.6230,-168.2,3657.72,701.26,3728.13
2023-06-06 13:39:39.7230,-169.9,3658.92,703.11,3729.74
2023-06-06 13:39:39.8230,-172.23,3658.83,704.27,3729.97
2023-06-06 13:39:39.9230,-174.91,3659.18,708.76,3731.29
2023-06-06 13:39:40.0210,-176.45,3657.8,713.41,3730.89
2023-06-06 13:39:40.1220,-177.5,3654.58,719.21,3728.91
2023-06-06 13:39:40.2220,-177.55,3653.37,725.62,3728.96
2023-06-06 13:39:40.3210,-176.4,3653.06,731.06,3729.66
2023-06-06 13:39:40.4250,-175.49,3652.18,736.6,3729.85
2023-06-06 13:39:40.5190,-176.06,3652.65,743.44,3731.69
2023-06-06 13:39:40.6160,-177.24,3652.92,750.57,3733.45
2023-06-06 13:39:40.7160,-178.73,3653.62,759.48,3736.0
2023-06-06 13:39:40.8160,-179.95,3654.67,767.64,3738.75
2023-06-06 13:39:40.9140,-180.98,3653.78,773.31,3739.1
2023-06-06 13:39:41.0140,-182.1,3652.16,779.28,3738.82
2023-06-06 13:39:41.1160,-183.21,3651.51,785.91,3739.62
2023-06-06 13:39:41.2170,-184.39,3650.06,791.82,3739.51
