time,Bx,By,Bz,Btotal
2023-06-06 13:27:47.9490,45.29,-442.5,3127.97,3159.44
2023-06-06 13:27:48.0450,33.51,-438.28,3119.77,3150.58
2023-06-06 13:27:48.1460,25.5,-438.73,3105.41,3136.35
2023-06-06 13:27:48.2470,24.65,-437.88,3101.1,3131.96
2023-06-06 13:27:48.3450,24.7,-437.97,3100.08,3130.96
2023-06-06 13:27:48.4450,25.09,-437.7,3098.9,3129.76
2023-06-06 13:27:48.5440,24.71,-437.55,3099.26,3130.09
2023-06-06 13:27:48.6480,24.54,-437.52,3099.96,3130.78
2023-06-06 13:27:48.7430,24.46,-437.75,3099.13,3129.99
2023-06-06 13:27:48.8420,24.69,-437.75,3099.99,3130.84
2023-06-06 13:27:48.9420,24.51,-437.87,3100.11,3130.98
2023-06-06 13:27:49.0410,25.09,-437.23,3098.35,3129.15
2023-06-06 13:27:49.1400,24.65,-437.26,3098.69,3129.49
2023-06-06 13:27:49.2370,23.2,-437.92,3097.97,3128.86
2023-06-06 13:27:49.3380,24.68,-436.93,3093.48,3124.29
2023-06-06 13:27:49.4370,25.01,-436.29,3090.56,3121.3
2023-06-06 13:27:49.5370,24.82,-437.8,3092.08,3123.02
2023-06-06 13:27:49.6380,25.37,-438.83,3091.79,3122.88
2023-06-06 13:27:49.7370,28.64,-437.61,3090.67,3121.62
2023-06-06 13:27:49.8370,31.56,-436.44,3090.81,3121.64
2023-06-06 13:27:49.9350,33.1,-435.73,3089.57,3120.32
2023-06-06 13:27:50.0350,33.75,-435.37,3087.94,3118.66
2023-06-06 13:27:50.1340,33.93,-435.45,3088.67,3119.4
2023-06-06 13:27:50.2340,35.07,-436.62,3089.55,3120.45
2023-06-06 13:27:50.3350,39.04,-434.0,3086.84,3117.44
2023-06-06 13:27:50.4320,41.2,-433.92,3083.66,3114.31
2023-06-06 13:27:50.5310,44.51,-434.22,3082.59,3113.34
2023-06-06 13:27:50.6300,48.44,-433.87,3081.1,3111.87
2023-06-06 13:27:50.7300,52.02,-432.76,3077.96,3108.67
2023-06-06 13:27:50.8300,55.98,-432.47,3077.67,3108.41
2023-06-06 13:27:50.9290,58.26,-432.51,3076.6,3107.4
2023-06-06 13:27:51.0270,60.54,-431.91,3076.38,3107.14
2023-06-06 13:27:51.1280,63.59,-430.4,3074.42,3105.05
2023-06-06 13:27:51.2280,65.0,-428.95,3074.34,3104.8
2023-06-06 13:27:51.3270,65.63,-428.58,3074.4,3104.82
2023-06-06 13:27:51.4280,65.65,-427.86,3072.01,3102.36
2023-06-06 13:27:51.5270,66.31,-428.74,3071.37,3101.85
2023-06-06 13:27:51.6250,65.91,-432.04,3074.61,3105.51
2023-06-06 13:27:51.7240,64.73,-434.14,3076.72,3107.87
2023-06-06 13:27:51.8240,62.34,-437.71,3082.03,3113.58
2023-06-06 13:27:51.9220,58.89,-440.29,3085.1,3116.91
2023-06-06 13:27:52.0210,55.58,-442.09,3087.45,3119.44
2023-06-06 13:27:52.1220,52.5,-446.23,3093.31,3125.77
2023-06-06 13:27:52.2220,50.44,-450.0,3097.67,3130.6
2023-06-06 13:27:52.3210,47.73,-455.45,3105.48,3139.06
2023-06-06 13:27:52.4220,45.37,-461.04,3113.32,3147.6
2023-06-06 13:27:52.5230,44.65,-465.37,3119.01,3153.85
2023-06-06 13:27:52.6180,57.17,-469.55,3120.07,3155.72
2023-06-06 13:27:52.7170,59.6,-473.14,3126.62,3162.78
2023-06-06 13:27:52.8170,56.25,-478.45,3134.35,3171.15
2023-06-06 13:27:52.9160,48.6,-487.13,3146.89,3184.74
2023-06-06 13:27:53.0160,36.64,-493.64,3149.97,3188.63
2023-06-06 13:27:53.1150,37.12,-495.5,3146.88,3185.86
2023-06-06 13:27:53.2150,37.69,-496.62,3144.26,3183.47
2023-06-06 13:27:53.3140,34.7,-501.04,3147.83,3187.64
2023-06-06 13:27:53.4140,33.42,-503.38,3150.8,3190.94
2023-06-06 13:27:53.5140,36.53,-499.73,3148.57,3188.19
2023-06-06 13:27:53.6130,45.31,-488.45,3137.17,3175.29
2023-06-06 13:27:53.7130,54.48,-477.51,3123.49,3160.25
2023-06-06 13:27:53.8130,57.11,-476.91,3119.72,3156.48
2023-06-06 13:27:53.9130,61.16,-476.49,3114.95,3151.78
2023-06-06 13:27:54.0110,64.19,-476.35,3113.31,3150.2
2023-06-06 13:27:54.1090,66.26,-475.36,3109.86,3146.68
2023-06-06 13:27:54.2080,67.54,-473.63,3106.48,3143.1
2023-06-06 13:27:54.3070,68.01,-472.42,3104.02,3140.5
2023-06-06 13:27:54.4070,68.67,-471.51,3102.67,3139.05
2023-06-06 13:27:54.5060,68.29,-470.9,3101.14,3137.43
2023-06-06 13:27:54.6050,67.89,-470.77,3100.37,3136.64
2023-06-06 13:27:54.7070,66.8,-470.45,3099.2,3135.41
2023-06-06 13:27:54.8050,66.85,-470.4,3098.77,3134.99
2023-06-06 13:27:54.9060,66.17,-470.11,3097.32,3133.49
2023-06-06 13:27:55.0050,64.93,-471.67,3099.71,3136.06
2023-06-06 13:27:55.1030,62.9,-470.86,3098.92,3135.12
2023-06-06 13:27:55.2030,62.34,-469.36,3096.63,3132.62
2023-06-06 13:27:55.3010,59.91,-468.43,3096.96,3132.75
2023-06-06 13:27:55.4010,57.11,-466.95,3096.22,3131.76
2023-06-06 13:27:55.5010,55.51,-464.22,3093.61,3128.74
2023-06-06 13:27:55.6000,53.63,-461.88,3091.98,3126.75
2023-06-06 13:27:55.7000,51.78,-461.79,3095.09,3129.77
2023-06-06 13:27:55.7990,50.49,-460.74,3095.62,3130.13
2023-06-06 13:27:55.8980,49.33,-458.72,3094.39,3128.59
2023-06-06 13:27:55.9970,46.91,-459.71,3095.77,3130.06
2023-06-06 13:27:56.0980,44.97,-461.34,3096.7,3131.2
2023-06-06 13:27:56.1970,42.16,-466.16,3106.3,3141.37
2023-06-06 13:27:56.2970,41.96,-465.47,3103.3,3138.3
2023-06-06 13:27:56.3980,41.94,-466.99,3104.11,3139.32
2023-06-06 13:27:56.4970,40.98,-469.76,3108.02,3143.59
2023-06-06 13:27:56.5960,42.47,-471.11,3109.35,3145.12
2023-06-06 13:27:56.6960,44.4,-472.36,3111.5,3147.46
2023-06-06 13:27:56.7950,46.96,-470.39,3109.93,3145.65
2023-06-06 13:27:56.8940,45.04,-483.78,3144.29,3181.61
2023-06-06 13:27:56.9950,38.86,-493.33,3174.94,3213.27
2023-06-06 13:27:57.0950,31.95,-503.92,3193.17,3232.84
2023-06-06 13:27:57.1920,32.39,-516.46,3193.93,3235.58
2023-06-06 13:27:57.2920,49.35,-503.76,3153.62,3193.98
2023-06-06 13:27:57.3920,74.17,-475.4,3099.76,3136.88
2023-06-06 13:27:57.4910,79.32,-464.57,3086.43,3122.21
2023-06-06 13:27:57.5910,79.26,-459.72,3085.01,3120.08
2023-06-06 13:27:57.6910,79.59,-460.84,3086.79,3122.02
2023-06-06 13:27:57.7900,81.59,-461.34,3087.64,3122.98
2023-06-06 13:27:57.8890,83.64,-459.28,3084.67,3119.79
2023-06-06 13:27:57.9890,84.91,-457.58,3083.19,3118.12
2023-06-06 13:27:58.0900,84.5,-458.23,3083.31,3118.32
2023-06-06 13:27:58.1900,84.7,-458.15,3081.96,3116.98
2023-06-06 13:27:58.2870,84.91,-459.66,3081.73,3116.98
2023-06-06 13:27:58.3850,84.03,-463.07,3084.21,3119.91
2023-06-06 13:27:58.4850,82.73,-466.19,3087.6,3123.69
2023-06-06 13:27:58.5840,79.83,-470.03,3091.63,3128.17
2023-06-06 13:27:58.6850,75.89,-473.13,3095.49,3132.36
2023-06-06 13:27:58.7840,72.62,-476.49,3099.31,3136.57
2023-06-06 13:27:58.8830,70.29,-480.52,3104.46,3142.22
2023-06-06 13:27:58.9830,67.93,-485.11,3110.14,3148.48
2023-06-06 13:27:59.0830,65.51,-491.24,3118.39,3157.53
2023-06-06 13:27:59.1810,63.89,-495.9,3124.97,3164.72
2023-06-06 13:27:59.2800,62.03,-499.09,3128.95,3169.11
2023-06-06 13:27:59.3780,59.85,-503.41,3134.45,3175.18
2023-06-06 13:27:59.4780,56.78,-509.03,3139.09,3180.6
2023-06-06 13:27:59.5810,55.73,-513.2,3143.18,3185.29
2023-06-06 13:27:59.6780,55.24,-516.13,3145.47,3188.01
2023-06-06 13:27:59.7790,53.96,-520.96,3149.97,3193.22
2023-06-06 13:27:59.8770,52.82,-526.07,3153.92,3197.93
2023-06-06 13:27:59.9720,51.98,-530.08,3160.09,3204.67
2023-06-06 13:28:00.0730,51.44,-532.23,3162.2,3207.09
2023-06-06 13:28:00.1710,51.35,-531.9,3162.81,3207.64
2023-06-06 13:28:00.2710,55.82,-523.95,3156.0,3199.69
2023-06-06 13:28:00.3710,68.76,-507.75,3139.71,3181.24
2023-06-06 13:28:00.4720,70.45,-505.78,3135.46,3176.78
2023-06-06 13:28:00.5700,73.12,-505.11,3131.74,3173.05
2023-06-06 13:28:00.6700,75.87,-504.46,3128.32,3169.64
2023-06-06 13:28:00.7690,77.61,-503.51,3124.94,3166.2
2023-06-06 13:28:00.8700,78.21,-502.45,3121.38,3162.53
2023-06-06 13:28:00.9700,78.75,-501.83,3121.31,3162.37
2023-06-06 13:28:01.0690,78.24,-499.64,3117.98,3158.73
2023-06-06 13:28:01.1700,78.48,-498.52,3115.92,3156.53
2023-06-06 13:28:01.2680,77.72,-498.18,3114.99,3155.53
2023-06-06 13:28:01.3670,76.85,-498.11,3114.02,3154.54
2023-06-06 13:28:01.4710,76.24,-497.24,3112.79,3153.18
2023-06-06 13:28:01.5660,75.73,-497.38,3111.88,3152.29
2023-06-06 13:28:01.6650,73.32,-498.04,3112.47,3152.92
2023-06-06 13:28:01.7640,70.79,-499.91,3114.88,3155.53
2023-06-06 13:28:01.8650,69.26,-497.0,3111.32,3151.53
2023-06-06 13:28:01.9620,67.69,-496.57,3110.79,3150.9
2023-06-06 13:28:02.0620,64.77,-493.93,3109.22,3148.87
2023-06-06 13:28:02.1620,62.0,-492.48,3108.57,3147.95
2023-06-06 13:28:02.2610,60.15,-490.72,3106.55,3145.64
2023-06-06 13:28:02.3600,57.13,-489.24,3106.48,3145.29
2023-06-06 13:28:02.4590,55.02,-489.23,3108.83,3147.57
2023-06-06 13:28:02.5600,53.43,-488.27,3108.51,3147.08
2023-06-06 13:28:02.6590,51.36,-486.8,3107.55,3145.87
2023-06-06 13:28:02.7570,49.06,-488.31,3108.64,3147.14
2023-06-06 13:28:02.8570,46.46,-490.78,3111.82,3150.62
2023-06-06 13:28:02.9560,42.9,-496.32,3121.41,3160.91
2023-06-06 13:28:03.0560,42.18,-495.93,3117.42,3156.91
2023-06-06 13:28:03.1550,40.71,-499.06,3121.43,3161.33
2023-06-06 13:28:03.2560,39.68,-501.04,3124.82,3164.98
2023-06-06 13:28:03.3540,41.54,-501.16,3126.57,3166.76
2023-06-06 13:28:03.4530,44.56,-500.25,3127.63,3167.69
2023-06-06 13:28:03.5510,42.64,-501.62,3131.5,3171.71
2023-06-06 13:28:03.6530,38.21,-505.39,3137.33,3178.0
