Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
21:54:20.590471,-512.0,-512.0,-26.0,724.54,-417.0,-1024.0,-11.5,1105.71,-90,-1195,13,1198.45
21:54:20.893845,-512.0,-512.0,-25.75,724.54,-418.5,-1024.0,-11.5,1106.28,-91,-1194,13,1197.53
21:54:21.196813,-512.0,-512.0,-26.0,724.54,-418.0,-1024.0,-11.5,1106.09,-94,-1195,12,1198.75
21:54:21.499662,-512.0,-512.0,-28.0,724.62,-423.0,-1024.0,-12.5,1108.0,-93,-1193,12,1196.68
21:54:21.802775,-512.0,-512.0,-30.0,724.7,-416.5,-1024.0,-13.5,1105.55,-91,-1195,10,1198.5
21:54:22.105582,-512.0,-512.0,-30.0,724.7,-416.0,-1024.0,-15.0,1105.38,-88,-1198,10,1201.27
21:54:22.408810,-512.0,-512.0,-29.25,724.67,-415.5,-1024.0,-14.0,1105.18,-90,-1200,11,1203.42
21:54:22.711391,-512.0,-512.0,-25.0,724.51,-420.0,-1024.0,-8.5,1106.82,-92,-1203,17,1206.63
21:54:23.014773,-512.0,-512.0,-27.75,724.61,-410.5,-1024.0,-13.0,1103.29,-76,-1206,12,1208.45
21:54:23.317405,-512.0,-512.0,-25.5,724.53,-408.5,-1024.0,-10.5,1102.52,-77,-1209,14,1211.53
21:54:23.620846,-512.0,-512.0,-25.25,724.52,-411.0,-1024.0,-10.0,1103.45,-74,-1227,16,1229.33
21:54:23.923476,-512.0,-512.0,-23.5,724.46,-410.5,-1024.0,-7.5,1103.24,-72,-1242,18,1244.22
21:54:24.226633,-512.0,-512.0,-27.25,724.59,-415.5,-1024.0,-9.5,1105.13,-74,-1239,15,1241.3
21:54:24.529547,-512.0,-512.0,-24.0,724.47,-411.5,-1024.0,-8.0,1103.62,-69,-1236,17,1238.04
21:54:24.832886,-512.0,-512.0,-22.0,724.41,-417.5,-1024.0,-6.5,1105.86,-75,-1234,19,1236.42
21:54:25.135757,-512.0,-512.0,-27.75,724.61,-414.0,-1024.0,-12.0,1104.59,-76,-1233,13,1235.41
21:54:25.438534,-512.0,-512.0,-27.0,724.58,-413.0,-1024.0,-11.5,1104.21,-76,-1228,13,1230.42
21:54:25.741604,-512.0,-512.0,-28.25,724.63,-413.0,-1024.0,-11.5,1104.21,-75,-1234,14,1236.36
21:54:26.044999,-512.0,-512.0,-27.5,724.6,-414.0,-1024.0,-12.0,1104.59,-75,-1234,14,1236.36
21:54:26.347503,-512.0,-512.0,-25.75,724.54,-425.5,-1024.0,-10.0,1108.93,-85,-1238,17,1241.03
21:54:26.650992,-512.0,-512.0,-23.25,724.45,-412.5,-1024.0,-6.0,1103.98,-74,-1242,20,1244.36
21:54:26.954004,-512.0,-512.0,-26.5,724.56,-416.0,-1024.0,-9.0,1105.31,-74,-1243,17,1245.32
21:54:27.256762,-512.0,-512.0,-25.25,724.52,-416.5,-1024.0,-9.5,1105.5,-73,-1244,17,1246.26
21:54:27.559732,-512.0,-512.0,-23.75,724.47,-411.5,-1024.0,-7.0,1103.61,-70,-1243,19,1245.11
21:54:27.862934,-512.0,-512.0,-25.0,724.51,-409.0,-1024.0,-10.5,1102.71,-66,-1242,15,1243.84
21:54:28.165980,-512.0,-512.0,-22.5,724.43,-411.0,-1024.0,-5.5,1103.42,-68,-1241,19,1243.01
21:54:28.468806,-512.0,-512.0,-26.0,724.54,-413.0,-1024.0,-10.5,1104.2,-71,-1236,15,1238.13
21:54:28.771592,-512.0,-512.0,-22.75,724.43,-414.5,-1024.0,-7.5,1104.74,-71,-1233,19,1235.19
21:54:29.074748,-512.0,-512.0,-26.75,724.57,-410.5,-1024.0,-11.5,1103.28,-72,-1231,14,1233.18
21:54:29.377441,-512.0,-512.0,-28.25,724.63,-411.5,-1024.0,-11.0,1103.64,-74,-1231,15,1233.31
21:54:29.680951,-512.0,-512.0,-28.25,724.63,-417.5,-1024.0,-11.5,1105.9,-73,-1239,15,1241.24
21:54:29.983996,-512.0,-512.0,-27.5,724.6,-416.5,-1024.0,-10.5,1105.51,-77,-1241,15,1243.48
21:54:30.286827,-512.0,-512.0,-21.25,724.39,-413.5,-1024.0,-4.0,1104.34,-72,-1243,22,1245.28
21:54:30.589466,-512.0,-512.0,-26.75,724.57,-401.0,-1024.0,-11.5,1099.78,-66,-1209,15,1210.89
21:54:30.892559,-512.0,-512.0,-25.0,724.51,-392.0,-1024.0,-10.0,1096.51,-58,-1207,16,1208.5
21:54:31.195893,-512.0,-512.0,-22.75,724.43,-387.0,-1024.0,-7.0,1094.71,-54,-1208,19,1209.36
21:54:31.498648,-512.0,-512.0,-23.5,724.46,-395.5,-1024.0,-8.5,1097.76,-64,-1204,15,1205.79
21:54:31.801565,-512.0,-512.0,-25.25,724.52,-408.0,-1024.0,-9.5,1102.33,-74,-1202,15,1204.37
21:54:32.104542,-512.0,-512.0,-26.0,724.54,-404.0,-1024.0,-11.5,1100.87,-75,-1201,12,1203.4
21:54:32.407593,-512.0,-512.0,-25.75,724.54,-416.5,-1024.0,-10.5,1105.51,-83,-1196,14,1198.96
21:54:32.710478,-512.0,-512.0,-27.5,724.6,-407.0,-1024.0,-13.5,1102.0,-80,-1199,9,1201.7
21:54:33.013933,-512.0,-512.0,-28.25,724.63,-399.0,-1024.0,-14.0,1099.08,-75,-1192,12,1194.42
21:54:33.316603,-512.0,-512.0,-26.75,724.57,-400.0,-1024.0,-12.5,1099.42,-68,-1196,13,1198.0
21:54:33.619835,-512.0,-512.0,-27.75,724.61,-394.5,-1024.0,-11.5,1097.42,-70,-1201,14,1203.12
21:54:33.922475,-512.0,-512.0,-24.0,724.47,-395.0,-1024.0,-8.0,1097.57,-68,-1202,17,1204.04
21:54:34.225937,-512.0,-512.0,-24.75,724.5,-389.5,-1024.0,-9.0,1095.61,-56,-1204,17,1205.42
21:54:34.528876,-512.0,-512.0,-26.5,724.56,-380.5,-1024.0,-11.0,1092.46,-43,-1205,15,1205.86
21:54:34.831901,-512.0,-512.0,-26.5,724.56,-377.0,-1024.0,-10.0,1091.24,-43,-1203,15,1203.86
21:54:35.134971,-512.0,-512.0,-26.0,724.54,-379.0,-1024.0,-11.0,1091.94,-45,-1203,15,1203.93
21:54:35.437961,-512.0,-512.0,-26.0,724.54,-381.5,-1024.0,-10.5,1092.81,-44,-1205,17,1205.92
21:54:35.740949,-512.0,-512.0,-26.75,724.57,-377.0,-1024.0,-10.5,1091.24,-44,-1202,15,1202.9
