Timestamp,x-500,y-500,z-500,Bt-500,x-1000,y-1000,z-1000,Bt-1000,x-2000,y-2000,z-2000,Bt-2000
21:54:52.406046,-512.0,-512.0,-24.75,724.5,-337.0,-1024.0,-9.5,1078.07,-8,-1193,15,1193.12
21:54:52.709083,-512.0,-512.0,-25.25,724.52,-342.0,-1024.0,-10.0,1079.65,-3,-1191,15,1191.1
21:54:53.012227,-512.0,-512.0,-25.0,724.51,-338.0,-1024.0,-10.5,1078.39,-8,-1195,14,1195.11
21:54:53.314656,-512.0,-512.0,-26.25,724.55,-339.5,-1024.0,-11.0,1078.87,-9,-1192,15,1192.13
21:54:53.618186,-512.0,-512.0,-25.75,724.54,-338.0,-1024.0,-11.5,1078.4,-2,-1193,14,1193.08
21:54:53.921044,-512.0,-512.0,-25.5,724.53,-332.0,-1024.0,-9.5,1076.52,3,-1192,14,1192.09
21:54:54.224053,-512.0,-512.0,-26.25,724.55,-335.5,-1024.0,-10.5,1077.61,0,-1196,14,1196.08
21:54:54.526873,-512.0,-512.0,-24.25,724.48,-337.0,-1024.0,-7.5,1078.05,2,-1199,19,1199.15
21:54:54.830003,-512.0,-512.0,-18.5,724.31,-333.5,-1024.0,-1.5,1076.94,4,-1202,24,1202.25
21:54:55.132993,-512.0,-512.0,-23.75,724.47,-325.0,-1024.0,-8.0,1074.37,13,-1205,19,1205.22
21:54:55.435723,-512.0,-512.0,-20.0,724.35,-319.5,-1024.0,-4.5,1072.7,19,-1205,20,1205.32
21:54:55.738877,-512.0,-512.0,-21.75,724.4,-330.5,-1024.0,-6.5,1076.03,16,-1229,19,1229.25
21:54:56.042049,-512.0,-512.0,-18.25,724.31,-322.5,-1024.0,-0.5,1073.58,29,-1243,24,1243.57
21:54:56.344899,-512.0,-512.0,-21.75,724.4,-324.0,-1024.0,-6.0,1074.05,25,-1239,19,1239.4
21:54:56.648029,-512.0,-512.0,-21.25,724.39,-327.0,-1024.0,-5.5,1074.96,20,-1238,19,1238.31
21:54:56.950963,-512.0,-512.0,-21.0,724.38,-338.0,-1024.0,-5.0,1078.35,6,-1236,19,1236.16
21:54:57.254003,-512.0,-512.0,-22.25,724.42,-340.0,-1024.0,-6.5,1078.99,6,-1235,19,1235.16
21:54:57.556986,-512.0,-512.0,-22.25,724.42,-341.5,-1024.0,-6.5,1079.46,8,-1229,18,1229.16
21:54:57.859799,-512.0,-512.0,-24.0,724.47,-335.0,-1024.0,-8.0,1077.43,5,-1235,17,1235.13
21:54:58.163038,-512.0,-512.0,-24.0,724.47,-336.5,-1024.0,-8.0,1077.9,8,-1234,18,1234.16
21:54:58.466125,-512.0,-512.0,-22.75,724.43,-348.0,-1024.0,-5.5,1081.53,-1,-1240,21,1240.18
21:54:58.769047,-512.0,-512.0,-17.25,724.28,-333.0,-1024.0,0.0,1076.78,14,-1241,26,1241.35
21:54:59.071645,-512.0,-512.0,-20.25,724.36,-332.5,-1024.0,-4.5,1076.64,15,-1242,23,1242.3
21:54:59.375069,-512.0,-512.0,-22.75,724.43,-344.0,-1024.0,-5.5,1080.25,4,-1243,19,1243.15
21:54:59.677757,-512.0,-512.0,-20.0,724.35,-342.5,-1024.0,-3.5,1079.77,1,-1244,22,1244.19
21:54:59.981110,-512.0,-512.0,-20.75,724.37,-344.0,-1024.0,-6.0,1080.25,0,-1241,20,1241.16
21:55:00.283631,-512.0,-512.0,-18.5,724.31,-348.5,-1024.0,-3.0,1081.68,-3,-1242,24,1242.24
21:55:00.587114,-512.0,-512.0,-22.5,724.43,-354.5,-1024.0,-7.5,1083.65,-11,-1232,19,1232.2
21:55:00.889871,-512.0,-512.0,-20.75,724.37,-382.0,-1024.0,-5.0,1092.94,-46,-1231,21,1232.04
21:55:01.192929,-512.0,-512.0,-24.25,724.48,-395.5,-1024.0,-9.0,1097.76,-55,-1229,16,1230.33
21:55:01.496077,-512.0,-512.0,-25.5,724.53,-400.0,-1024.0,-11.0,1099.41,-62,-1231,15,1232.65
21:55:01.799180,-512.0,-512.0,-26.75,724.57,-404.5,-1024.0,-9.5,1101.04,-65,-1231,15,1232.81
21:55:02.102161,-512.0,-512.0,-27.5,724.6,-408.0,-1024.0,-11.5,1102.35,-68,-1239,14,1240.94
21:55:02.404934,-512.0,-512.0,-22.25,724.42,-412.0,-1024.0,-5.0,1103.79,-73,-1240,19,1242.29
21:55:02.708141,-512.0,-512.0,-22.25,724.42,-372.5,-1024.0,-6.5,1089.67,-32,-1217,19,1217.57
21:55:03.010986,-512.0,-512.0,-24.5,724.49,-384.0,-1024.0,-8.5,1093.67,-46,-1205,18,1206.01
21:55:03.313977,-512.0,-512.0,-23.5,724.46,-384.0,-1024.0,-7.5,1093.66,-47,-1202,18,1203.05
21:55:03.617184,-512.0,-512.0,-22.75,724.43,-378.5,-1024.0,-8.0,1091.74,-46,-1200,18,1201.02
21:55:03.920038,-512.0,-512.0,-25.5,724.53,-388.0,-1024.0,-10.5,1095.09,-53,-1200,15,1201.26
21:55:04.222936,-512.0,-512.0,-25.25,724.52,-386.5,-1024.0,-9.5,1094.55,-55,-1198,16,1199.37
21:55:04.526079,-512.0,-512.0,-24.75,724.5,-398.0,-1024.0,-11.0,1098.68,-67,-1199,14,1200.95
21:55:04.828879,-512.0,-512.0,-26.75,724.57,-391.5,-1024.0,-12.0,1096.35,-61,-1197,12,1198.61
21:55:05.132213,-512.0,-512.0,-27.25,724.59,-392.0,-1024.0,-12.0,1096.53,-65,-1194,12,1195.83
21:55:05.434974,-512.0,-512.0,-26.75,724.57,-385.0,-1024.0,-11.5,1094.04,-50,-1196,14,1197.13
21:55:05.738297,-512.0,-512.0,-27.5,724.6,-383.5,-1024.0,-11.0,1093.51,-49,-1196,13,1197.07
21:55:06.040964,-512.0,-512.0,-24.0,724.47,-382.5,-1024.0,-7.5,1093.13,-48,-1201,17,1202.08
21:55:06.344134,-512.0,-512.0,-21.75,724.4,-371.0,-1024.0,-4.5,1089.15,-38,-1201,19,1201.75
21:55:06.646950,-512.0,-512.0,-24.5,724.49,-370.0,-1024.0,-7.5,1088.82,-33,-1202,17,1202.57
