time,Bx,By,Bz,Btotal
2023-06-08 13:3:59.4370,73.74,-1883.9,-86.34,1887.32
2023-06-08 13:3:59.5360,70.86,-1884.05,-83.15,1887.21
2023-06-08 13:3:59.6360,64.51,-1881.72,-77.74,1884.43
2023-06-08 13:3:59.7350,63.42,-1880.13,-78.03,1882.81
2023-06-08 13:3:59.8340,62.22,-1892.73,-74.96,1895.23
2023-06-08 13:3:59.9340,59.91,-1890.95,-67.37,1893.09
2023-06-08 13:4:00.0330,54.64,-1890.9,-57.51,1892.57
2023-06-08 13:4:00.1330,55.63,-1890.7,-56.78,1892.37
2023-06-08 13:4:00.2320,55.18,-1887.9,-52.63,1889.44
2023-06-08 13:4:00.3310,52.27,-1886.63,-45.71,1887.91
2023-06-08 13:4:00.4310,51.6,-1886.15,-41.88,1887.32
2023-06-08 13:4:00.5300,54.16,-1888.41,-40.52,1889.62
2023-06-08 13:4:00.6300,55.37,-1890.38,-38.27,1891.58
2023-06-08 13:4:00.7290,55.58,-1890.72,-35.79,1891.87
2023-06-08 13:4:00.8280,57.4,-1891.19,-35.16,1892.38
2023-06-08 13:4:00.9280,59.09,-1888.46,-35.77,1889.72
2023-06-08 13:4:01.0270,58.32,-1886.58,-34.4,1887.79
2023-06-08 13:4:01.1260,56.96,-1884.99,-33.19,1886.14
2023-06-08 13:4:01.2260,56.35,-1883.91,-33.94,1885.06
2023-06-08 13:4:01.3250,57.22,-1882.8,-36.17,1884.02
2023-06-08 13:4:01.4250,56.33,-1883.21,-35.48,1884.39
2023-06-08 13:4:01.5240,56.19,-1883.15,-36.99,1884.35
2023-06-08 13:4:01.6230,57.34,-1883.03,-40.1,1884.33
2023-06-08 13:4:01.7230,59.37,-1882.65,-45.83,1884.14
2023-06-08 13:4:01.8220,58.86,-1882.09,-46.28,1883.58
2023-06-08 13:4:01.9220,58.84,-1882.53,-47.27,1884.04
2023-06-08 13:4:02.0210,64.63,-1883.08,-54.56,1884.98
2023-06-08 13:4:02.1200,64.61,-1882.81,-54.69,1884.71
2023-06-08 13:4:02.2200,64.29,-1883.15,-54.83,1885.05
2023-06-08 13:4:02.3190,65.57,-1881.84,-57.2,1883.85
2023-06-08 13:4:02.4180,66.44,-1880.88,-58.17,1882.95
2023-06-08 13:4:02.5180,63.29,-1880.48,-54.47,1882.33
2023-06-08 13:4:02.6170,64.03,-1881.88,-53.6,1883.73
2023-06-08 13:4:02.7170,64.46,-1881.55,-52.68,1883.39
2023-06-08 13:4:02.8160,63.06,-1881.97,-49.01,1883.66
2023-06-08 13:4:02.9150,60.41,-1883.01,-42.95,1884.46
2023-06-08 13:4:03.0150,56.22,-1883.91,-33.08,1885.04
2023-06-08 13:4:03.1140,53.59,-1883.97,-24.35,1884.89
2023-06-08 13:4:03.2140,59.07,-1884.25,-32.56,1885.46
2023-06-08 13:4:03.3130,57.43,-1882.7,-18.61,1883.66
2023-06-08 13:4:03.4120,54.68,-1906.23,-10.98,1907.05
2023-06-08 13:4:03.5120,54.16,-1925.42,-14.8,1926.24
2023-06-08 13:4:03.6110,59.64,-1925.37,-16.27,1926.36
2023-06-08 13:4:03.7100,62.03,-1926.03,-17.59,1927.11
2023-06-08 13:4:03.8100,67.18,-1925.67,-24.66,1927.0
2023-06-08 13:4:03.9090,70.13,-1925.29,-28.64,1926.78
2023-06-08 13:4:04.0090,74.06,-1925.56,-34.69,1927.29
2023-06-08 13:4:04.1080,74.25,-1926.62,-37.17,1928.41
2023-06-08 13:4:04.2070,79.05,-1931.87,-42.56,1933.95
2023-06-08 13:4:04.3070,87.14,-1932.47,-53.08,1935.16
2023-06-08 13:4:04.4060,89.49,-1931.97,-57.19,1934.88
2023-06-08 13:4:04.5060,86.32,-1931.58,-53.87,1934.26
2023-06-08 13:4:04.6050,87.42,-1931.23,-56.54,1934.03
2023-06-08 13:4:04.7040,87.41,-1930.08,-55.58,1932.85
2023-06-08 13:4:04.8040,88.92,-1928.09,-58.92,1931.04
2023-06-08 13:4:04.9030,87.93,-1923.84,-58.06,1926.72
2023-06-08 13:4:05.0020,84.76,-1953.85,-61.29,1956.64
2023-06-08 13:4:05.1020,81.66,-1958.14,-51.61,1960.52
2023-06-08 13:4:05.2010,81.3,-1958.7,-50.27,1961.03
2023-06-08 13:4:05.3010,77.57,-1959.39,-44.25,1961.42
2023-06-08 13:4:05.4000,76.32,-1959.65,-40.25,1961.55
2023-06-08 13:4:05.4990,76.79,-1960.81,-38.21,1962.69
2023-06-08 13:4:05.5990,73.95,-1960.51,-31.8,1962.16
2023-06-08 13:4:05.6980,68.89,-1960.74,-21.69,1962.07
2023-06-08 13:4:05.7980,69.98,-1962.12,-17.93,1963.45
2023-06-08 13:4:05.8970,70.14,-1960.18,-12.8,1961.48
2023-06-08 13:4:05.9960,60.58,-1955.64,5.98,1956.58
2023-06-08 13:4:06.0960,69.83,-1955.84,-7.57,1957.1
2023-06-08 13:4:06.1950,72.71,-1955.58,-12.6,1956.97
2023-06-08 13:4:06.2950,69.46,-1955.4,-10.16,1956.65
2023-06-08 13:4:06.3940,71.55,-1954.3,-15.05,1955.67
2023-06-08 13:4:06.4930,68.65,-1953.99,-14.43,1955.25
2023-06-08 13:4:06.5930,66.53,-1953.52,-13.11,1954.7
2023-06-08 13:4:06.6920,66.72,-1952.96,-14.58,1954.15
2023-06-08 13:4:06.7910,66.04,-1953.9,-15.09,1955.08
2023-06-08 13:4:06.8910,65.84,-1954.98,-17.02,1956.16
2023-06-08 13:4:06.9900,65.31,-1955.29,-18.5,1956.47
2023-06-08 13:4:07.0900,64.18,-1954.22,-17.83,1955.36
2023-06-08 13:4:07.1890,63.53,-1953.88,-18.24,1955.0
2023-06-08 13:4:07.2880,66.08,-1953.54,-21.01,1954.77
2023-06-08 13:4:07.3880,72.47,-1955.0,-29.49,1956.56
2023-06-08 13:4:07.4870,74.43,-1954.92,-28.79,1956.54
2023-06-08 13:4:07.5870,73.49,-1956.16,-27.25,1957.73
2023-06-08 13:4:07.6860,79.68,-1958.42,-33.06,1960.32
2023-06-08 13:4:07.7850,80.01,-1958.69,-30.11,1960.55
2023-06-08 13:4:07.8850,79.69,-1959.18,-27.08,1960.99
2023-06-08 13:4:07.9840,82.19,-1959.71,-26.34,1961.61
2023-06-08 13:4:08.0830,85.22,-1962.26,-27.05,1964.29
2023-06-08 13:4:08.1830,84.21,-1963.95,-20.24,1965.86
2023-06-08 13:4:08.2820,86.04,-1971.64,-15.97,1973.58
2023-06-08 13:4:08.3820,92.69,-1985.04,-29.39,1987.42
2023-06-08 13:4:08.4810,86.5,-1975.97,-18.65,1977.95
2023-06-08 13:4:08.5800,80.08,-1969.98,-9.45,1971.63
2023-06-08 13:4:08.6800,79.58,-1967.2,-10.5,1968.84
2023-06-08 13:4:08.7790,80.71,-1963.65,-11.98,1965.35
2023-06-08 13:4:08.8780,85.33,-1962.95,-18.73,1964.89
2023-06-08 13:4:08.9780,88.48,-1961.78,-23.46,1963.91
2023-06-08 13:4:09.0770,93.23,-1961.51,-30.72,1963.96
2023-06-08 13:4:09.1770,98.16,-1960.92,-37.32,1963.73
2023-06-08 13:4:09.2760,102.7,-1959.59,-43.76,1962.77
2023-06-08 13:4:09.3760,108.82,-1958.12,-51.13,1961.81
2023-06-08 13:4:09.4750,108.75,-1956.7,-51.85,1960.4
2023-06-08 13:4:09.5750,116.8,-1956.51,-61.96,1960.97
2023-06-08 13:4:09.6740,119.46,-1956.3,-64.95,1961.02
2023-06-08 13:4:09.7730,117.28,-1954.96,-63.36,1959.5
2023-06-08 13:4:09.8720,117.2,-1954.87,-64.09,1959.43
2023-06-08 13:4:09.9720,115.96,-1953.54,-61.74,1957.95
2023-06-08 13:4:10.0710,119.52,-1952.1,-66.21,1956.88
2023-06-08 13:4:10.1710,115.09,-1952.14,-60.93,1956.48
2023-06-08 13:4:10.2700,109.96,-1952.69,-54.85,1956.55
2023-06-08 13:4:10.3690,109.33,-1952.23,-53.58,1956.02
2023-06-08 13:4:10.4690,107.89,-1953.0,-51.91,1956.66
2023-06-08 13:4:10.5680,104.99,-1952.46,-46.72,1955.84
2023-06-08 13:4:10.6670,100.97,-1951.82,-41.24,1954.87
2023-06-08 13:4:10.7670,102.13,-1952.01,-40.49,1955.1
2023-06-08 13:4:10.8660,100.67,-1952.88,-36.78,1955.82
2023-06-08 13:4:10.9660,97.71,-1953.35,-32.52,1956.07
2023-06-08 13:4:11.0650,95.92,-1952.97,-28.65,1955.53
2023-06-08 13:4:11.1650,97.85,-1953.58,-29.97,1956.26
2023-06-08 13:4:11.2640,99.8,-1953.74,-30.68,1956.53
2023-06-08 13:4:11.3630,99.68,-1954.92,-29.99,1957.69
2023-06-08 13:4:11.4630,101.92,-1955.68,-32.97,1958.61
2023-06-08 13:4:11.5620,102.7,-1956.81,-34.97,1959.81
2023-06-08 13:4:11.6610,100.63,-1956.54,-33.27,1959.41
2023-06-08 13:4:11.7610,99.78,-1957.68,-32.66,1960.49
2023-06-08 13:4:11.8600,98.8,-1957.35,-32.73,1960.12
2023-06-08 13:4:11.9600,98.41,-1956.57,-34.38,1959.35
2023-06-08 13:4:12.0590,97.32,-1957.04,-33.98,1959.75
2023-06-08 13:4:12.1580,97.8,-1957.45,-36.51,1960.23
2023-06-08 13:4:12.2580,98.49,-1957.07,-38.78,1959.93
2023-06-08 13:4:12.3570,99.95,-1959.25,-41.69,1962.24
2023-06-08 13:4:12.4560,100.36,-1960.02,-42.32,1963.05
2023-06-08 13:4:12.5560,101.66,-1960.63,-44.24,1963.77
2023-06-08 13:4:12.6550,105.7,-1960.82,-50.85,1964.33
2023-06-08 13:4:12.7550,106.67,-1960.07,-51.48,1963.64
2023-06-08 13:4:12.8540,105.79,-1960.2,-50.5,1963.7
2023-06-08 13:4:12.9540,106.62,-1959.68,-50.55,1963.23
2023-06-08 13:4:13.0530,108.05,-1959.52,-49.75,1963.12
2023-06-08 13:4:13.1520,105.18,-1960.8,-45.65,1964.15
2023-06-08 13:4:13.2520,104.8,-1962.74,-43.85,1966.02
2023-06-08 13:4:13.3510,104.58,-1962.87,-40.93,1966.08
2023-06-08 13:4:13.4500,102.9,-1961.98,-38.8,1965.06
2023-06-08 13:4:13.5500,99.65,-1961.37,-33.45,1964.19
2023-06-08 13:4:13.6490,93.89,-1961.65,-24.8,1964.05
2023-06-08 13:4:13.7490,90.25,-1961.04,-18.96,1963.21
2023-06-08 13:4:13.8480,91.65,-1960.14,-21.62,1962.4
2023-06-08 13:4:13.9470,90.59,-1959.2,-22.04,1961.42
2023-06-08 13:4:14.0470,89.87,-1958.56,-22.98,1960.76
2023-06-08 13:4:14.1460,93.8,-1959.53,-27.42,1961.96
2023-06-08 13:4:14.2450,96.24,-1958.8,-32.6,1961.43
2023-06-08 13:4:14.3450,100.79,-1958.72,-38.85,1961.7
2023-06-08 13:4:14.4440,106.74,-1959.11,-46.89,1962.57
2023-06-08 13:4:14.5440,111.26,-1959.27,-52.22,1963.12
2023-06-08 13:4:14.6430,115.2,-1959.44,-58.96,1963.71
2023-06-08 13:4:14.7420,117.81,-1958.41,-60.85,1962.89
2023-06-08 13:4:14.8420,119.78,-1958.95,-63.11,1963.62
2023-06-08 13:4:14.9410,128.49,-1958.65,-73.11,1964.22
2023-06-08 13:4:15.0410,130.67,-1959.03,-75.23,1964.83
2023-06-08 13:4:15.1400,129.67,-1958.78,-74.44,1964.48
2023-06-08 13:4:15.2390,129.58,-1959.84,-74.26,1965.52
2023-06-08 13:4:15.3390,130.53,-1960.4,-73.98,1966.14
2023-06-08 13:4:15.4380,129.54,-1961.87,-72.56,1967.48
2023-06-08 13:4:15.5380,125.35,-1962.5,-67.25,1967.65
2023-06-08 13:4:15.6370,123.79,-1963.69,-65.35,1968.67
2023-06-08 13:4:15.7360,118.83,-1965.13,-61.3,1969.68
2023-06-08 13:4:15.8360,119.04,-1966.15,-61.0,1970.69
2023-06-08 13:4:15.9350,118.78,-1970.82,-62.21,1975.38
2023-06-08 13:4:16.0340,118.33,-1969.58,-62.1,1974.11
2023-06-08 13:4:16.1340,117.78,-1966.76,-60.99,1971.22
2023-06-08 13:4:16.2330,117.03,-1968.03,-60.13,1972.42
2023-06-08 13:4:16.3320,116.66,-1967.12,-59.22,1971.47
2023-06-08 13:4:16.4320,116.02,-1964.59,-58.55,1968.89
2023-06-08 13:4:16.5310,115.37,-1962.1,-58.18,1966.35
2023-06-08 13:4:16.6310,115.29,-1961.68,-58.18,1965.93
2023-06-08 13:4:16.7300,115.11,-1961.18,-57.8,1965.41
2023-06-08 13:4:16.8300,115.53,-1962.33,-57.74,1966.57
2023-06-08 13:4:16.9290,115.75,-1964.18,-57.0,1968.41
2023-06-08 13:4:17.0280,115.66,-1964.49,-56.9,1968.72
2023-06-08 13:4:17.1280,116.2,-1966.77,-57.39,1971.03
2023-06-08 13:4:17.2270,116.3,-1968.04,-57.01,1972.29
2023-06-08 13:4:17.3260,116.24,-1968.44,-56.89,1972.69
2023-06-08 13:4:17.4260,116.53,-1968.56,-57.06,1972.83
2023-06-08 13:4:17.5250,116.56,-1972.15,-56.63,1976.4
