time,Bx,By,Bz,Btotal
2023-06-08 9:41:07.8130,742.14,-2216.37,1167.88,2612.85
2023-06-08 9:41:07.9140,743.59,-2214.21,1165.83,2610.51
2023-06-08 9:41:08.0050,743.74,-2214.22,1165.63,2610.49
2023-06-08 9:41:08.1050,743.6,-2214.19,1165.76,2610.47
2023-06-08 9:41:08.2040,743.83,-2213.78,1165.98,2610.29
2023-06-08 9:41:08.3060,743.79,-2214.23,1165.18,2610.3
2023-06-08 9:41:08.4050,743.67,-2214.4,1165.43,2610.52
2023-06-08 9:41:08.5040,743.87,-2214.29,1165.33,2610.44
2023-06-08 9:41:08.6050,743.57,-2213.98,1164.77,2609.85
2023-06-08 9:41:08.7050,743.63,-2214.21,1165.25,2610.27
2023-06-08 9:41:08.8060,744.07,-2213.86,1165.03,2610.01
2023-06-08 9:41:08.9050,744.02,-2214.04,1165.75,2610.46
2023-06-08 9:41:09.0050,744.14,-2214.26,1165.65,2610.63
2023-06-08 9:41:09.1060,744.86,-2213.91,1166.89,2611.1
2023-06-08 9:41:09.2050,743.87,-2213.94,1165.91,2610.41
2023-06-08 9:41:09.3040,743.85,-2214.57,1164.4,2610.26
2023-06-08 9:41:09.4030,744.02,-2215.08,1164.81,2610.93
2023-06-08 9:41:09.5030,744.31,-2214.91,1165.12,2611.0
2023-06-08 9:41:09.6040,744.22,-2214.94,1165.53,2611.18
2023-06-08 9:41:09.6940,744.36,-2214.99,1165.35,2611.18
2023-06-08 9:41:09.7940,744.34,-2215.45,1165.02,2611.43
2023-06-08 9:41:09.8940,744.13,-2215.32,1165.24,2611.35
2023-06-08 9:41:09.9930,743.77,-2215.07,1164.62,2610.76
2023-06-08 9:41:10.0940,744.23,-2215.56,1165.55,2611.72
2023-06-08 9:41:10.1930,742.7,-2214.98,1164.85,2610.48
2023-06-08 9:41:10.2940,743.65,-2214.7,1166.46,2611.23
2023-06-08 9:41:10.3950,746.38,-2214.1,1171.55,2613.78
2023-06-08 9:41:10.4940,748.5,-2215.02,1174.27,2616.38
2023-06-08 9:41:10.5940,747.93,-2216.08,1173.78,2616.9
2023-06-08 9:41:10.6950,747.76,-2216.25,1173.06,2616.67
2023-06-08 9:41:10.7950,747.9,-2216.98,1171.14,2616.47
2023-06-08 9:41:10.8950,750.22,-2216.78,1173.62,2618.07
2023-06-08 9:41:10.9940,752.38,-2216.84,1174.9,2619.32
2023-06-08 9:41:11.0930,752.8,-2217.61,1174.37,2619.86
2023-06-08 9:41:11.1930,750.57,-2218.59,1170.32,2618.23
2023-06-08 9:41:11.2920,748.38,-2221.39,1167.3,2618.63
2023-06-08 9:41:11.3910,744.91,-2222.78,1162.68,2616.77
2023-06-08 9:41:11.4840,741.29,-2224.18,1156.95,2614.39
2023-06-08 9:41:11.5830,737.57,-2224.4,1153.9,2612.17
2023-06-08 9:41:11.6830,737.89,-2226.77,1152.58,2613.7
2023-06-08 9:41:11.7840,738.16,-2227.67,1151.76,2614.18
2023-06-08 9:41:11.8830,740.18,-2226.19,1155.12,2614.98
2023-06-08 9:41:11.9820,743.06,-2227.32,1157.09,2617.62
2023-06-08 9:41:12.0850,743.35,-2229.52,1154.25,2618.32
2023-06-08 9:41:12.1830,743.55,-2230.2,1152.63,2618.25
2023-06-08 9:41:12.2850,742.01,-2230.89,1148.87,2616.75
2023-06-08 9:41:12.3840,741.78,-2231.24,1147.89,2616.55
2023-06-08 9:41:12.4850,742.24,-2230.33,1147.96,2615.93
2023-06-08 9:41:12.5850,742.15,-2229.88,1148.22,2615.64
2023-06-08 9:41:12.6850,743.64,-2231.68,1148.15,2617.57
2023-06-08 9:41:12.7850,746.08,-2231.31,1148.81,2618.24
2023-06-08 9:41:12.8840,748.31,-2233.52,1148.97,2620.82
2023-06-08 9:41:12.9840,748.91,-2235.96,1146.69,2622.08
2023-06-08 9:41:13.0840,747.59,-2238.23,1142.8,2621.94
2023-06-08 9:41:13.1830,746.87,-2240.96,1141.66,2623.57
2023-06-08 9:41:13.2830,746.86,-2242.84,1140.87,2624.83
2023-06-08 9:41:13.3740,741.49,-2239.47,1132.63,2616.85
2023-06-08 9:41:13.4740,728.62,-2240.91,1112.44,2605.78
2023-06-08 9:41:13.5740,716.72,-2261.3,1095.54,2612.92
2023-06-08 9:41:13.6720,715.9,-2275.91,1085.38,2621.13
