time,Bx,By,Bz,Btotal
2023-06-08 11:6:18.8640,-145.15,891.1,-299.88,951.35
2023-06-08 11:6:18.9640,-145.49,891.51,-299.37,951.62
2023-06-08 11:6:19.0670,-145.33,891.91,-299.64,952.05
2023-06-08 11:6:19.1640,-145.59,891.55,-299.28,951.64
2023-06-08 11:6:19.2640,-145.38,891.88,-299.46,951.98
2023-06-08 11:6:19.3640,-145.25,891.57,-299.19,951.58
2023-06-08 11:6:19.4660,-145.71,892.09,-299.26,952.16
2023-06-08 11:6:19.5630,-145.4,893.0,-300.32,953.3
2023-06-08 11:6:19.6620,-145.27,893.71,-301.01,954.17
2023-06-08 11:6:19.7620,-144.87,894.45,-300.85,954.74
2023-06-08 11:6:19.8630,-144.09,895.49,-300.75,955.57
2023-06-08 11:6:19.9560,-143.79,897.1,-300.97,957.11
2023-06-08 11:6:20.0560,-142.87,898.53,-300.22,958.07
2023-06-08 11:6:20.1540,-143.48,899.32,-301.08,959.17
2023-06-08 11:6:20.2550,-142.69,901.04,-300.98,960.64
2023-06-08 11:6:20.3550,-141.92,903.41,-299.98,962.43
2023-06-08 11:6:20.4550,-141.6,905.14,-299.26,963.79
2023-06-08 11:6:20.5560,-141.32,906.87,-297.85,964.94
2023-06-08 11:6:20.6560,-141.47,908.31,-297.24,966.12
2023-06-08 11:6:20.7550,-140.71,909.28,-296.2,966.61
2023-06-08 11:6:20.8550,-140.66,910.49,-295.6,967.55
2023-06-08 11:6:20.9530,-140.75,910.78,-294.3,967.45
2023-06-08 11:6:21.0530,-140.43,910.49,-293.96,967.01
2023-06-08 11:6:21.1520,-139.93,909.93,-293.17,966.18
2023-06-08 11:6:21.2510,-139.82,910.47,-292.52,966.47
2023-06-08 11:6:21.3490,-139.98,910.25,-292.47,966.27
2023-06-08 11:6:21.4510,-139.47,910.31,-292.95,966.4
2023-06-08 11:6:21.5510,-138.9,909.78,-292.67,965.74
2023-06-08 11:6:21.6460,-138.63,909.37,-293.5,965.57
2023-06-08 11:6:21.7450,-139.09,909.31,-293.84,965.68
2023-06-08 11:6:21.8450,-138.9,908.57,-293.73,964.92
2023-06-08 11:6:21.9440,-137.83,908.55,-294.02,964.83
2023-06-08 11:6:22.0440,-136.72,910.61,-294.01,966.62
2023-06-08 11:6:22.1430,-136.49,911.04,-293.99,966.98
2023-06-08 11:6:22.2440,-139.67,923.72,-298.79,980.84
2023-06-08 11:6:22.3430,-142.73,934.9,-305.75,993.93
2023-06-08 11:6:22.4440,-142.13,940.31,-307.99,999.62
2023-06-08 11:6:22.5430,-137.22,951.35,-302.61,1007.7
2023-06-08 11:6:22.6420,-136.23,957.8,-300.71,1013.09
2023-06-08 11:6:22.7430,-135.22,958.25,-301.13,1013.51
2023-06-08 11:6:22.8420,-134.38,957.58,-301.38,1012.84
2023-06-08 11:6:22.9420,-133.64,957.12,-300.61,1012.08
2023-06-08 11:6:23.0400,-132.16,954.4,-300.1,1009.16
2023-06-08 11:6:23.1400,-130.79,951.08,-299.47,1005.65
2023-06-08 11:6:23.2400,-130.33,949.49,-298.51,1003.8
