time,Bx,By,Bz,Btotal
2023-06-08 13:0:52.9890,36.89,-2878.24,-175.62,2883.82
2023-06-08 13:0:53.0880,36.98,-2877.66,-175.8,2883.26
2023-06-08 13:0:53.1870,36.98,-2878.25,-176.02,2883.87
2023-06-08 13:0:53.2870,36.62,-2878.8,-176.07,2884.41
2023-06-08 13:0:53.3860,36.57,-2878.71,-176.23,2884.33
2023-06-08 13:0:53.4860,36.12,-2877.96,-176.28,2883.58
2023-06-08 13:0:53.5850,36.16,-2878.74,-176.07,2884.35
2023-06-08 13:0:53.6840,35.74,-2878.72,-176.32,2884.34
2023-06-08 13:0:53.7840,35.12,-2877.46,-175.33,2883.01
2023-06-08 13:0:53.8830,36.36,-2876.6,-172.01,2881.97
2023-06-08 13:0:53.9830,35.92,-2876.31,-170.33,2881.57
2023-06-08 13:0:54.0820,33.55,-2876.45,-169.75,2881.65
2023-06-08 13:0:54.1810,38.23,-2874.81,-162.5,2879.65
2023-06-08 13:0:54.2810,37.1,-2874.33,-158.68,2878.94
2023-06-08 13:0:54.3800,37.02,-2874.03,-153.59,2878.37
2023-06-08 13:0:54.4790,40.15,-2873.06,-145.68,2877.04
2023-06-08 13:0:54.5790,29.56,-2874.68,-147.31,2878.6
2023-06-08 13:0:54.6780,27.1,-2874.44,-140.96,2878.02
2023-06-08 13:0:54.7780,25.69,-2874.48,-139.11,2877.96
2023-06-08 13:0:54.8770,20.58,-2875.01,-139.37,2878.46
2023-06-08 13:0:54.9760,18.04,-2876.1,-144.45,2879.79
2023-06-08 13:0:55.0760,16.16,-2876.68,-149.8,2880.62
2023-06-08 13:0:55.1750,11.72,-2876.93,-157.49,2881.26
2023-06-08 13:0:55.2750,10.75,-2878.19,-164.81,2882.93
2023-06-08 13:0:55.3740,8.81,-2878.78,-169.69,2883.79
2023-06-08 13:0:55.4740,9.34,-2879.14,-177.9,2884.65
2023-06-08 13:0:55.5730,13.55,-2878.66,-178.89,2884.25
2023-06-08 13:0:55.6720,5.21,-2878.79,-187.1,2884.87
2023-06-08 13:0:55.7720,6.08,-2880.36,-188.67,2886.54
2023-06-08 13:0:55.8710,8.07,-2880.14,-187.71,2886.26
2023-06-08 13:0:55.9700,4.95,-2880.24,-184.8,2886.16
2023-06-08 13:0:56.0700,11.27,-2880.04,-188.46,2886.23
2023-06-08 13:0:56.1690,8.64,-2880.3,-190.28,2886.59
2023-06-08 13:0:56.2680,14.16,-2881.59,-188.44,2887.78
2023-06-08 13:0:56.3680,15.42,-2881.26,-184.57,2887.21
2023-06-08 13:0:56.4670,15.45,-2881.39,-182.8,2887.23
2023-06-08 13:0:56.5670,3.08,-2883.05,-172.11,2888.19
2023-06-08 13:0:56.6660,9.95,-2894.34,-161.51,2898.86
2023-06-08 13:0:56.7650,21.61,-2903.07,-158.73,2907.49
2023-06-08 13:0:56.8650,18.2,-2904.32,-155.48,2908.54
2023-06-08 13:0:56.9620,18.9,-2906.03,-152.3,2910.08
2023-06-08 13:0:57.0620,18.16,-2905.11,-146.6,2908.86
2023-06-08 13:0:57.1610,18.76,-2905.17,-143.37,2908.77
2023-06-08 13:0:57.2610,17.26,-2905.61,-143.72,2909.21
2023-06-08 13:0:57.3630,14.85,-2906.05,-147.79,2909.85
2023-06-08 13:0:57.4620,14.26,-2907.73,-148.96,2911.58
2023-06-08 13:0:57.5620,12.06,-2906.66,-152.68,2910.69
2023-06-08 13:0:57.6610,13.91,-2907.53,-155.71,2911.73
2023-06-08 13:0:57.7600,20.01,-2907.45,-157.92,2911.81
2023-06-08 13:0:57.8600,23.49,-2907.97,-160.79,2912.51
2023-06-08 13:0:57.9590,31.74,-2906.92,-158.99,2911.44
2023-06-08 13:0:58.0590,33.39,-2906.79,-160.18,2911.39
2023-06-08 13:0:58.1580,35.57,-2906.55,-159.37,2911.13
2023-06-08 13:0:58.2580,34.11,-2906.44,-157.82,2910.92
2023-06-08 13:0:58.3570,36.96,-2908.11,-156.5,2912.55
2023-06-08 13:0:58.4560,37.64,-2907.02,-159.07,2911.62
2023-06-08 13:0:58.5560,39.56,-2906.69,-156.15,2911.15
2023-06-08 13:0:58.6550,41.79,-2907.57,-154.34,2911.97
2023-06-08 13:0:58.7540,35.69,-2908.25,-163.44,2913.06
2023-06-08 13:0:58.8540,37.43,-2908.88,-162.95,2913.68
2023-06-08 13:0:58.9530,40.52,-2908.98,-158.47,2913.58
