time,Bx,By,Bz,Btotal
2023-06-08 11:10:07.1880,2.82,1301.21,-422.87,1368.2
2023-06-08 11:10:07.2880,2.41,1302.45,-422.56,1369.29
2023-06-08 11:10:07.3900,2.24,1303.01,-422.89,1369.92
2023-06-08 11:10:07.4890,1.98,1303.87,-423.49,1370.92
2023-06-08 11:10:07.5890,1.75,1304.05,-423.36,1371.05
2023-06-08 11:10:07.6870,1.79,1303.68,-423.25,1370.66
2023-06-08 11:10:07.7880,1.84,1303.88,-423.21,1370.84
2023-06-08 11:10:07.8880,1.46,1304.54,-423.25,1371.49
2023-06-08 11:10:07.9840,2.63,1306.48,-422.78,1373.18
2023-06-08 11:10:08.0840,2.46,1308.62,-422.58,1375.16
2023-06-08 11:10:08.1830,2.82,1310.36,-421.73,1376.55
2023-06-08 11:10:08.2840,2.28,1311.87,-421.76,1378.0
2023-06-08 11:10:08.3820,3.2,1313.47,-420.5,1379.14
2023-06-08 11:10:08.4820,2.95,1315.83,-419.3,1381.02
2023-06-08 11:10:08.5820,2.51,1318.28,-418.49,1383.12
2023-06-08 11:10:08.6820,1.53,1319.88,-417.08,1384.21
2023-06-08 11:10:08.7810,1.38,1320.03,-416.0,1384.03
2023-06-08 11:10:08.8800,0.28,1321.55,-414.57,1385.05
2023-06-08 11:10:08.9780,-1.2,1322.61,-414.24,1385.96
2023-06-08 11:10:09.0770,-2.07,1322.84,-413.53,1385.97
2023-06-08 11:10:09.1770,-2.52,1322.3,-412.0,1385.0
2023-06-08 11:10:09.2770,-3.16,1321.47,-411.26,1383.99
2023-06-08 11:10:09.3770,-3.22,1321.0,-410.23,1383.24
2023-06-08 11:10:09.4780,-3.38,1320.27,-409.13,1382.21
2023-06-08 11:10:09.5780,-3.69,1317.4,-407.67,1379.04
2023-06-08 11:10:09.6780,-3.71,1317.37,-406.65,1378.72
2023-06-08 11:10:09.7730,-2.41,1317.69,-405.83,1378.77
2023-06-08 11:10:09.8720,-1.82,1317.28,-404.25,1377.91
2023-06-08 11:10:09.9720,-1.52,1318.51,-403.49,1378.87
2023-06-08 11:10:10.0710,-1.77,1319.04,-402.67,1379.13
2023-06-08 11:10:10.1720,-1.63,1320.64,-402.26,1380.55
2023-06-08 11:10:10.2700,-2.87,1322.75,-402.51,1382.64
