time,Bx,By,Bz,Btotal
2023-06-08 12:58:55.9170,-90.81,-3145.3,-228.83,3154.92
2023-06-08 12:58:56.0160,-91.12,-3145.29,-229.02,3154.94
2023-06-08 12:58:56.1160,-91.09,-3145.89,-229.21,3155.54
2023-06-08 12:58:56.2150,-90.54,-3144.85,-228.84,3154.46
2023-06-08 12:58:56.3140,-90.75,-3145.34,-229.08,3154.98
2023-06-08 12:58:56.4140,-90.63,-3145.76,-228.75,3155.37
2023-06-08 12:58:56.5130,-90.79,-3145.39,-228.91,3155.02
2023-06-08 12:58:56.6130,-90.5,-3145.21,-228.5,3154.8
2023-06-08 12:58:56.7120,-91.05,-3145.34,-227.33,3154.86
2023-06-08 12:58:56.8110,-89.18,-3142.96,-225.99,3152.34
2023-06-08 12:58:56.9110,-85.31,-3143.15,-225.97,3152.42
2023-06-08 12:58:57.0100,-82.55,-3141.98,-223.2,3150.98
2023-06-08 12:58:57.1090,-80.06,-3141.09,-220.71,3149.86
2023-06-08 12:58:57.2090,-74.89,-3138.0,-215.58,3146.29
2023-06-08 12:58:57.3080,-72.83,-3140.07,-209.22,3147.87
2023-06-08 12:58:57.4080,-75.15,-3142.25,-200.79,3149.56
2023-06-08 12:58:57.5070,-74.79,-3144.19,-188.95,3150.75
2023-06-08 12:58:57.6060,-73.7,-3144.06,-185.23,3150.37
2023-06-08 12:58:57.7060,-74.51,-3145.76,-184.62,3152.05
2023-06-08 12:58:57.8050,-75.83,-3147.09,-187.59,3153.59
2023-06-08 12:58:57.9040,-77.95,-3149.11,-192.17,3155.93
2023-06-08 12:58:58.0040,-80.12,-3150.93,-193.58,3157.89
2023-06-08 12:58:58.1030,-82.85,-3152.35,-202.97,3159.97
2023-06-08 12:58:58.2030,-84.29,-3154.2,-205.32,3162.0
2023-06-08 12:58:58.3020,-86.19,-3156.19,-213.98,3164.6
2023-06-08 12:58:58.4020,-86.01,-3155.85,-221.19,3164.76
2023-06-08 12:58:58.5010,-91.36,-3157.89,-217.83,3166.71
2023-06-08 12:58:58.6000,-92.64,-3157.62,-221.78,3166.76
2023-06-08 12:58:58.6990,-93.38,-3159.02,-222.42,3168.21
2023-06-08 12:58:58.7990,-94.79,-3157.91,-212.61,3166.48
2023-06-08 12:58:58.8990,-95.78,-3157.77,-224.52,3167.2
2023-06-08 12:58:58.9980,-97.34,-3159.14,-230.92,3169.06
2023-06-08 12:58:59.0970,-96.96,-3161.09,-233.86,3171.21
2023-06-08 12:58:59.1970,-95.55,-3162.68,-238.17,3173.08
2023-06-08 12:58:59.2960,-96.26,-3164.34,-237.76,3174.72
2023-06-08 12:58:59.3950,-96.8,-3167.81,-284.54,3182.04
2023-06-08 12:58:59.4950,-94.93,-3190.6,-280.09,3204.27
2023-06-08 12:58:59.5940,-96.27,-3203.41,-248.49,3214.47
2023-06-08 12:58:59.6930,-95.31,-3207.01,-227.29,3216.47
2023-06-08 12:58:59.7930,-93.71,-3209.09,-222.51,3218.16
2023-06-08 12:58:59.8880,-92.8,-3210.13,-218.87,3218.92
2023-06-08 12:58:59.9880,-91.17,-3211.48,-216.38,3220.05
2023-06-08 12:59:00.0870,-90.95,-3210.69,-213.56,3219.07
2023-06-08 12:59:00.1860,-91.03,-3211.14,-210.48,3219.32
2023-06-08 12:59:00.2880,-90.28,-3210.49,-202.59,3218.14
2023-06-08 12:59:00.3880,-90.57,-3212.24,-202.32,3219.87
2023-06-08 12:59:00.4870,-91.14,-3210.41,-204.3,3218.19
2023-06-08 12:59:00.5870,-89.86,-3211.05,-212.38,3219.32
2023-06-08 12:59:00.6860,-88.5,-3211.82,-223.27,3220.79
2023-06-08 12:59:00.7850,-85.8,-3212.8,-230.14,3222.18
2023-06-08 12:59:00.8850,-83.73,-3212.36,-237.53,3222.22
2023-06-08 12:59:00.9840,-83.21,-3211.95,-238.0,3221.83
2023-06-08 12:59:01.0840,-83.25,-3214.02,-230.11,3223.32
2023-06-08 12:59:01.1830,-83.09,-3213.82,-228.11,3222.98
2023-06-08 12:59:01.2820,-83.04,-3213.62,-232.59,3223.1
2023-06-08 12:59:01.3820,-81.11,-3214.69,-231.99,3224.07
2023-06-08 12:59:01.4810,-81.28,-3216.74,-234.35,3226.29
2023-06-08 12:59:01.5800,-85.55,-3216.1,-235.12,3225.82
2023-06-08 12:59:01.6790,-85.24,-3217.79,-243.1,3228.08
2023-06-08 12:59:01.7780,-84.4,-3218.04,-242.12,3228.24
2023-06-08 12:59:01.8790,-86.15,-3219.72,-243.05,3230.02
2023-06-08 12:59:01.9780,-86.64,-3219.82,-237.16,3229.7
2023-06-08 12:59:02.0770,-85.92,-3220.59,-231.12,3230.01
2023-06-08 12:59:02.1770,-85.4,-3219.41,-233.68,3229.01
2023-06-08 12:59:02.2760,-83.13,-3222.03,-237.21,3231.82
2023-06-08 12:59:02.3760,-80.0,-3221.33,-234.18,3230.82
2023-06-08 12:59:02.4750,-77.63,-3221.73,-234.32,3231.17
2023-06-08 12:59:02.5740,-72.57,-3222.87,-241.97,3232.76
2023-06-08 12:59:02.6740,-72.1,-3224.11,-229.71,3233.09
2023-06-08 12:59:02.7730,-72.7,-3222.16,-228.54,3231.07
2023-06-08 12:59:02.8720,-92.55,-3219.6,-245.49,3230.27
2023-06-08 12:59:02.9720,-92.0,-3219.09,-257.69,3230.7
2023-06-08 12:59:03.0710,-81.09,-3224.93,-223.89,3233.71
2023-06-08 12:59:03.1710,-76.23,-3226.19,-206.55,3233.7
2023-06-08 12:59:03.2700,-78.5,-3228.0,-207.46,3235.61
2023-06-08 12:59:03.3690,-80.9,-3229.94,-210.61,3237.81
2023-06-08 12:59:03.4690,-81.53,-3231.13,-222.75,3239.83
2023-06-08 12:59:03.5680,-82.17,-3232.91,-246.58,3243.35
2023-06-08 12:59:03.6670,-82.06,-3233.92,-253.31,3244.87
2023-06-08 12:59:03.7670,-85.42,-3235.65,-256.5,3246.92
2023-06-08 12:59:03.8640,-87.43,-3235.8,-268.08,3248.06
2023-06-08 12:59:03.9630,-87.46,-3236.72,-278.19,3249.83
2023-06-08 12:59:04.0630,-87.62,-3236.93,-278.0,3250.03
2023-06-08 12:59:04.1620,-87.83,-3237.96,-279.48,3251.18
2023-06-08 12:59:04.2640,-88.64,-3238.76,-277.19,3251.81
2023-06-08 12:59:04.3630,-89.24,-3238.39,-273.6,3251.15
2023-06-08 12:59:04.4630,-89.76,-3224.36,-285.02,3238.18
2023-06-08 12:59:04.5620,-93.84,-3205.45,-282.45,3219.24
2023-06-08 12:59:04.6610,-92.39,-3200.99,-277.05,3214.29
2023-06-08 12:59:04.7610,-90.19,-3203.08,-263.93,3215.2
2023-06-08 12:59:04.8600,-89.39,-3203.07,-269.79,3215.65
2023-06-08 12:59:04.9590,-89.31,-3203.06,-268.09,3215.5
2023-06-08 12:59:05.0590,-88.89,-3202.75,-264.08,3214.85
2023-06-08 12:59:05.1580,-87.6,-3201.92,-257.91,3213.48
2023-06-08 12:59:05.2580,-87.59,-3202.55,-257.96,3214.11
2023-06-08 12:59:05.3570,-88.15,-3201.55,-254.97,3212.9
2023-06-08 12:59:05.4560,-89.73,-3199.4,-254.48,3210.76
2023-06-08 12:59:05.5560,-89.44,-3199.61,-254.76,3210.98
2023-06-08 12:59:05.6550,-94.82,-3198.22,-252.76,3209.59
2023-06-08 12:59:05.7550,-93.39,-3196.72,-252.26,3208.02
2023-06-08 12:59:05.8540,-93.95,-3195.94,-257.7,3207.69
2023-06-08 12:59:05.9530,-92.56,-3194.93,-262.84,3207.06
2023-06-08 12:59:06.0530,-91.47,-3191.69,-267.45,3204.18
2023-06-08 12:59:06.1520,-88.42,-3189.37,-268.88,3201.9
2023-06-08 12:59:06.2510,-83.57,-3189.85,-280.13,3203.22
2023-06-08 12:59:06.3510,-82.67,-3190.05,-275.68,3203.01
2023-06-08 12:59:06.4500,-82.32,-3189.91,-279.31,3203.17
2023-06-08 12:59:06.5490,-80.57,-3189.91,-281.46,3203.31
2023-06-08 12:59:06.6490,-78.65,-3189.1,-291.47,3203.35
2023-06-08 12:59:06.7470,-79.29,-3187.53,-287.68,3201.46
2023-06-08 12:59:06.8480,-80.22,-3183.52,-284.09,3197.18
2023-06-08 12:59:06.9470,-81.66,-3183.63,-288.86,3197.75
2023-06-08 12:59:07.0460,-80.54,-3184.34,-293.71,3198.87
2023-06-08 12:59:07.1460,-81.64,-3183.12,-297.93,3198.07
2023-06-08 12:59:07.2450,-83.41,-3184.04,-297.13,3198.96
2023-06-08 12:59:07.3450,-83.82,-3182.94,-292.73,3197.47
2023-06-08 12:59:07.4440,-84.4,-3182.62,-293.43,3197.24
2023-06-08 12:59:07.5440,-84.27,-3182.29,-298.8,3197.4
2023-06-08 12:59:07.6430,-83.74,-3180.85,-288.18,3194.98
2023-06-08 12:59:07.7420,-82.85,-3180.95,-284.05,3194.68
2023-06-08 12:59:07.8420,-82.13,-3179.76,-286.66,3193.71
2023-06-08 12:59:07.9380,-84.39,-3166.12,-293.84,3180.85
2023-06-08 12:59:08.0380,-80.31,-3187.87,-293.56,3202.37
2023-06-08 12:59:08.1370,-78.68,-3184.42,-285.37,3198.15
2023-06-08 12:59:08.2360,-78.1,-3182.66,-283.82,3196.25
2023-06-08 12:59:08.3370,-81.65,-3184.32,-290.15,3198.55
2023-06-08 12:59:08.4370,-79.79,-3184.22,-294.39,3198.79
2023-06-08 12:59:08.5360,-80.89,-3183.22,-300.1,3198.36
2023-06-08 12:59:08.6340,-83.77,-3184.17,-299.86,3199.36
2023-06-08 12:59:08.7340,-85.84,-3183.98,-306.07,3199.81
2023-06-08 12:59:08.8340,-86.63,-3183.78,-308.18,3199.83
2023-06-08 12:59:08.9330,-88.25,-3183.69,-315.47,3200.5
2023-06-08 12:59:09.0330,-89.51,-3183.64,-321.12,3201.04
2023-06-08 12:59:09.1310,-93.81,-3185.04,-315.59,3202.01
2023-06-08 12:59:09.2310,-95.39,-3183.9,-317.51,3201.11
2023-06-08 12:59:09.3310,-96.34,-3182.45,-316.62,3199.61
2023-06-08 12:59:09.4310,-96.45,-3184.95,-305.18,3200.99
2023-06-08 12:59:09.5300,-96.02,-3185.13,-313.5,3201.96
2023-06-08 12:59:09.6290,-96.68,-3185.86,-307.3,3202.11
2023-06-08 12:59:09.7280,-94.7,-3185.26,-311.3,3201.83
2023-06-08 12:59:09.8280,-93.93,-3185.92,-307.78,3202.13
2023-06-08 12:59:09.9270,-93.43,-3186.88,-302.27,3202.54
2023-06-08 12:59:10.0270,-93.28,-3188.51,-299.81,3203.94
2023-06-08 12:59:10.1260,-91.02,-3188.55,-283.4,3202.41
2023-06-08 12:59:10.2250,-90.87,-3189.5,-290.06,3203.95
2023-06-08 12:59:10.3250,-90.55,-3188.7,-284.6,3202.66
2023-06-08 12:59:10.4230,-89.7,-3190.29,-275.98,3203.47
2023-06-08 12:59:10.5230,-89.0,-3189.64,-271.04,3202.37
2023-06-08 12:59:10.6220,-87.57,-3190.21,-269.78,3202.79
2023-06-08 12:59:10.7220,-87.69,-3188.68,-271.37,3201.41
2023-06-08 12:59:10.8210,-88.87,-3189.42,-268.88,3201.97
2023-06-08 12:59:10.9200,-89.86,-3187.2,-272.68,3200.11
2023-06-08 12:59:11.0200,-91.75,-3186.92,-266.39,3199.35
2023-06-08 12:59:11.1190,-91.26,-3186.38,-270.12,3199.11
2023-06-08 12:59:11.2190,-91.11,-3184.31,-272.4,3197.24
2023-06-08 12:59:11.3180,-90.27,-3183.18,-278.08,3196.58
2023-06-08 12:59:11.4180,-88.03,-3180.38,-277.34,3193.66
2023-06-08 12:59:11.5160,-86.25,-3180.19,-279.85,3193.64
2023-06-08 12:59:11.6170,-85.27,-3179.9,-286.69,3193.93
2023-06-08 12:59:11.7150,-84.33,-3179.77,-282.37,3193.4
2023-06-08 12:59:11.8160,-84.09,-3180.0,-285.67,3193.91
2023-06-08 12:59:11.9130,-85.27,-3179.42,-285.56,3193.36
2023-06-08 12:59:12.0120,-84.67,-3179.65,-290.33,3194.0
2023-06-08 12:59:12.1130,-83.58,-3178.68,-294.48,3193.38
2023-06-08 12:59:12.2110,-87.09,-3178.88,-290.64,3193.33
2023-06-08 12:59:12.3110,-85.79,-3178.12,-313.57,3194.71
2023-06-08 12:59:12.4100,-82.76,-3178.58,-303.93,3194.15
2023-06-08 12:59:12.5100,-83.58,-3178.73,-303.88,3194.31
2023-06-08 12:59:12.6090,-83.03,-3178.0,-301.77,3193.37
2023-06-08 12:59:12.7080,-81.6,-3177.89,-296.75,3192.75
2023-06-08 12:59:12.8080,-80.75,-3177.86,-297.87,3192.81
2023-06-08 12:59:12.9070,-79.61,-3177.78,-297.1,3192.63
2023-06-08 12:59:13.0060,-76.57,-3178.52,-289.62,3192.61
2023-06-08 12:59:13.1060,-74.06,-3178.62,-290.55,3192.74
2023-06-08 12:59:13.2050,-71.48,-3178.05,-284.61,3191.57
2023-06-08 12:59:13.3050,-69.55,-3178.48,-277.28,3191.31
2023-06-08 12:59:13.4040,-67.41,-3178.99,-282.09,3192.2
2023-06-08 12:59:13.5030,-65.85,-3179.08,-273.7,3191.52
2023-06-08 12:59:13.6040,-64.87,-3180.28,-275.33,3192.83
2023-06-08 12:59:13.7030,-66.71,-3181.93,-274.36,3194.43
2023-06-08 12:59:13.8010,-67.0,-3181.62,-282.2,3194.81
2023-06-08 12:59:13.9010,-67.7,-3181.33,-285.53,3194.84
2023-06-08 12:59:14.0000,-69.25,-3182.76,-287.71,3196.49
2023-06-08 12:59:14.1000,-70.4,-3183.5,-291.1,3197.56
2023-06-08 12:59:14.1990,-72.02,-3182.88,-300.15,3197.82
2023-06-08 12:59:14.2980,-72.04,-3184.26,-303.63,3199.52
2023-06-08 12:59:14.3980,-75.06,-3186.47,-304.01,3201.82
2023-06-08 12:59:14.4970,-78.97,-3185.72,-304.04,3201.17
2023-06-08 12:59:14.5980,-79.6,-3185.93,-304.43,3201.43
2023-06-08 12:59:14.6960,-80.44,-3188.56,-295.76,3203.25
2023-06-08 12:59:14.7950,-80.57,-3190.89,-296.98,3205.69
2023-06-08 12:59:14.8950,-83.61,-3191.87,-304.55,3207.45
2023-06-08 12:59:14.9940,-82.21,-3192.96,-291.05,3207.25
2023-06-08 12:59:15.0940,-80.54,-3195.94,-303.48,3211.32
2023-06-08 12:59:15.1930,-80.62,-3198.04,-300.31,3213.13
2023-06-08 12:59:15.2930,-79.33,-3201.62,-277.52,3214.6
2023-06-08 12:59:15.3920,-78.08,-3206.79,-289.01,3220.73
2023-06-08 12:59:15.4910,-77.09,-3206.63,-287.41,3220.4
2023-06-08 12:59:15.5900,-78.23,-3208.78,-277.38,3221.7
2023-06-08 12:59:15.6900,-79.05,-3212.46,-280.87,3225.69
2023-06-08 12:59:15.7890,-79.15,-3212.24,-279.5,3225.35
2023-06-08 12:59:15.8880,-78.72,-3211.15,-279.95,3224.3
2023-06-08 12:59:15.9870,-78.98,-3210.16,-280.37,3223.35
2023-06-08 12:59:16.0880,-78.92,-3209.93,-279.87,3223.07
2023-06-08 12:59:16.1860,-78.59,-3210.27,-279.38,3223.36
2023-06-08 12:59:16.2870,-78.86,-3209.42,-279.13,3222.5
2023-06-08 12:59:16.3860,-78.69,-3210.29,-278.19,3223.28
2023-06-08 12:59:16.4860,-78.51,-3210.0,-278.56,3223.02
2023-06-08 12:59:16.5850,-78.46,-3209.68,-278.23,3222.67
2023-06-08 12:59:16.6850,-78.58,-3209.34,-278.4,3222.35
2023-06-08 12:59:16.7850,-78.68,-3209.19,-278.18,3222.19
2023-06-08 12:59:16.8840,-78.57,-3209.52,-277.38,3222.44
2023-06-08 12:59:16.9830,-78.04,-3209.4,-277.38,3222.31
2023-06-08 12:59:17.0830,-78.35,-3209.9,-277.74,3222.85
2023-06-08 12:59:17.1820,-78.17,-3208.98,-277.94,3221.95
2023-06-08 12:59:17.2810,-78.16,-3209.08,-277.9,3222.04
2023-06-08 12:59:17.3800,-78.37,-3209.27,-277.84,3222.23
2023-06-08 12:59:17.4800,-78.3,-3209.72,-277.95,3222.68
2023-06-08 12:59:17.5790,-78.53,-3209.73,-277.73,3222.68
2023-06-08 12:59:17.6790,-78.33,-3209.65,-277.66,3222.58
2023-06-08 12:59:17.7780,-78.39,-3208.9,-278.19,3221.89
2023-06-08 12:59:17.8770,-78.45,-3208.86,-277.75,3221.81
