time,Bx,By,Bz,Btotal
2023-06-08 12:40:49.4140,800.07,-362.78,1385.93,1640.89
2023-06-08 12:40:49.5140,800.06,-362.81,1385.49,1640.52
2023-06-08 12:40:49.6140,799.76,-362.75,1385.68,1640.52
2023-06-08 12:40:49.7140,799.75,-362.54,1385.3,1640.15
2023-06-08 12:40:49.7990,799.67,-362.53,1385.41,1640.2
2023-06-08 12:40:49.8990,799.94,-362.65,1385.8,1640.69
2023-06-08 12:40:50.0000,799.78,-362.71,1386.09,1640.87
2023-06-08 12:40:50.0990,799.8,-362.58,1385.53,1640.38
2023-06-08 12:40:50.1970,799.72,-362.89,1385.88,1640.71
2023-06-08 12:40:50.2970,800.77,-362.97,1386.77,1641.98
2023-06-08 12:40:50.3990,801.19,-362.61,1386.6,1641.96
2023-06-08 12:40:50.4980,801.39,-361.78,1387.05,1642.27
2023-06-08 12:40:50.5970,801.85,-361.1,1386.98,1642.28
2023-06-08 12:40:50.6920,801.5,-360.16,1386.94,1641.87
2023-06-08 12:40:50.7920,801.88,-358.7,1388.67,1643.19
2023-06-08 12:40:50.8930,804.1,-357.23,1390.38,1645.4
2023-06-08 12:40:51.0090,805.58,-355.61,1392.98,1647.97
2023-06-08 12:40:51.1040,805.93,-354.64,1392.84,1647.82
2023-06-08 12:40:51.2030,807.79,-353.11,1394.54,1649.83
2023-06-08 12:40:51.3080,809.14,-351.7,1397.33,1652.56
2023-06-08 12:40:51.4060,812.32,-349.09,1400.3,1656.07
2023-06-08 12:40:51.5060,814.49,-346.37,1403.89,1659.6
2023-06-08 12:40:51.5880,816.38,-343.96,1407.46,1663.04
2023-06-08 12:40:51.6880,818.21,-343.88,1410.39,1666.41
2023-06-08 12:40:51.7880,819.64,-341.54,1413.62,1669.37
2023-06-08 12:40:51.8890,820.37,-340.95,1416.33,1671.9
2023-06-08 12:40:51.9860,819.61,-342.88,1417.4,1672.82
2023-06-08 12:40:52.0870,819.25,-344.6,1417.57,1673.15
2023-06-08 12:40:52.1870,820.76,-347.19,1415.03,1672.28
2023-06-08 12:40:52.2840,820.72,-349.47,1413.9,1671.77
2023-06-08 12:40:52.3840,816.97,-352.55,1412.09,1669.05
2023-06-08 12:40:52.4860,817.24,-352.91,1411.5,1668.76
2023-06-08 12:40:52.5990,819.23,-351.6,1412.07,1669.94
2023-06-08 12:40:52.6930,818.75,-352.05,1412.42,1670.1
2023-06-08 12:40:52.7930,818.84,-351.0,1414.39,1671.59
2023-06-08 12:40:52.8920,821.46,-347.5,1418.0,1675.19
2023-06-08 12:40:52.9910,821.92,-349.09,1416.9,1674.82
2023-06-08 12:40:53.0760,821.87,-349.45,1417.46,1675.34
2023-06-08 12:40:53.1780,822.18,-349.52,1419.21,1676.99
2023-06-08 12:40:53.2940,824.14,-346.78,1421.6,1679.41
2023-06-08 12:40:53.3780,820.57,-341.31,1421.79,1676.7
2023-06-08 12:40:53.4720,834.29,-338.76,1444.13,1701.85
2023-06-08 12:40:53.5730,843.12,-341.14,1463.22,1722.86
2023-06-08 12:40:53.6780,845.51,-341.84,1468.17,1728.37
2023-06-08 12:40:53.7720,844.42,-344.66,1467.66,1727.96
2023-06-08 12:40:53.8750,846.17,-343.06,1467.54,1728.4
2023-06-08 12:40:53.9710,847.5,-342.88,1468.85,1730.13
2023-06-08 12:40:54.0710,847.54,-344.3,1469.39,1730.89
2023-06-08 12:40:54.1820,847.21,-345.73,1468.61,1730.35
2023-06-08 12:40:54.2830,847.63,-346.4,1469.29,1731.26
2023-06-08 12:40:54.3840,847.94,-345.65,1470.01,1731.88
2023-06-08 12:40:54.4810,849.51,-345.91,1469.97,1732.66
2023-06-08 12:40:54.5810,848.41,-347.91,1467.42,1730.36
2023-06-08 12:40:54.6670,847.35,-350.54,1464.65,1728.03
2023-06-08 12:40:54.7660,844.86,-354.15,1460.51,1724.04
2023-06-08 12:40:54.8670,844.22,-357.3,1457.15,1721.53
2023-06-08 12:40:54.9660,843.44,-359.77,1453.94,1718.95
2023-06-08 12:40:55.0650,841.23,-360.48,1451.81,1716.2
2023-06-08 12:40:55.1650,842.31,-359.02,1453.07,1717.5
2023-06-08 12:40:55.2640,842.49,-360.67,1451.17,1716.32
2023-06-08 12:40:55.3660,842.77,-362.01,1449.67,1715.47
2023-06-08 12:40:55.4650,839.8,-364.13,1448.37,1713.36
2023-06-08 12:40:55.5620,838.64,-364.28,1447.75,1712.31
2023-06-08 12:40:55.6630,840.25,-364.21,1447.33,1712.73
2023-06-08 12:40:55.7770,838.74,-365.78,1447.87,1712.78
2023-06-08 12:40:55.8750,839.56,-365.22,1448.18,1713.32
2023-06-08 12:40:55.9760,839.37,-364.15,1448.6,1713.36
2023-06-08 12:40:56.0720,839.98,-362.36,1450.48,1714.86
2023-06-08 12:40:56.1710,841.09,-361.56,1451.55,1716.15
2023-06-08 12:40:56.2740,842.84,-361.18,1452.34,1717.59
2023-06-08 12:40:56.3570,841.78,-361.19,1452.42,1717.14
2023-06-08 12:40:56.4580,845.01,-361.51,1451.98,1718.42
2023-06-08 12:40:56.5570,843.53,-361.56,1452.04,1717.76
2023-06-08 12:40:56.6550,845.41,-360.62,1453.39,1719.62
2023-06-08 12:40:56.7570,841.69,-359.98,1454.79,1718.85
2023-06-08 12:40:56.8550,845.28,-355.54,1457.23,1721.75
2023-06-08 12:40:56.9550,844.61,-354.7,1460.09,1723.67
2023-06-08 12:40:57.0540,847.61,-353.39,1456.26,1721.63
2023-06-08 12:40:57.1530,849.03,-351.28,1459.81,1724.9
2023-06-08 12:40:57.2540,849.84,-351.28,1458.41,1724.12
2023-06-08 12:40:57.3520,849.82,-352.1,1457.92,1723.86
2023-06-08 12:40:57.4630,848.78,-353.74,1456.92,1722.84
2023-06-08 12:40:57.5620,847.34,-356.96,1455.49,1721.58
2023-06-08 12:40:57.6620,846.76,-359.34,1453.83,1720.39
2023-06-08 12:40:57.7610,846.29,-362.06,1453.31,1720.29
2023-06-08 12:40:57.8600,845.73,-363.96,1454.25,1721.21
2023-06-08 12:40:57.9630,842.04,-372.2,1450.22,1717.76
2023-06-08 12:40:58.0480,842.69,-372.34,1452.39,1719.94
2023-06-08 12:40:58.1620,844.46,-369.25,1455.66,1722.9
2023-06-08 12:40:58.2460,843.3,-371.7,1456.06,1723.2
2023-06-08 12:40:58.3460,843.08,-374.02,1457.48,1724.8
2023-06-08 12:40:58.4480,834.08,-385.68,1443.03,1710.78
2023-06-08 12:40:58.5480,827.78,-363.64,1426.25,1688.69
2023-06-08 12:40:58.6450,830.82,-370.41,1428.96,1693.93
2023-06-08 12:40:58.7460,833.14,-366.74,1433.57,1698.16
2023-06-08 12:40:58.8430,832.46,-366.26,1435.47,1699.32
2023-06-08 12:40:58.9440,833.38,-365.66,1437.39,1701.27
2023-06-08 12:40:59.0410,833.54,-366.01,1438.89,1702.69
2023-06-08 12:40:59.1430,834.14,-365.1,1441.29,1704.82
2023-06-08 12:40:59.2570,834.88,-363.41,1443.7,1706.85
2023-06-08 12:40:59.3570,833.7,-363.36,1445.05,1707.41
2023-06-08 12:40:59.4560,832.88,-363.07,1445.63,1707.44
2023-06-08 12:40:59.5520,831.79,-361.93,1446.02,1707.0
2023-06-08 12:40:59.6540,830.26,-361.5,1447.34,1707.28
2023-06-08 12:40:59.7520,830.77,-360.39,1448.4,1708.2
2023-06-08 12:40:59.8380,828.95,-361.32,1448.35,1707.46
2023-06-08 12:40:59.9370,827.93,-362.36,1447.65,1706.59
2023-06-08 12:41:00.0340,826.0,-364.93,1444.75,1703.75
2023-06-08 12:41:00.1370,825.57,-364.86,1443.21,1702.21
2023-06-08 12:41:00.2370,826.36,-365.62,1442.38,1702.06
2023-06-08 12:41:00.3390,825.04,-366.93,1440.42,1700.04
2023-06-08 12:41:00.4360,825.57,-365.0,1440.46,1699.92
2023-06-08 12:41:00.5340,825.77,-366.02,1439.24,1699.2
2023-06-08 12:41:00.6360,824.96,-366.17,1437.76,1697.58
2023-06-08 12:41:00.7360,822.24,-369.27,1435.15,1694.72
2023-06-08 12:41:00.8310,822.05,-370.66,1432.99,1693.1
2023-06-08 12:41:00.9310,821.94,-370.87,1433.32,1693.38
2023-06-08 12:41:01.0470,817.63,-377.19,1429.55,1689.5
2023-06-08 12:41:01.1440,818.21,-376.16,1429.17,1689.23
2023-06-08 12:41:01.2450,817.67,-376.13,1428.38,1688.29
2023-06-08 12:41:01.3440,817.28,-374.94,1429.86,1689.09
2023-06-08 12:41:01.4270,816.57,-372.7,1430.12,1688.47
2023-06-08 12:41:01.5200,817.09,-371.1,1431.37,1689.42
2023-06-08 12:41:01.6260,818.55,-371.2,1432.33,1690.97
2023-06-08 12:41:01.7200,819.81,-370.33,1434.15,1692.93
2023-06-08 12:41:01.8290,821.07,-370.84,1435.16,1694.51
2023-06-08 12:41:01.9280,816.37,-369.68,1435.44,1692.22
2023-06-08 12:41:02.0300,821.49,-364.31,1439.81,1697.23
2023-06-08 12:41:02.1300,822.75,-367.6,1442.41,1700.76
2023-06-08 12:41:02.2280,823.32,-368.07,1444.4,1702.83
2023-06-08 12:41:02.3250,824.4,-368.9,1445.64,1704.58
2023-06-08 12:41:02.4280,823.84,-369.88,1445.83,1704.68
2023-06-08 12:41:02.5230,821.25,-372.9,1444.71,1703.14
2023-06-08 12:41:02.6270,819.91,-374.46,1443.78,1702.05
2023-06-08 12:41:02.7220,819.23,-375.95,1442.02,1700.56
2023-06-08 12:41:02.8210,819.39,-376.97,1442.6,1701.35
2023-06-08 12:41:02.9230,816.77,-380.06,1439.77,1698.38
2023-06-08 12:41:03.0350,816.31,-380.01,1439.89,1698.25
2023-06-08 12:41:03.1370,815.22,-380.94,1437.82,1696.18
2023-06-08 12:41:03.2310,816.11,-379.87,1439.46,1697.76
2023-06-08 12:41:03.3320,816.07,-379.11,1440.32,1698.3
2023-06-08 12:41:03.4190,817.61,-377.91,1440.8,1699.17
2023-06-08 12:41:03.5160,819.52,-376.16,1443.52,1702.02
2023-06-08 12:41:03.6180,818.5,-379.61,1442.9,1701.77
2023-06-08 12:41:03.7180,821.51,-375.41,1445.1,1704.15
2023-06-08 12:41:03.8190,821.82,-377.16,1446.5,1705.87
2023-06-08 12:41:03.9190,823.27,-376.07,1447.98,1707.58
2023-06-08 12:41:04.0160,826.51,-373.23,1452.21,1712.11
2023-06-08 12:41:04.1170,828.31,-371.04,1452.59,1712.83
2023-06-08 12:41:04.2180,830.42,-369.9,1455.29,1715.89
2023-06-08 12:41:04.3140,831.35,-369.48,1455.32,1716.28
2023-06-08 12:41:04.4170,832.88,-368.69,1456.69,1718.01
2023-06-08 12:41:04.5170,834.72,-366.9,1458.34,1719.92
2023-06-08 12:41:04.6120,835.48,-366.78,1460.04,1721.71
2023-06-08 12:41:04.7130,835.18,-367.44,1460.06,1721.72
2023-06-08 12:41:04.8230,834.28,-368.32,1460.26,1721.64
2023-06-08 12:41:04.9280,834.47,-367.69,1459.55,1720.99
2023-06-08 12:41:05.0210,835.52,-367.11,1460.88,1722.51
2023-06-08 12:41:05.1210,834.77,-367.06,1459.78,1721.2
2023-06-08 12:41:05.2220,832.31,-368.7,1458.09,1718.92
2023-06-08 12:41:05.3080,831.15,-370.8,1456.09,1717.12
2023-06-08 12:41:05.4080,830.2,-372.04,1451.88,1713.36
2023-06-08 12:41:05.5030,829.45,-373.37,1449.87,1711.58
2023-06-08 12:41:05.6020,827.47,-375.24,1447.74,1709.23
2023-06-08 12:41:05.7010,826.33,-377.19,1444.42,1706.29
2023-06-08 12:41:05.8000,827.23,-376.4,1444.11,1706.3
2023-06-08 12:41:05.9050,825.82,-376.62,1442.29,1704.12
2023-06-08 12:41:06.0060,823.65,-379.16,1440.2,1701.86
2023-06-08 12:41:06.1030,822.52,-379.94,1437.54,1699.24
2023-06-08 12:41:06.2030,822.81,-380.06,1436.39,1698.43
2023-06-08 12:41:06.3030,822.15,-380.61,1436.68,1698.48
2023-06-08 12:41:06.4140,819.19,-387.26,1431.24,1693.95
2023-06-08 12:41:06.5120,821.11,-385.4,1431.97,1695.08
2023-06-08 12:41:06.6120,820.42,-385.61,1430.04,1693.16
2023-06-08 12:41:06.7120,821.52,-383.36,1431.91,1694.76
2023-06-08 12:41:06.8130,820.83,-382.16,1431.6,1693.9
2023-06-08 12:41:06.9130,820.16,-383.04,1430.43,1692.78
2023-06-08 12:41:06.9960,823.15,-382.28,1431.61,1695.05
2023-06-08 12:41:07.0960,826.15,-380.51,1433.68,1697.87
2023-06-08 12:41:07.1980,823.77,-381.25,1433.03,1696.33
2023-06-08 12:41:07.2970,824.53,-381.99,1432.59,1696.49
2023-06-08 12:41:07.3970,828.12,-380.78,1434.91,1699.93
2023-06-08 12:41:07.4950,828.73,-379.25,1437.01,1701.65
2023-06-08 12:41:07.5970,828.14,-378.13,1438.0,1701.95
2023-06-08 12:41:07.6950,826.69,-381.14,1436.28,1700.46
2023-06-08 12:41:07.7920,824.24,-383.72,1435.22,1698.96
2023-06-08 12:41:07.8930,823.12,-386.52,1432.33,1696.61
2023-06-08 12:41:07.9840,822.31,-387.28,1432.41,1696.46
2023-06-08 12:41:08.1040,821.54,-389.68,1429.98,1694.59
2023-06-08 12:41:08.1820,820.79,-391.46,1429.16,1693.94
2023-06-08 12:41:08.3030,817.49,-394.37,1425.43,1689.87
2023-06-08 12:41:08.4000,815.98,-395.89,1424.28,1688.53
2023-06-08 12:41:08.5020,817.64,-394.49,1425.46,1690.0
2023-06-08 12:41:08.5880,815.96,-395.46,1424.1,1688.26
2023-06-08 12:41:08.6880,815.85,-395.75,1424.85,1688.91
2023-06-08 12:41:08.7870,818.57,-393.47,1428.0,1692.35
2023-06-08 12:41:08.8860,816.49,-399.04,1427.35,1692.11
2023-06-08 12:41:08.9870,818.71,-396.62,1430.62,1695.37
2023-06-08 12:41:09.0860,819.83,-398.01,1431.19,1696.72
2023-06-08 12:41:09.1840,818.08,-401.82,1430.51,1696.19
2023-06-08 12:41:09.2840,820.94,-400.29,1434.88,1700.9
2023-06-08 12:41:09.3820,823.26,-399.02,1438.81,1705.04
2023-06-08 12:41:09.4900,820.38,-396.57,1439.36,1703.54
2023-06-08 12:41:09.5900,821.18,-397.59,1438.65,1703.56
2023-06-08 12:41:09.6880,821.39,-398.49,1438.15,1703.45
2023-06-08 12:41:09.7870,821.4,-398.68,1438.5,1703.8
2023-06-08 12:41:09.8880,822.21,-398.21,1438.68,1704.23
2023-06-08 12:41:09.9710,822.32,-397.86,1438.65,1704.18
2023-06-08 12:41:10.0910,822.79,-398.13,1439.16,1704.9
2023-06-08 12:41:10.1770,822.28,-397.93,1438.78,1704.28
2023-06-08 12:41:10.2750,823.05,-397.54,1439.46,1705.14
2023-06-08 12:41:10.3740,823.08,-397.25,1439.74,1705.32
2023-06-08 12:41:10.4740,823.31,-397.4,1439.81,1705.52
2023-06-08 12:41:10.5740,823.56,-397.13,1439.49,1705.31
2023-06-08 12:41:10.6720,823.31,-396.95,1440.37,1705.89
2023-06-08 12:41:10.7720,823.19,-396.97,1439.96,1705.5
2023-06-08 12:41:10.8720,823.15,-396.98,1439.62,1705.19
2023-06-08 12:41:10.9720,822.99,-397.22,1439.74,1705.27
2023-06-08 12:41:11.0720,823.04,-397.04,1439.71,1705.23
2023-06-08 12:41:11.1830,823.12,-396.97,1439.7,1705.24
2023-06-08 12:41:11.2840,823.22,-397.24,1439.44,1705.13
