time,Bx,By,Bz,Btotal
2023-06-08 10:25:18.7350,817.34,-595.1,-1397.73,1725.06
2023-06-08 10:25:18.8340,816.73,-595.48,-1396.26,1723.71
2023-06-08 10:25:18.9350,817.13,-596.13,-1396.29,1724.16
2023-06-08 10:25:19.0320,816.11,-596.64,-1395.6,1723.28
2023-06-08 10:25:19.1310,815.32,-596.81,-1395.45,1722.85
2023-06-08 10:25:19.2320,814.0,-596.1,-1394.76,1721.42
2023-06-08 10:25:19.3310,813.2,-596.17,-1394.65,1720.98
2023-06-08 10:25:19.4310,811.59,-595.52,-1392.83,1718.52
2023-06-08 10:25:19.5300,810.37,-595.55,-1392.55,1717.73
2023-06-08 10:25:19.6280,809.07,-595.74,-1391.71,1716.49
2023-06-08 10:25:19.7280,807.08,-593.01,-1391.37,1714.34
2023-06-08 10:25:19.8270,805.23,-591.75,-1389.39,1711.42
2023-06-08 10:25:19.9280,804.81,-592.08,-1388.97,1711.0
2023-06-08 10:25:20.0260,803.9,-591.54,-1387.11,1708.87
2023-06-08 10:25:20.1250,804.46,-591.11,-1385.9,1708.01
2023-06-08 10:25:20.2240,803.95,-592.51,-1386.7,1708.9
2023-06-08 10:25:20.3240,804.43,-591.42,-1389.91,1711.35
2023-06-08 10:25:20.4240,805.24,-588.52,-1390.87,1711.52
2023-06-08 10:25:20.5240,804.96,-587.72,-1390.41,1710.73
2023-06-08 10:25:20.6230,804.57,-586.67,-1391.18,1710.82
2023-06-08 10:25:20.7240,804.43,-585.14,-1392.3,1711.14
2023-06-08 10:25:20.8210,805.81,-582.51,-1395.76,1713.71
2023-06-08 10:25:20.9200,806.35,-580.65,-1397.45,1714.71
2023-06-08 10:25:21.0210,806.46,-580.06,-1395.78,1713.2
2023-06-08 10:25:21.1210,804.81,-580.23,-1394.15,1711.15
2023-06-08 10:25:21.2200,805.98,-579.48,-1394.88,1712.04
2023-06-08 10:25:21.3200,803.56,-578.42,-1393.88,1709.73
2023-06-08 10:25:21.4190,802.23,-577.39,-1394.01,1708.87
2023-06-08 10:25:21.5160,801.04,-576.73,-1393.75,1707.87
2023-06-08 10:25:21.6160,800.86,-574.28,-1394.62,1707.67
