time,Bx,By,Bz,Btotal
2023-06-08 11:8:01.3490,-91.03,1255.12,-403.09,1321.4
2023-06-08 11:8:01.4480,-91.19,1255.51,-402.94,1321.73
2023-06-08 11:8:01.5490,-91.51,1255.91,-403.08,1322.18
2023-06-08 11:8:01.6490,-91.67,1256.49,-402.88,1322.68
2023-06-08 11:8:01.7490,-91.87,1256.44,-402.68,1322.58
2023-06-08 11:8:01.8480,-92.04,1256.2,-402.91,1322.44
2023-06-08 11:8:01.9450,-92.18,1255.78,-402.35,1321.88
2023-06-08 11:8:02.0460,-92.1,1255.72,-403.07,1322.04
2023-06-08 11:8:02.1440,-91.74,1256.03,-402.88,1322.25
2023-06-08 11:8:02.2440,-91.19,1256.31,-402.65,1322.41
2023-06-08 11:8:02.3440,-90.35,1256.27,-402.31,1322.21
2023-06-08 11:8:02.4440,-89.35,1256.9,-402.39,1322.76
2023-06-08 11:8:02.5450,-89.03,1257.62,-402.01,1323.3
2023-06-08 11:8:02.6430,-87.91,1258.66,-402.26,1324.3
2023-06-08 11:8:02.7420,-87.32,1259.74,-402.17,1325.25
2023-06-08 11:8:02.8360,-85.5,1261.36,-401.78,1326.56
2023-06-08 11:8:02.9410,-84.99,1262.98,-400.9,1327.8
2023-06-08 11:8:03.0420,-83.4,1265.13,-400.17,1329.53
2023-06-08 11:8:03.1370,-83.2,1266.93,-399.17,1330.92
2023-06-08 11:8:03.2400,-82.66,1269.2,-397.66,1332.6
2023-06-08 11:8:03.3390,-82.32,1271.2,-396.18,1334.05
2023-06-08 11:8:03.4370,-82.05,1272.54,-395.28,1335.05
2023-06-08 11:8:03.5350,-82.26,1274.56,-394.47,1336.74
2023-06-08 11:8:03.6340,-82.42,1275.17,-392.96,1336.89
2023-06-08 11:8:03.7350,-82.76,1276.91,-391.83,1338.24
2023-06-08 11:8:03.8340,-82.73,1277.85,-390.61,1338.78
2023-06-08 11:8:03.9320,-82.43,1278.4,-389.91,1339.08
2023-06-08 11:8:04.0340,-82.02,1278.31,-389.02,1338.71
2023-06-08 11:8:04.1330,-81.78,1279.02,-388.72,1339.28
2023-06-08 11:8:04.2340,-81.85,1279.34,-387.96,1339.38
2023-06-08 11:8:04.3350,-80.61,1278.97,-387.64,1338.85
