time,Bx,By,Bz,Btotal
2023-06-06 13:12:55.5820,-1341.99,108.77,-412.48,1408.16
2023-06-06 13:12:55.6840,-1342.66,108.64,-412.48,1408.78
2023-06-06 13:12:55.7810,-1342.16,109.1,-412.0,1408.21
2023-06-06 13:12:55.8820,-1342.27,109.15,-412.81,1408.55
2023-06-06 13:12:55.9830,-1342.18,109.25,-412.6,1408.41
2023-06-06 13:12:56.0850,-1342.45,108.96,-412.04,1408.48
2023-06-06 13:12:56.1850,-1342.16,108.96,-411.91,1408.17
2023-06-06 13:12:56.2840,-1341.98,108.85,-412.09,1408.04
2023-06-06 13:12:56.3870,-1341.93,108.88,-412.23,1408.03
2023-06-06 13:12:56.4840,-1342.11,108.54,-412.25,1408.19
2023-06-06 13:12:56.5850,-1341.87,109.06,-412.28,1408.01
2023-06-06 13:12:56.6840,-1342.22,108.88,-412.03,1408.25
2023-06-06 13:12:56.7760,-1342.02,108.68,-412.14,1408.08
2023-06-06 13:12:56.8780,-1342.25,108.83,-412.31,1408.36
2023-06-06 13:12:56.9750,-1341.82,108.6,-412.32,1407.94
2023-06-06 13:12:57.0760,-1341.83,108.77,-412.09,1407.9
2023-06-06 13:12:57.1770,-1341.73,108.95,-411.95,1407.77
2023-06-06 13:12:57.2740,-1342.28,109.23,-410.85,1408.0
2023-06-06 13:12:57.3730,-1342.04,109.48,-410.41,1407.66
2023-06-06 13:12:57.4730,-1342.75,109.73,-410.35,1408.34
2023-06-06 13:12:57.5710,-1343.08,110.11,-410.63,1408.76
2023-06-06 13:12:57.6710,-1342.75,110.19,-409.91,1408.25
2023-06-06 13:12:57.7760,-1342.58,110.54,-410.43,1408.26
2023-06-06 13:12:57.8750,-1342.63,110.87,-410.06,1408.22
2023-06-06 13:12:57.9750,-1343.92,111.23,-410.86,1409.71
2023-06-06 13:12:58.0740,-1344.58,111.61,-410.91,1410.38
2023-06-06 13:12:58.1750,-1346.22,111.75,-411.9,1412.25
2023-06-06 13:12:58.2730,-1347.72,112.43,-412.05,1413.78
2023-06-06 13:12:58.3730,-1348.65,112.72,-412.2,1414.73
2023-06-06 13:12:58.4670,-1349.83,112.78,-412.27,1415.88
2023-06-06 13:12:58.5650,-1352.98,112.78,-412.59,1418.98
2023-06-06 13:12:58.6650,-1357.06,112.08,-412.24,1422.71
2023-06-06 13:12:58.7650,-1356.28,113.0,-412.75,1422.19
2023-06-06 13:12:58.8640,-1356.41,113.37,-413.16,1422.46
2023-06-06 13:12:58.9630,-1358.13,113.12,-413.52,1424.19
2023-06-06 13:12:59.0640,-1359.14,112.85,-414.01,1425.27
2023-06-06 13:12:59.1620,-1360.61,112.33,-414.38,1426.74
2023-06-06 13:12:59.2620,-1360.88,112.07,-414.84,1427.11
2023-06-06 13:12:59.3610,-1361.73,112.16,-415.13,1428.02
2023-06-06 13:12:59.4650,-1362.23,112.06,-415.58,1428.61
2023-06-06 13:12:59.5640,-1361.84,112.03,-415.94,1428.34
2023-06-06 13:12:59.6620,-1361.35,112.07,-415.93,1427.87
2023-06-06 13:12:59.7640,-1360.27,112.1,-416.19,1426.93
2023-06-06 13:12:59.8630,-1358.49,111.95,-416.92,1425.43
2023-06-06 13:12:59.9550,-1358.82,111.87,-417.44,1425.88
2023-06-06 13:13:00.0670,-1358.42,111.9,-417.78,1425.61
2023-06-06 13:13:00.1640,-1358.01,111.91,-417.73,1425.2
2023-06-06 13:13:00.2570,-1357.91,111.39,-418.11,1425.18
2023-06-06 13:13:00.3640,-1356.71,110.41,-418.84,1424.18
2023-06-06 13:13:00.4580,-1356.87,110.16,-419.15,1424.4
2023-06-06 13:13:00.5560,-1356.87,109.65,-419.49,1424.46
2023-06-06 13:13:00.6570,-1356.21,109.31,-419.82,1423.9
2023-06-06 13:13:00.7540,-1354.99,108.54,-419.1,1422.47
2023-06-06 13:13:00.8520,-1353.5,108.45,-418.93,1421.0
2023-06-06 13:13:00.9520,-1353.5,107.75,-419.04,1420.98
2023-06-06 13:13:01.0490,-1354.52,107.62,-419.77,1422.15
2023-06-06 13:13:01.1530,-1355.79,107.2,-420.51,1423.55
2023-06-06 13:13:01.2550,-1358.07,106.61,-420.55,1425.68
2023-06-06 13:13:01.3550,-1360.72,106.57,-420.82,1428.28
2023-06-06 13:13:01.4540,-1363.0,105.8,-421.04,1430.47
