time,Bx,By,Bz,Btotal
2023-06-06 10:52:49.6660,809.34,433.63,-998.42,1356.43
2023-06-06 10:52:49.7660,809.74,433.57,-998.39,1356.63
2023-06-06 10:52:49.8670,809.48,433.51,-998.46,1356.51
2023-06-06 10:52:49.9660,809.78,433.62,-998.83,1357.0
2023-06-06 10:52:50.0650,809.31,433.73,-998.88,1356.78
2023-06-06 10:52:50.1660,809.67,433.62,-998.29,1356.53
2023-06-06 10:52:50.2640,809.77,433.86,-998.88,1357.1
2023-06-06 10:52:50.3650,809.66,434.04,-998.58,1356.88
2023-06-06 10:52:50.4600,809.77,433.78,-998.38,1356.71
2023-06-06 10:52:50.5610,809.47,433.69,-998.38,1356.5
2023-06-06 10:52:50.6590,809.41,433.62,-998.43,1356.48
2023-06-06 10:52:50.7600,809.67,433.97,-997.4,1355.99
2023-06-06 10:52:50.8590,810.27,433.58,-998.85,1357.29
2023-06-06 10:52:50.9590,810.98,433.16,-999.64,1358.16
2023-06-06 10:52:51.0570,811.19,432.97,-1000.12,1358.58
2023-06-06 10:52:51.1570,811.45,432.08,-1000.71,1358.89
2023-06-06 10:52:51.2510,811.47,431.56,-1000.93,1358.89
2023-06-06 10:52:51.3560,811.18,431.14,-1000.94,1358.59
2023-06-06 10:52:51.4540,810.41,430.96,-1000.58,1357.81
2023-06-06 10:52:51.5550,810.15,430.88,-999.62,1356.93
2023-06-06 10:52:51.6540,810.52,431.24,-999.19,1356.94
2023-06-06 10:52:51.7550,809.15,432.23,-997.45,1355.16
2023-06-06 10:52:51.8540,807.78,433.04,-995.84,1353.41
2023-06-06 10:52:51.9520,807.84,433.57,-995.25,1353.19
2023-06-06 10:52:52.0510,808.05,434.1,-994.43,1352.88
2023-06-06 10:52:52.1500,807.99,434.83,-994.04,1352.79
2023-06-06 10:52:52.2500,806.8,435.5,-992.22,1350.96
2023-06-06 10:52:52.3490,805.78,435.56,-990.18,1348.87
2023-06-06 10:52:52.4490,803.57,436.46,-986.75,1345.33
2023-06-06 10:52:52.5480,801.45,437.18,-983.84,1342.15
2023-06-06 10:52:52.6490,800.64,437.88,-982.2,1340.7
2023-06-06 10:52:52.7460,800.18,438.46,-981.45,1340.07
2023-06-06 10:52:52.8480,799.88,438.51,-980.55,1339.24
2023-06-06 10:52:52.9480,799.12,439.0,-979.67,1338.31
2023-06-06 10:52:53.0470,798.74,439.17,-979.37,1337.91
2023-06-06 10:52:53.1470,799.13,439.4,-979.69,1338.46
2023-06-06 10:52:53.2450,799.44,439.38,-980.11,1338.95
2023-06-06 10:52:53.3470,799.84,439.59,-979.56,1338.86
2023-06-06 10:52:53.4440,799.42,439.48,-978.9,1338.08
2023-06-06 10:52:53.5430,798.6,440.17,-976.91,1336.36
2023-06-06 10:52:53.6400,797.57,441.55,-974.44,1334.4
2023-06-06 10:52:53.7400,796.13,442.45,-972.03,1332.08
2023-06-06 10:52:53.8390,795.25,442.68,-970.41,1330.44
2023-06-06 10:52:53.9390,794.9,442.51,-970.01,1329.88
2023-06-06 10:52:54.0430,795.31,442.69,-970.26,1330.38
2023-06-06 10:52:54.1410,795.65,442.25,-971.12,1331.06
2023-06-06 10:52:54.2380,795.28,442.84,-973.13,1332.5
2023-06-06 10:52:54.3390,796.52,441.98,-976.16,1335.17
2023-06-06 10:52:54.4380,797.48,441.27,-978.17,1336.98
2023-06-06 10:52:54.5370,797.88,440.65,-978.89,1337.54
2023-06-06 10:52:54.6380,797.19,439.78,-979.04,1336.95
2023-06-06 10:52:54.7370,796.93,439.38,-979.53,1337.03
2023-06-06 10:52:54.8310,796.99,438.58,-980.21,1337.29
2023-06-06 10:52:54.9360,797.73,437.89,-981.23,1338.26
2023-06-06 10:52:55.0350,798.0,437.54,-981.9,1338.79
2023-06-06 10:52:55.1350,798.22,437.29,-982.53,1339.31
2023-06-06 10:52:55.2340,798.24,436.82,-983.19,1339.65
2023-06-06 10:52:55.3340,799.22,436.36,-984.38,1340.96
2023-06-06 10:52:55.4320,800.4,436.46,-987.09,1343.68
2023-06-06 10:52:55.5300,803.66,437.49,-991.05,1348.86
2023-06-06 10:52:55.6310,811.43,438.4,-1000.33,1360.62
2023-06-06 10:52:55.7290,817.11,439.54,-1007.07,1369.33
2023-06-06 10:52:55.8290,816.06,436.69,-1004.75,1366.08
2023-06-06 10:52:55.9290,803.82,431.76,-990.93,1347.03
2023-06-06 10:52:56.0270,802.53,431.6,-988.34,1344.3
2023-06-06 10:52:56.1280,804.12,430.95,-990.05,1346.3
2023-06-06 10:52:56.2280,805.02,430.76,-991.41,1347.78
2023-06-06 10:52:56.3280,806.42,430.18,-993.77,1350.16
2023-06-06 10:52:56.4270,808.11,429.74,-996.01,1352.68
2023-06-06 10:52:56.5190,809.88,428.99,-999.08,1355.77
2023-06-06 10:52:56.6240,811.92,428.9,-1001.05,1358.4
2023-06-06 10:52:56.7250,813.57,427.93,-1003.39,1360.81
2023-06-06 10:52:56.8240,814.68,427.02,-1005.61,1362.83
2023-06-06 10:52:56.9240,815.81,425.94,-1007.01,1364.2
2023-06-06 10:52:57.0240,814.75,425.23,-1006.28,1362.81
2023-06-06 10:52:57.1250,815.13,424.69,-1007.26,1363.59
2023-06-06 10:52:57.2210,815.55,423.65,-1008.23,1364.23
2023-06-06 10:52:57.3210,815.53,423.02,-1009.28,1364.8
2023-06-06 10:52:57.4190,815.64,422.76,-1010.14,1365.42
2023-06-06 10:52:57.5190,815.67,422.69,-1011.45,1366.39
2023-06-06 10:52:57.6150,816.06,422.42,-1013.34,1367.94
2023-06-06 10:52:57.7170,816.14,422.23,-1014.63,1368.88
2023-06-06 10:52:57.8160,813.21,421.89,-1013.61,1366.28
2023-06-06 10:52:57.9170,807.8,422.35,-1011.55,1361.67
2023-06-06 10:52:58.0150,806.31,421.83,-1010.99,1360.21
2023-06-06 10:52:58.1160,805.19,421.81,-1010.2,1358.95
2023-06-06 10:52:58.2080,804.4,422.32,-1009.83,1358.37
2023-06-06 10:52:58.3120,804.41,422.64,-1009.08,1357.92
2023-06-06 10:52:58.4130,804.38,423.1,-1008.31,1357.48
2023-06-06 10:52:58.5140,803.18,423.95,-1007.4,1356.35
2023-06-06 10:52:58.6120,802.51,424.69,-1006.9,1355.81
2023-06-06 10:52:58.7110,801.38,425.32,-1006.47,1355.03
2023-06-06 10:52:58.8120,801.61,426.23,-1006.07,1355.15
2023-06-06 10:52:58.9120,800.3,427.35,-1004.29,1353.4
2023-06-06 10:52:59.0110,797.97,428.54,-1001.72,1350.5
2023-06-06 10:52:59.1080,795.68,429.5,-998.52,1347.07
