time,Bx,By,Bz,Btotal
2023-06-06 14:11:40.2650,143.02,3306.56,707.34,3384.39
2023-06-06 14:11:40.3640,143.32,3304.38,706.89,3382.18
2023-06-06 14:11:40.4630,143.16,3305.93,707.11,3383.74
2023-06-06 14:11:40.5620,143.12,3305.91,707.23,3383.74
2023-06-06 14:11:40.6610,143.12,3304.28,707.38,3382.18
2023-06-06 14:11:40.7610,143.0,3306.46,707.48,3384.32
2023-06-06 14:11:40.8600,143.12,3304.7,707.16,3382.54
2023-06-06 14:11:40.9590,143.41,3305.59,707.15,3383.43
2023-06-06 14:11:41.0590,142.42,3307.47,706.89,3385.17
2023-06-06 14:11:41.1580,143.08,3305.2,708.58,3383.33
2023-06-06 14:11:41.2580,144.38,3309.69,712.83,3388.66
2023-06-06 14:11:41.3580,144.78,3304.02,713.29,3383.24
2023-06-06 14:11:41.4570,145.06,3306.97,716.72,3386.85
2023-06-06 14:11:41.5560,142.7,3303.88,713.85,3383.13
2023-06-06 14:11:41.6550,137.6,3302.96,708.81,3380.96
2023-06-06 14:11:41.7550,131.95,3300.49,702.69,3377.04
2023-06-06 14:11:41.8540,128.97,3300.77,703.38,3377.34
2023-06-06 14:11:41.9540,124.99,3300.17,700.88,3376.09
2023-06-06 14:11:42.0530,120.97,3295.04,698.36,3370.41
2023-06-06 14:11:42.1530,116.55,3301.0,699.56,3376.32
2023-06-06 14:11:42.2520,112.73,3295.08,697.11,3369.9
2023-06-06 14:11:42.3510,109.49,3300.28,697.99,3375.06
2023-06-06 14:11:42.4500,108.11,3299.13,700.61,3374.43
2023-06-06 14:11:42.5500,106.96,3300.07,704.24,3376.07
2023-06-06 14:11:42.6490,104.48,3301.43,706.91,3377.88
2023-06-06 14:11:42.7480,103.81,3297.2,707.43,3373.83
2023-06-06 14:11:42.8480,103.04,3299.39,710.57,3376.61
2023-06-06 14:11:42.9470,109.53,3294.45,726.61,3375.41
2023-06-06 14:11:43.0470,111.24,3294.67,734.03,3377.28
2023-06-06 14:11:43.1470,113.35,3292.8,740.05,3376.84
2023-06-06 14:11:43.2460,115.38,3287.55,742.79,3372.39
2023-06-06 14:11:43.3450,117.36,3292.2,740.41,3376.47
2023-06-06 14:11:43.4440,118.83,3287.23,725.71,3368.48
2023-06-06 14:11:43.5440,119.87,3293.12,725.34,3374.19
2023-06-06 14:11:43.6430,120.88,3290.76,724.85,3371.81
2023-06-06 14:11:43.7430,120.3,3291.43,721.14,3371.65
2023-06-06 14:11:43.8420,118.81,3294.17,715.97,3373.18
2023-06-06 14:11:43.9420,115.67,3290.39,700.17,3366.04
2023-06-06 14:11:44.0410,110.81,3295.73,687.18,3368.43
2023-06-06 14:11:44.1400,107.65,3288.68,673.93,3358.75
2023-06-06 14:11:44.2360,106.67,3292.11,668.23,3360.94
2023-06-06 14:11:44.3350,105.87,3290.81,661.21,3358.25
2023-06-06 14:11:44.4350,104.25,3292.29,654.34,3358.3
2023-06-06 14:11:44.5350,101.82,3290.15,645.69,3354.45
2023-06-06 14:11:44.6350,99.18,3290.14,640.22,3353.32
2023-06-06 14:11:44.7360,96.33,3294.41,638.39,3357.07
2023-06-06 14:11:44.8360,94.14,3289.07,637.01,3351.51
2023-06-06 14:11:44.9370,92.51,3292.51,637.75,3354.98
2023-06-06 14:11:45.0330,93.6,3287.64,639.69,3350.6
