time,Bx,By,Bz,Btotal
2023-06-06 14:4:44.1680,-7.54,4423.3,941.1,4522.31
2023-06-06 14:4:44.2680,0.27,4424.72,929.61,4521.32
2023-06-06 14:4:44.3680,6.67,4422.21,919.57,4516.81
2023-06-06 14:4:44.4670,13.44,4417.13,912.52,4510.43
2023-06-06 14:4:44.5660,20.29,4413.28,907.86,4505.74
2023-06-06 14:4:44.6660,23.47,4414.28,906.99,4506.55
2023-06-06 14:4:44.7650,27.63,4415.59,905.0,4507.46
2023-06-06 14:4:44.8610,32.01,4414.32,901.41,4505.53
2023-06-06 14:4:44.9600,38.1,4415.85,893.77,4505.56
2023-06-06 14:4:45.0600,41.75,4416.98,887.66,4505.49
2023-06-06 14:4:45.1590,42.37,4417.55,883.67,4505.26
2023-06-06 14:4:45.2580,42.66,4416.65,879.38,4503.54
2023-06-06 14:4:45.3580,44.0,4416.47,877.3,4502.98
2023-06-06 14:4:45.4570,43.32,4416.57,881.75,4503.94
2023-06-06 14:4:45.5560,41.1,4417.44,887.33,4505.87
2023-06-06 14:4:45.6560,36.56,4416.86,894.31,4506.64
2023-06-06 14:4:45.7560,29.06,4416.08,901.68,4507.28
2023-06-06 14:4:45.8570,19.72,4412.25,909.83,4505.12
2023-06-06 14:4:45.9570,12.91,4411.32,918.7,4505.99
2023-06-06 14:4:46.0580,7.45,4410.86,927.41,4507.31
2023-06-06 14:4:46.1560,1.57,4411.7,940.06,4510.74
2023-06-06 14:4:46.2560,-3.31,4413.7,953.74,4515.57
2023-06-06 14:4:46.3550,-6.09,4417.57,964.32,4521.6
2023-06-06 14:4:46.4550,-9.22,4418.3,971.61,4523.88
2023-06-06 14:4:46.5500,-13.35,4419.26,980.44,4526.73
2023-06-06 14:4:46.6500,-17.3,4416.5,989.02,4525.92
2023-06-06 14:4:46.7490,-18.6,4413.45,991.57,4523.5
2023-06-06 14:4:46.8490,-20.72,4410.31,996.55,4521.55
2023-06-06 14:4:46.9480,-25.92,4408.92,1007.79,4522.71
2023-06-06 14:4:47.0480,-31.34,4407.52,1020.89,4524.32
2023-06-06 14:4:47.1470,-35.84,4409.86,1031.55,4529.04
2023-06-06 14:4:47.2470,-38.79,4413.19,1039.59,4534.15
2023-06-06 14:4:47.3460,-38.59,4415.79,1042.84,4537.43
2023-06-06 14:4:47.4450,-27.08,4414.17,1028.49,4532.48
2023-06-06 14:4:47.5460,10.37,4411.25,979.23,4518.65
2023-06-06 14:4:47.6460,14.19,4409.73,971.74,4515.55
2023-06-06 14:4:47.7460,20.52,4407.57,967.95,4512.65
2023-06-06 14:4:47.8460,20.48,4407.33,972.93,4513.49
2023-06-06 14:4:47.9460,20.73,4408.07,970.65,4513.72
2023-06-06 14:4:48.0450,20.86,4408.77,969.73,4514.21
2023-06-06 14:4:48.1450,20.67,4408.47,968.38,4513.63
2023-06-06 14:4:48.2440,20.43,4406.97,967.91,4512.05
2023-06-06 14:4:48.3390,20.3,4405.82,968.15,4510.98
2023-06-06 14:4:48.4390,20.22,4404.42,967.36,4509.45
2023-06-06 14:4:48.5380,20.24,4404.63,967.37,4509.65
2023-06-06 14:4:48.6370,20.21,4404.92,967.92,4510.05
2023-06-06 14:4:48.7390,20.3,4405.66,967.56,4510.7
2023-06-06 14:4:48.8380,20.07,4405.97,967.05,4510.89
2023-06-06 14:4:48.9370,19.82,4406.97,967.73,4512.02
2023-06-06 14:4:49.0360,20.26,4408.21,967.92,4513.26
2023-06-06 14:4:49.1360,20.41,4407.91,967.61,4512.91
